,matrix,number_of_nodes,number_of_edges,diameter,radius,average_deg,max_in_deg,max_out_deg,sle,norm_sle,convergence_speed,convergence_iterations
926,184x184,33856,15272,2,2,83.0,83,105,(0.10635509649184391+0.015862875736636715j),0.10753156455862346,44.77692484855652,7372
927,184x184,33856,13616,2,2,74.0,74,90,(0.11149465079098415+0.007709714518753471j),0.11176089142881862,34.94469404220581,6469
928,184x184,33856,11960,2,2,65.0,65,80,(0.12438249760050654+0.0017072559467130554j),0.12439421382125296,29.78126072883606,6341
929,184x184,33856,10304,2,2,56.0,56,73,(0.13496330314119973+0.01837753019175032j),0.13620876187210595,25.072864532470703,6140
930,185x185,34225,25715,2,2,139.0,139,153,(0.0647952629888933+0j),0.0647952629888933,116.62284898757936,11552
931,185x185,34225,24050,2,2,130.0,130,154,(0.06822354080405262+0j),0.06822354080405262,101.74998378753662,10842
932,185x185,34225,22385,2,2,121.0,121,137,(0.07014355139623688+0.015782893556531376j),0.07189727068180908,90.54007172584534,10387
933,185x185,34225,20535,2,2,111.0,111,132,(0.0763442316005134+0j),0.0763442316005134,74.74251580238342,9436
934,185x185,34225,18870,2,2,102.0,102,120,(0.08611534714031496+0.006008954285168408j),0.08632473889157265,66.41294622421265,8844
935,185x185,34225,17205,2,2,93.0,93,108,(0.08719972415144189+0.03443980639419028j),0.09375442473055269,55.20116400718689,8187
936,185x185,34225,15540,2,2,84.0,84,103,(0.09611462962821257+0.015125581952799057j),0.09729750900192316,49.9921989440918,8043
937,185x185,34225,13690,2,2,74.0,74,93,(0.10487810726078214+0.005127039119556481j),0.10500335191191558,36.23808240890503,6701
938,185x185,34225,12025,2,2,65.0,65,85,(0.13388026662068248+0j),0.13388026662068248,29.892932653427124,6309
939,185x185,34225,10360,2,2,56.0,56,71,(0.13974889021127224+0.014148573047524553j),0.14046328500559624,25.49755620956421,6217
940,186x186,34596,26040,2,2,140.0,140,154,(0.06312901879822111+0j),0.06312901879822111,114.34502911567688,11159
941,186x186,34596,24366,2,2,131.0,131,147,(0.07011263529397549+0.005691662354634483j),0.0703432772070308,102.47178864479064,10842
942,186x186,34596,22506,2,2,121.0,121,139,(0.0689136155250333+0.023019818019252045j),0.07265671631977041,84.02210783958435,9660
943,186x186,34596,20832,2,2,112.0,112,131,(0.07777530797732217+0.01499841570612398j),0.07920827611216533,74.79470539093018,9165
944,186x186,34596,19158,2,2,103.0,103,126,(0.08843017142731335+0j),0.08843017142731335,67.57555174827576,9052
945,186x186,34596,17484,2,2,94.0,94,110,(0.09369333283051239+0j),0.09369333283051239,53.86543846130371,7948
946,186x186,34596,15624,2,2,84.0,84,99,(0.10618868263463979+0j),0.10618868263463979,43.76165580749512,7229
947,186x186,34596,13950,2,2,75.0,75,95,(0.10895175260143125+0.020991597302960754j),0.11095553862810613,35.27455997467041,6498
948,186x186,34596,12276,2,2,66.0,66,83,(0.11292008524915176+0.013119833115410299j),0.11367970651638716,30.391793489456177,6335
949,186x186,34596,10416,2,2,56.0,56,75,(0.12765101344781205+0.015904743380502948j),0.12863802741123304,24.501362085342407,5959
950,187x187,34969,26367,2,2,141.0,141,156,(0.06219104519565136+0.006502091599733929j),0.06253001917238535,118.50216221809389,11403
951,187x187,34969,24497,2,2,131.0,131,149,(0.07257868910520286+0j),0.07257868910520286,106.02966499328612,11157
952,187x187,34969,22814,2,2,122.0,122,136,(0.07392394067079566+0.006505005617052577j),0.07420959575672949,89.84521079063416,10227
953,187x187,34969,21131,2,2,113.0,113,130,(0.07774743550244832+0.02250891534366468j),0.08094019395303934,77.61668586730957,9198
954,187x187,34969,19261,2,2,103.0,103,124,(0.08839165311730315+0j),0.08839165311730315,69.00627899169922,9134
955,187x187,34969,17578,2,2,94.0,94,109,(0.09191178188885378+0j),0.09191178188885378,51.88601088523865,7638
956,187x187,34969,15895,2,2,85.0,85,104,(0.09754845525346799+0j),0.09754845525346799,45.30825901031494,7346
957,187x187,34969,14025,2,2,75.0,75,98,(0.11206229163846487+0.013697108976377185j),0.11289627098170739,37.88148283958435,6947
958,187x187,34969,12342,2,2,66.0,66,83,(0.11540910541896546+0j),0.11540910541896546,29.853718757629395,5939
959,187x187,34969,10659,2,2,57.0,57,72,(0.13531879045396417+0j),0.13531879045396417,24.9595685005188,5867
960,188x188,35344,26508,2,2,141.0,141,156,(0.06100650575270002+0.02053062750598919j),0.0643684737270032,121.7843885421753,11973
961,188x188,35344,24816,2,2,132.0,132,148,(0.07188913294202269+0j),0.07188913294202269,106.23110723495483,11082
962,188x188,35344,23124,2,2,123.0,123,140,(0.0692823719307635+0.023148013806986452j),0.07304709168448174,86.67477083206177,9743
963,188x188,35344,21244,2,2,113.0,113,134,(0.08181189723315022+0j),0.08181189723315022,78.37773609161377,9327
964,188x188,35344,19552,2,2,104.0,104,123,(0.0835485774270481+0.023925116353023322j),0.08690670850164074,67.78540921211243,8914
965,188x188,35344,17860,2,2,95.0,95,111,(0.08767328157095408+0.0027843056537469896j),0.08771748206254716,56.17359232902527,8165
966,188x188,35344,15980,2,2,85.0,85,104,(0.09700063717774565+0.03188049168021488j),0.10210528567444929,47.07648158073425,7409
967,188x188,35344,14288,2,2,76.0,76,96,(0.10247133658837776+0.015315475301589367j),0.10360954881632388,39.31384634971619,7000
968,188x188,35344,12408,2,2,66.0,66,81,(0.11721234110101127+0j),0.11721234110101127,31.80901980400085,6534
969,188x188,35344,10716,2,2,57.0,57,76,(0.1393762926636909+0j),0.1393762926636909,23.66585493087769,5608
970,189x189,35721,26838,2,2,142.0,142,155,(0.0599688886986144+0.017051438553022567j),0.062345963529921535,121.93453574180604,11735
971,189x189,35721,25137,2,2,133.0,133,156,(0.06360214721827093+0.004844591705708916j),0.06378638725911377,107.96598267555235,11020
972,189x189,35721,23247,2,2,123.0,123,142,(0.07344006681444226+0.01971321948345579j),0.07603982138401329,105.42003560066225,10354
973,189x189,35721,21546,2,2,114.0,114,131,(0.079449320168898+0j),0.079449320168898,77.56508445739746,9314
974,189x189,35721,19656,2,2,104.0,104,121,(0.08620339284608391+0.004608643717375836j),0.08632649961101156,62.30604434013367,8116
975,189x189,35721,17955,2,2,95.0,95,111,(0.09330516611998756+0j),0.09330516611998756,55.60373973846436,7927
976,189x189,35721,16254,2,2,86.0,86,102,(0.09863890559514457+0.03738974106306101j),0.10548756530402337,51.44834065437317,7852
977,189x189,35721,14364,2,2,76.0,76,94,(0.1111207476464379+0.02227534188496744j),0.11333142288701539,40.08987331390381,7127
978,189x189,35721,12663,2,2,67.0,67,83,(0.12220969632907486+0j),0.12220969632907486,28.01246976852417,5617
979,189x189,35721,10773,2,2,57.0,57,76,(0.13620638898704068+0.002238155934778112j),0.13622477653818127,24.61749815940857,5780
980,18x18,324,252,2,2,14.0,14,17,(0.15857826116984922+0j),0.15857826116984922,0.4132819175720215,3452
981,18x18,324,234,2,2,13.0,13,17,(0.17404614124707346+0.09739319310217867j),0.1994429576235634,0.4452292919158935,4072
982,18x18,324,216,2,2,12.0,12,15,(0.19892338526593284+0.035615430016123786j),0.2020865459670489,0.5489475727081299,5503
983,18x18,324,198,2,2,11.0,11,17,(0.22030129379947816+0j),0.22030129379947816,0.3158853054046631,3351
984,18x18,324,180,2,2,10.0,10,13,(0.27167295444610867+0j),0.27167295444610867,0.2957253456115722,3438
985,18x18,324,180,2,2,10.0,10,15,(0.2450010602235908+0.043216693942094896j),0.24878344427627871,0.3037393093109131,3373
986,18x18,324,162,3,2,9.0,9,14,(0.29546959062852773+0j),0.29546959062852773,0.2712652683258056,3307
987,18x18,324,144,3,2,8.0,8,11,(0.3380687208910375+0j),0.3380687208910375,0.2025923728942871,2657
988,18x18,324,126,3,2,7.0,7,12,(0.36423343735145397+0j),0.36423343735145397,0.1215171813964843,1790
989,18x18,324,108,3,2,6.0,6,9,(0.4435289474835932+0.09266889098581478j),0.4531064451234884,0.1822800636291504,3046
990,190x190,36100,27170,2,2,143.0,143,159,(0.06325355727749349+0.017415480535709973j),0.06560725166128241,127.4820168018341,11972
991,190x190,36100,25270,2,2,133.0,133,150,(0.06224761589716331+0.006190604911051257j),0.06255469026416413,112.72994446754456,11533
992,190x190,36100,23560,2,2,124.0,124,138,(0.07610650267689018+0j),0.07610650267689018,94.18769955635072,10021
993,190x190,36100,21660,2,2,114.0,114,134,(0.07930303627512475+0.007628765489366777j),0.07966912592306699,78.13769006729126,9070
994,190x190,36100,19950,2,2,105.0,105,120,(0.08051621495481334+0.02076574878411678j),0.08315093020053807,66.95024681091309,8625
995,190x190,36100,18240,2,2,96.0,96,116,(0.09121786667311423+0j),0.09121786667311423,57.37785863876343,8083
996,190x190,36100,16340,2,2,86.0,86,104,(0.09632755054311443+0.005396654348437382j),0.0964786031811861,46.98494100570679,7407
997,190x190,36100,14440,2,2,76.0,76,97,(0.10750094943291041+0.01037297986785673j),0.1080002446308161,37.96613001823425,6742
998,190x190,36100,12730,2,2,67.0,67,90,(0.13215612047229502+0j),0.13215612047229502,31.6479754447937,6370
999,190x190,36100,10830,2,2,57.0,57,74,(0.12280626039257486+0.024716015240065347j),0.12526874710380098,27.099120140075684,6204
1000,191x191,36481,27504,2,2,144.0,144,161,(0.06245827980506445+0.014418003939540163j),0.06410082334735114,129.04625630378723,11921
1001,191x191,36481,25594,2,2,134.0,134,152,(0.06883626590192093+0.006572064209510835j),0.06914928438743163,112.06844401359558,11330
1002,191x191,36481,23875,2,2,125.0,125,139,(0.07053170905500593+0.015919294616643664j),0.07230591900606413,97.99707317352296,10581
1003,191x191,36481,21965,2,2,115.0,115,131,(0.07708507420161305+0j),0.07708507420161305,79.21789050102234,9275
1004,191x191,36481,20246,2,2,106.0,106,126,(0.08560152881319913+0.01766639131015595j),0.08740550964945239,70.91679883003235,8803
1005,191x191,36481,18336,2,2,96.0,96,112,(0.08544474705902971+0j),0.08544474705902971,55.18969941139221,7711
1006,191x191,36481,16426,2,2,86.0,86,106,(0.10262978557056006+0j),0.10262978557056006,46.27667236328125,7225
1007,191x191,36481,14707,2,2,77.0,77,92,(0.12186000431473555+0j),0.12186000431473555,39.448368072509766,6877
1008,191x191,36481,12797,2,2,67.0,67,84,(0.11918817950511505+0j),0.11918817950511505,29.10333108901977,5778
1009,191x191,36481,11078,2,2,58.0,58,77,(0.13070576626370534+0.03221261589423856j),0.1346166778572853,24.365030765533447,5579
1010,192x192,36864,27648,2,2,144.0,144,161,(0.06339001628752623+0j),0.06339001628752623,130.6043837070465,12013
1011,192x192,36864,25920,2,2,135.0,135,150,(0.06963459523282156+0j),0.06963459523282156,110.03490138053894,10907
1012,192x192,36864,24000,2,2,125.0,125,142,(0.06983980138168698+0j),0.06983980138168698,96.30344581604004,10164
1013,192x192,36864,22272,2,2,116.0,116,133,(0.07660989224934328+0.006450312399370652j),0.07688096071528673,74.55455899238586,8656
1014,192x192,36864,20352,2,2,106.0,106,124,(0.0822771762140604+0j),0.0822771762140604,74.91170525550842,9187
1015,192x192,36864,18624,2,2,97.0,97,116,(0.09102733954469297+0.006744143816586103j),0.09127683178333712,63.173898220062256,8537
1016,192x192,36864,16704,2,2,87.0,87,106,(0.0969014021265985+0.010233828547118438j),0.09744030470412417,50.13718295097351,7721
1017,192x192,36864,14784,2,2,77.0,77,93,(0.10747030608651444+0.003234831827115945j),0.10751897891664905,41.05211758613586,7161
1018,192x192,36864,13056,2,2,68.0,68,85,(0.12131930655315686+0.008834693272984617j),0.12164056045483582,33.79843616485596,6360
1019,192x192,36864,11136,2,2,58.0,58,74,(0.12162181612586663+0.02455345722139152j),0.12407553513596795,25.456489086151123,5745
1020,193x193,37249,27985,2,2,145.0,145,164,(0.05806351842611457+0.013746640964439467j),0.05966860405460271,123.8564314842224,11444
1021,193x193,37249,26248,2,2,136.0,136,152,(0.06803922389032266+0.010052108717003821j),0.06877776441013417,121.7782232761383,11731
1022,193x193,37249,24318,2,2,126.0,126,142,(0.0749616543715923+0.005597080065094667j),0.0751703194843626,98.4391062259674,10268
1023,193x193,37249,22388,2,2,116.0,116,131,(0.07688253226084327+0.001948754580641776j),0.07690722600156098,82.49121189117432,9456
1024,193x193,37249,20651,2,2,107.0,107,123,(0.08250617544907785+0.009052631675867766j),0.08300132003464125,75.62106370925903,9200
1025,193x193,37249,18721,2,2,97.0,97,119,(0.08790749282381025+0.012419134435930549j),0.0887804156033636,63.24892401695252,8634
1026,193x193,37249,16791,2,2,87.0,87,111,(0.09688888605199633+0.013064761629504956j),0.09776576208894663,47.94107365608215,7352
1027,193x193,37249,15054,2,2,78.0,78,95,(0.10201407357869656+0.02424584130173044j),0.1048557677409708,41.77933883666992,7106
1028,193x193,37249,13124,2,2,68.0,68,84,(0.11856962992646738+0j),0.11856962992646738,32.97803568840027,6114
1029,193x193,37249,11194,2,2,58.0,58,78,(0.13113417821117432+0.012542696926151311j),0.131732653284223,24.0959951877594,5406
1030,194x194,37636,28324,2,2,146.0,146,158,(0.0611397418536938+0.004397016758577339j),0.06129764914180256,139.02319931983948,12515
1031,194x194,37636,26384,2,2,136.0,136,152,(0.07177572761252496+0j),0.07177572761252496,109.59423971176147,10828
1032,194x194,37636,24638,2,2,127.0,127,143,(0.0681182325305534+0.016381105016643947j),0.07006021841710787,96.8283393383026,10165
1033,194x194,37636,22698,2,2,117.0,117,135,(0.07398369652786185+0.01754707603169828j),0.07603609162226158,88.76802802085876,9924
1034,194x194,37636,20758,2,2,107.0,107,125,(0.08869558300784934+0j),0.08869558300784934,66.23045635223389,8244
1035,194x194,37636,19012,2,2,98.0,98,119,(0.08309016483653185+0.029020636599062285j),0.08801234482262627,62.19767212867737,8440
1036,194x194,37636,17072,2,2,88.0,88,108,(0.09599790913989192+0.01678688302019779j),0.0974545945595422,53.69389367103577,8127
1037,194x194,37636,15132,2,2,78.0,78,105,(0.11691482280546542+0j),0.11691482280546542,37.55628681182861,6361
1038,194x194,37636,13192,2,2,68.0,68,88,(0.12580904870213866+0j),0.12580904870213866,36.45327377319336,6791
1039,194x194,37636,11446,2,2,59.0,59,75,(0.12874937680275328+0j),0.12874937680275328,24.875783681869507,5505
1040,195x195,38025,28665,2,2,147.0,147,167,(0.06362932064165264+0.00576759768731266j),0.06389018413184404,134.85775113105774,11928
1041,195x195,38025,26715,2,2,137.0,137,152,(0.0736817422002947+0j),0.0736817422002947,111.61549043655396,10639
1042,195x195,38025,24765,2,2,127.0,127,143,(0.07226263747401744+0j),0.07226263747401744,98.46166515350342,9964
1043,195x195,38025,22815,2,2,117.0,117,131,(0.07826278905083422+0.011995945865479356j),0.07917680763470379,83.86977028846741,9421
1044,195x195,38025,21060,2,2,108.0,108,131,(0.08499222080983719+0j),0.08499222080983719,73.4807391166687,9051
1045,195x195,38025,19110,2,2,98.0,98,114,(0.08827828702620065+0.006482641567540254j),0.08851599065690598,60.55254507064819,8171
1046,195x195,38025,17160,2,2,88.0,88,108,(0.10054311047204287+0.014489174900635084j),0.10158175649541905,50.5085129737854,7583
1047,195x195,38025,15210,2,2,78.0,78,98,(0.10884811504098701+0.014639496870751272j),0.10982817041453746,40.65616512298584,6886
1048,195x195,38025,13455,2,2,69.0,69,88,(0.10601966875019814+0.009228179581570595j),0.10642053119718702,32.83952188491821,6257
1049,195x195,38025,11505,2,2,59.0,59,78,(0.13268292922093514+0.009530697012579699j),0.13302478675868373,28.447482347488403,5949
1050,196x196,38416,28812,2,2,147.0,147,162,(0.06213198704832686+0.006727575799641941j),0.062495152537723954,136.4661099910736,12080
1051,196x196,38416,27048,2,2,138.0,138,154,(0.06676950510524195+0j),0.06676950510524195,111.99831295013428,10659
1052,196x196,38416,25088,2,2,128.0,128,147,(0.08014446755083572+0j),0.08014446755083572,99.28737115859984,10235
1053,196x196,38416,23128,2,2,118.0,118,136,(0.0744911859477929+0.0017706831657609654j),0.07451222787423664,88.29836988449097,9686
1054,196x196,38416,21168,2,2,108.0,108,125,(0.08564910552614835+0.013957434241911109j),0.086778910157057,73.9765727519989,8966
1055,196x196,38416,19404,2,2,99.0,99,121,(0.08595701153169363+0j),0.08595701153169363,68.17621231079102,8790
1056,196x196,38416,17444,2,2,89.0,89,104,(0.09260917822426604+0.023191259472439035j),0.09546881379430595,50.59598875045776,7469
1057,196x196,38416,15484,2,2,79.0,79,98,(0.12032589918589204+0j),0.12032589918589204,42.88601493835449,7126
1058,196x196,38416,13524,2,2,69.0,69,86,(0.12059271468145472+0.012692344720662163j),0.12125880771618558,37.40399718284607,6756
1059,196x196,38416,11564,2,2,59.0,59,81,(0.13158966131929523+0.032772674119096804j),0.13560931802440176,26.28020405769348,5712
1060,197x197,38809,29156,2,2,148.0,148,167,(0.059581273838036415+0.005463769275706543j),0.05983127081101686,131.47483849525452,11405
1061,197x197,38809,27186,2,2,138.0,138,159,(0.06754153277672705+0j),0.06754153277672705,117.16592073440552,11012
1062,197x197,38809,25413,2,2,129.0,129,149,(0.07702511141918633+0j),0.07702511141918633,104.13543367385864,10332
1063,197x197,38809,23443,2,2,119.0,119,137,(0.0787816673151964+0.006349545144868495j),0.07903712942983827,85.41908979415894,9349
1064,197x197,38809,21473,2,2,109.0,109,133,(0.08091849312248849+0.011108321794469224j),0.08167739798930727,78.41626954078674,9168
1065,197x197,38809,19503,2,2,99.0,99,118,(0.08631869375516826+0.03472352737649861j),0.09304106751894548,57.190510272979736,7512
1066,197x197,38809,17533,2,2,89.0,89,109,(0.09307835583477408+0.013659574971164707j),0.09407531192240445,53.06263947486877,7779
1067,197x197,38809,15563,2,2,79.0,79,94,(0.10982232850948653+0j),0.10982232850948653,42.68064260482788,7043
1068,197x197,38809,13593,2,2,69.0,69,88,(0.11644847458306143+0.013050468339099399j),0.11717748058646653,35.53067469596863,6665
1069,197x197,38809,11820,2,2,60.0,60,79,(0.12595821057071024+0j),0.12595821057071024,27.293874740600582,5856
1070,198x198,39204,29502,2,2,149.0,149,164,(0.061957789073306346+0j),0.061957789073306346,145.78057074546814,12552
1071,198x198,39204,27522,2,2,139.0,139,154,(0.07120023123165875+0j),0.07120023123165875,113.72982549667358,10638
1072,198x198,39204,25542,2,2,129.0,129,146,(0.0723987938166278+0j),0.0723987938166278,101.18335437774658,10187
1073,198x198,39204,23562,2,2,119.0,119,145,(0.07216949710454049+0j),0.07216949710454049,88.26286005973816,9428
1074,198x198,39204,21582,2,2,109.0,109,130,(0.08242793453790216+0.017879106373105264j),0.0843446906265326,79.07137608528137,9493
1075,198x198,39204,19800,2,2,100.0,100,118,(0.10345793498526742+0j),0.10345793498526742,63.29182529449463,8267
1076,198x198,39204,17820,2,2,90.0,90,109,(0.09827768894374614+0.001363781250697548j),0.09828715095791248,51.52374720573425,7203
1077,198x198,39204,15840,2,2,80.0,80,97,(0.10974983766676512+0.019899014958249j),0.11153922029577718,44.92330813407898,7250
1078,198x198,39204,13860,2,2,70.0,70,87,(0.11670535912420066+0.0197565510265286j),0.1183657980870001,33.70161724090576,6208
1079,198x198,39204,11880,2,2,60.0,60,75,(0.12877660899197726+0j),0.12877660899197726,27.902617931365967,5713
1080,199x199,39601,29850,2,2,150.0,150,169,(0.058390892833422706+0.019688264679819344j),0.061620809244823105,133.3571755886078,11439
1081,199x199,39601,27860,2,2,140.0,140,160,(0.066583691946762+0.01516284333044127j),0.06828835809363706,123.49751591682434,11341
1082,199x199,39601,25870,2,2,130.0,130,146,(0.06975121987989955+0.012753438830603389j),0.07090756572284819,107.48801732063292,10548
1083,199x199,39601,23880,2,2,120.0,120,137,(0.07733660558051639+0.006726386781255946j),0.07762856975268456,87.98901295661926,9466
1084,199x199,39601,21890,2,2,110.0,110,134,(0.0865213424033007+0.0007264950254448051j),0.08652439243526183,75.03176426887512,8847
1085,199x199,39601,19900,2,2,100.0,100,120,(0.08452412683773734+0.010605224581985364j),0.0851868464383807,63.83012318611145,8060
1086,199x199,39601,17910,2,2,90.0,90,113,(0.09768579559759491+0.02714317091715121j),0.10138671702433596,55.07040810585022,7832
1087,199x199,39601,15920,2,2,80.0,80,97,(0.1047933829367977+0j),0.1047933829367977,38.71719074249268,6217
1088,199x199,39601,13930,2,2,70.0,70,84,(0.11770819803983394+0.013205993102741563j),0.11844668901921415,35.451683044433594,6490
1089,199x199,39601,11940,2,2,60.0,60,81,(0.12498971926643637+0.01149604562377911j),0.12551728561153075,27.65310931205749,5839
1090,19x19,361,285,2,2,15.0,15,18,(0.14828344928445783+0j),0.14828344928445783,0.7661597728729248,5472
1091,19x19,361,266,2,2,14.0,14,17,(0.17115577250904834+0.014950809170552743j),0.17180752357805346,0.4660782814025879,3594
1092,19x19,361,247,2,2,13.0,13,15,(0.2131500805923585+0j),0.2131500805923585,0.5651392936706543,4077
1093,19x19,361,228,2,2,12.0,12,18,(0.1420328134688877+0.10938630515413142j),0.17927265228461534,0.4533164501190185,3800
1094,19x19,361,209,2,2,11.0,11,14,(0.18343912826879682+0.17114291371157067j),0.25087807934074713,0.422461986541748,3774
1095,19x19,361,190,2,2,10.0,10,14,(0.24319074992769932+0j),0.24319074992769932,0.2725999355316162,2705
1096,19x19,361,171,2,2,9.0,9,15,(0.32602030201907045+0.10871194964774289j),0.34366775426975876,0.2925631999969482,3082
1097,19x19,361,152,3,2,8.0,8,12,(0.21073490338706635+0.08466592497894447j),0.22710684348582816,0.2221922874450683,2570
1098,19x19,361,133,3,2,7.0,7,12,(0.32958043375602014+0.15548351097094343j),0.36441512660516423,0.1533310413360595,2103
1099,19x19,361,114,3,2,6.0,6,9,(0.4278787724319983+0j),0.4278787724319983,0.169952392578125,2330
1100,20x20,400,300,2,2,15.0,15,18,(0.12472165515982736+0.04631092605631877j),0.1330420728115761,0.6368849277496338,4564
1101,20x20,400,280,2,2,14.0,14,17,(0.22241706691895918+0.09701996093964851j),0.24265659784469842,0.4745359420776367,3522
1102,20x20,400,260,2,2,13.0,13,17,(0.24624495932915993+0.03785136179647707j),0.24913712205303215,0.4544389247894287,3522
1103,20x20,400,260,2,2,13.0,13,16,(0.23674303148772102+0j),0.23674303148772102,0.5460126399993896,4197
1104,20x20,400,220,2,2,11.0,11,14,(0.19107353925744403+0.19395428721415192j),0.2722634072605346,0.3139872550964355,2803
1105,20x20,400,220,2,2,11.0,11,18,(0.2791334561815127+0j),0.2791334561815127,0.3844096660614013,3354
1106,20x20,400,200,2,2,10.0,10,13,(0.21565455743318868+0.0511538906380186j),0.22163846387554403,0.3031530380249023,2845
1107,20x20,400,160,3,2,8.0,8,11,(0.23641404191097104+0j),0.23641404191097104,0.2419514656066894,2654
1108,20x20,400,140,3,2,7.0,7,10,(0.2849338588046586+0.014363284585554465j),0.2852956498746498,0.1916413307189941,2100
1109,20x20,400,120,3,2,6.0,6,10,(0.4961065541487771+0j),0.4961065541487771,0.1592288017272949,2058
1110,21x21,441,336,2,2,16.0,16,19,(0.14564155890173577+0.11913161966046051j),0.18815899256281213,0.566197395324707,3382
1111,21x21,441,315,2,2,15.0,15,19,(0.1632148760305306+0.03237963838536777j),0.16639572332133012,0.746757984161377,4627
1112,21x21,441,294,2,2,14.0,14,19,(0.19422612458790767+0.04624302333794024j),0.19965521450708648,0.82218337059021,5570
1113,21x21,441,273,2,2,13.0,13,20,(0.17804579107310312+0j),0.17804579107310312,0.4150559902191162,3123
1114,21x21,441,252,2,2,12.0,12,17,(0.2851777512890028+0j),0.2851777512890028,0.3442342281341553,2793
1115,21x21,441,231,2,2,11.0,11,15,(0.22500635932796328+0j),0.22500635932796328,0.4047603607177734,3244
1116,21x21,441,210,2,2,10.0,10,14,(0.2666950142882399+0j),0.2666950142882399,0.3129806518554687,2721
1117,21x21,441,189,3,2,9.0,9,14,(0.28143689527717486+0.1121983678148241j),0.3029772264767866,0.2832338809967041,2753
1118,21x21,441,168,3,2,8.0,8,11,(0.30278190073406386+0.07288873969429847j),0.3114316101270963,0.2629473209381103,2800
1119,21x21,441,147,3,2,7.0,7,11,(0.28899550971219923+0.13610883798341084j),0.31944329764608964,0.2348787784576416,2864
1120,22x22,484,374,2,2,17.0,17,21,(0.17317443286669937+0j),0.17317443286669937,0.781073808670044,4507
1121,22x22,484,352,2,2,16.0,16,19,(0.1504073874192769+0.03681028685414998j),0.15484630899242402,0.7894387245178223,4898
1122,22x22,484,330,2,2,15.0,15,19,(0.17929806316470592+0.1204827918323174j),0.2160182829816134,0.6872031688690186,4553
1123,22x22,484,308,2,2,14.0,14,18,(0.14905094840908556+0j),0.14905094840908556,0.474506139755249,3242
1124,22x22,484,286,2,2,13.0,13,17,(0.23946119470504224+0j),0.23946119470504224,0.4723861217498779,3440
1125,22x22,484,264,2,2,12.0,12,16,(0.19971671130906285+0.13083383909134697j),0.23875564543584726,0.3936440944671631,3055
1126,22x22,484,220,2,2,10.0,10,15,(0.24780959258698376+0.055829613533340865j),0.25402074703734157,0.2949540615081787,2724
1127,22x22,484,198,2,2,9.0,9,12,(0.30125993722831057+0.08588844572094427j),0.3132640657451237,0.2928276062011719,2836
1128,22x22,484,176,3,2,8.0,8,13,(0.42354799049260544+0j),0.42354799049260544,0.250178575515747,2636
1129,22x22,484,154,3,2,7.0,7,12,(0.36703697374682537+0j),0.36703697374682537,0.1717405319213867,2007
1130,23x23,529,414,2,2,18.0,18,22,(0.16135736669763298+0j),0.16135736669763298,0.9418578147888184,5096
1131,23x23,529,391,2,2,17.0,17,22,(0.19972718777150397+0j),0.19972718777150397,0.6287696361541748,3547
1132,23x23,529,345,2,2,15.0,15,18,(0.1735322717753377+0.05796052880474062j),0.18295592979413056,0.6045093536376953,3753
1133,23x23,529,322,2,2,14.0,14,18,(0.19220799730884505+0j),0.19220799730884505,0.6372315883636475,4270
1134,23x23,529,299,2,2,13.0,13,18,(0.2240245059880994+0j),0.2240245059880994,0.5265974998474121,3692
1135,23x23,529,276,2,2,12.0,12,15,(0.275142530262382+0.06386648292874213j),0.28245767753926093,0.4639215469360351,3504
1136,23x23,529,253,2,2,11.0,11,14,(0.26950454755354014+0.046512162050801664j),0.2734887243940386,0.3769567012786865,3027
1137,23x23,529,230,3,2,10.0,10,14,(0.309931493887254+0j),0.309931493887254,0.3217558860778808,2831
1138,23x23,529,207,3,2,9.0,9,14,(0.3129093614466462+0j),0.3129093614466462,0.3337521553039551,3090
1139,23x23,529,161,3,2,7.0,7,11,(0.2946129337903624+0.20532003998654613j),0.35910040319754777,0.2352240085601806,2754
1140,24x24,576,432,2,2,18.0,18,21,(0.13481991169006496+0.049097764464804246j),0.14348170288771425,0.9929647445678712,5104
1141,24x24,576,408,2,2,17.0,17,22,(0.16737105353836731+0.08422827242457277j),0.1873698786843047,0.6888580322265625,3556
1142,24x24,576,384,2,2,16.0,16,20,(0.1986987997467785+0j),0.1986987997467785,0.901515007019043,5125
1143,24x24,576,360,2,2,15.0,15,22,(0.1950791542018266+0j),0.1950791542018266,0.5772135257720947,3431
1144,24x24,576,336,2,2,14.0,14,19,(0.21237160266815833+0j),0.21237160266815833,0.6702296733856201,4281
1145,24x24,576,312,2,2,13.0,13,18,(0.23510680342104767+0.07433595878158065j),0.2465786766588709,0.5352985858917236,3657
1146,24x24,576,264,2,2,11.0,11,18,(0.27284805085724834+0j),0.27284805085724834,0.3824234008789062,2882
1147,24x24,576,240,3,2,10.0,10,16,(0.33465251053212913+0j),0.33465251053212913,0.4149646759033203,3554
1148,24x24,576,216,3,2,9.0,9,17,(0.26018791584484513+0.16276271689142763j),0.30690300350691135,0.2712111473083496,2421
1149,24x24,576,192,3,2,8.0,8,12,(0.31563588281921034+0.1503561377057595j),0.34961833285578087,0.2749252319335937,2856
1150,25x25,625,475,2,2,19.0,19,22,(0.16952549253056498+0j),0.16952549253056498,0.9521770477294922,4559
1151,25x25,625,450,2,2,18.0,18,23,(0.15724067713969114+0.03909615432279009j),0.16202820689676228,0.9134042263031006,4667
