,matrix,number_of_nodes,number_of_edges,diameter,radius,average_deg,max_in_deg,max_out_deg,sle,convergence_speed,convergence_iterations
941,186x186,34596,372,11,9,2.0,2,2,(1.393564915855431+0j),0.286632776260376,832
942,186x186,34596,371,11,9,1.9946236559139785,3,2,(1.3470275954068083+0j),0.2530364990234375,826
943,186x186,34596,370,11,9,1.989247311827957,2,2,(1.4417247722751565+0j),0.30710744857788086,820
944,186x186,34596,371,11,8,1.9946236559139785,3,2,(1.388250425652902+0.05743689279863587j),0.33434557914733887,816
945,186x186,34596,372,10,9,2.0,3,2,(1.355223163029015+0.2583865788717419j),0.2876262664794922,805
946,186x186,34596,370,11,9,1.989247311827957,3,2,(1.4058338966673247+0j),0.21279287338256836,813
947,186x186,34596,372,10,9,2.0,3,2,(1.3963324540751885+0j),0.24202299118041992,792
948,186x186,34596,372,11,9,2.0,3,2,(1.4115310947487545+0j),0.2962040901184082,843
949,186x186,34596,370,11,9,1.989247311827957,3,2,(1.4370251072245694+0j),0.28565096855163574,801
950,187x187,34969,374,10,9,2.0,3,2,(1.3546074701317443+0.04745485370360532j),0.30202341079711914,804
951,187x187,34969,373,11,9,1.9946524064171123,3,2,(1.390140099361422+0.17894085426353276j),0.22095203399658203,800
952,187x187,34969,373,11,9,1.9946524064171123,3,2,(1.3450633437508477+0j),0.23845672607421875,822
953,187x187,34969,374,11,9,2.0,3,2,(1.417678714836664+0j),0.2734858989715576,813
954,187x187,34969,373,11,9,1.9946524064171123,3,2,(1.3885501664772233+0j),0.3018651008605957,820
955,187x187,34969,374,11,9,2.0,3,2,(1.3446920787126786+0.14574550528249292j),0.3067443370819092,820
956,187x187,34969,373,11,9,1.9946524064171123,3,2,(1.3580661881088192+0j),0.24483919143676758,819
957,187x187,34969,371,11,8,1.9839572192513368,3,2,(1.4238883330088212+0j),0.3174018859863281,835
958,187x187,34969,373,11,8,1.9946524064171123,3,2,(1.4997260763843834+0j),0.2897636890411377,804
959,187x187,34969,373,11,9,1.9946524064171123,3,2,(1.512191265028643+0j),0.29181337356567383,816
960,188x188,35344,375,11,9,1.9946808510638299,3,2,(1.3510531477879184+0j),0.21707868576049805,827
961,188x188,35344,372,12,9,1.9787234042553192,3,2,(1.4431657379486187+0j),0.2546720504760742,801
962,188x188,35344,375,11,8,1.9946808510638299,3,2,(1.4759207230889835+0j),0.2831737995147705,812
963,188x188,35344,375,11,9,1.9946808510638299,3,2,(1.4396239188377962+0j),0.2904210090637207,765
964,188x188,35344,376,11,9,2.0,3,2,(1.4194985559972497+0.23698125907274775j),0.27921581268310547,801
965,188x188,35344,375,11,9,1.9946808510638299,3,2,(1.4270605353835022+0j),0.25510573387145996,813
966,188x188,35344,376,10,9,2.0,3,2,(1.3639130005551956+0j),0.23196172714233398,818
967,188x188,35344,376,12,8,2.0,3,2,(1.4053171539641856+0.039960432531725834j),0.30161404609680176,804
968,188x188,35344,376,11,9,2.0,3,2,(1.40928275714013+0.15788200807232394j),0.3008854389190674,824
969,188x188,35344,376,11,9,2.0,3,2,(1.4376380400850708+0.1165913277089572j),0.2902562618255615,814
970,189x189,35721,377,11,9,1.9947089947089947,3,2,(1.3567587562067385+0.4799672855612261j),0.22438430786132812,809
971,189x189,35721,376,11,9,1.9894179894179893,3,2,(1.4635124791829088+0j),0.28478074073791504,793
972,189x189,35721,377,10,9,1.9947089947089947,3,2,(1.3840969982708893+0.19582133629872245j),0.3144562244415283,826
973,189x189,35721,374,11,9,1.9788359788359788,3,2,(1.4016391847907408+0.29779612171556813j),0.29908275604248047,826
974,189x189,35721,378,11,9,2.0,3,2,(1.4141091551100202+0j),0.2098989486694336,785
975,189x189,35721,377,11,9,1.9947089947089947,3,2,(1.3367316748312743+0.04999680255091547j),0.2269916534423828,831
976,189x189,35721,378,10,9,2.0,3,2,(1.346564957260763+0.15695500623238465j),0.3047749996185303,793
977,189x189,35721,377,11,9,1.9947089947089947,3,2,(1.364864026599352+0j),0.2991480827331543,817
978,189x189,35721,378,11,9,2.0,3,2,(1.3620068015335152+0.21859821203401733j),0.2950727939605713,799
979,189x189,35721,378,11,9,2.0,3,2,(1.537597463689519+0j),0.23784899711608887,819
980,18x18,324,36,6,4,2.0,3,2,(1.1422828756869856+0j),0.0401763916015625,886
981,18x18,324,35,7,4,1.9444444444444444,3,2,(1.0435267740412475+0.2127460038668885j),0.026876211166381836,888
982,18x18,324,36,7,4,2.0,3,2,(1.3823342121178723+0j),0.026111602783203125,992
983,18x18,324,35,6,4,1.9444444444444444,3,2,(0.9805484479293812+0.4739729081660299j),0.026458024978637695,947
984,18x18,324,34,7,5,1.8888888888888888,2,2,(1.370763236831835+0j),0.02576160430908203,935
985,18x18,324,35,7,4,1.9444444444444444,3,2,(1.1617703088509015+0j),0.026883602142333984,855
986,18x18,324,36,6,4,2.0,3,2,(1.2091277046418918+0j),0.02415752410888672,826
987,18x18,324,36,6,4,2.0,2,2,(1.3220704610994862+0.3952165419781045j),0.025126934051513672,855
988,18x18,324,35,8,5,1.9444444444444444,3,2,(1.1689905188337293+0.46489612894974436j),0.026503324508666992,907
989,18x18,324,34,9,5,1.8888888888888888,2,2,(1.2550466476508506+0j),0.05110311508178711,866
990,190x190,36100,377,11,9,1.9842105263157894,3,2,(1.4160291321599638+0.22664430521879578j),0.2888634204864502,822
991,190x190,36100,378,11,8,1.9894736842105263,3,2,(1.3777275004441152+0j),0.3214097023010254,822
992,190x190,36100,380,11,9,2.0,3,2,(1.4195909349497517+0.2611057492844343j),0.2910459041595459,823
993,190x190,36100,380,11,9,2.0,3,2,(1.4352865034288602+0j),0.2221050262451172,811
994,190x190,36100,377,11,9,1.9842105263157894,3,2,(1.4288102260743012+0j),0.28475379943847656,854
995,190x190,36100,376,11,9,1.9789473684210526,3,2,(1.4978027926823307+0j),0.27577829360961914,782
996,190x190,36100,378,11,9,1.9894736842105263,3,2,(1.4028170619020106+0j),0.290179967880249,807
997,190x190,36100,379,11,8,1.9947368421052631,3,2,(1.3941310959095132+0j),0.2607553005218506,806
998,190x190,36100,379,11,9,1.9947368421052631,3,2,(1.3915230924786453+0j),0.2557342052459717,800
999,190x190,36100,377,12,9,1.9842105263157894,3,2,(1.43040387270641+0.020467730660178488j),0.3005523681640625,813
1000,191x191,36481,380,11,9,1.9895287958115184,3,2,(1.3464840821109232+0.2498989101251327j),0.2935769557952881,818
1001,191x191,36481,379,11,9,1.9842931937172774,3,2,(1.3720781258580916+0j),0.26286983489990234,797
1002,191x191,36481,381,11,8,1.9947643979057592,3,2,(1.3528376362852654+0.4159676134594502j),0.23699188232421875,828
1003,191x191,36481,380,11,9,1.9895287958115184,3,2,(1.3525524337966512+0.2864162512146511j),0.26285886764526367,812
1004,191x191,36481,380,11,8,1.9895287958115184,3,2,(1.3759294991047695+0.13349702815286013j),0.27665019035339355,793
1005,191x191,36481,380,11,9,1.9895287958115184,3,2,(1.2974276023241313+0.3861217129623272j),0.28423428535461426,809
1006,191x191,36481,380,11,9,1.9895287958115184,3,2,(1.4024785728074747+0j),0.2736170291900635,829
1007,191x191,36481,381,11,9,1.9947643979057592,3,2,(1.4478381876101858+0j),0.2374100685119629,835
1008,191x191,36481,380,11,9,1.9895287958115184,3,2,(1.3439458005647211+0j),0.28731822967529297,824
1009,191x191,36481,381,11,8,1.9947643979057592,3,2,(1.4077768226041985+0j),0.31456875801086426,835
1010,192x192,36864,384,11,8,2.0,3,2,(1.3539618476635966+0.4548568680226834j),0.30184316635131836,795
1011,192x192,36864,383,11,9,1.9947916666666667,3,2,(1.3759938900849922+0.1570156074576082j),0.2395327091217041,816
1012,192x192,36864,383,11,9,1.9947916666666667,3,2,(1.4546489579925912+0j),0.25612378120422363,811
1013,192x192,36864,384,11,9,2.0,3,2,(1.3739378833746752+0.2770664009073106j),0.28937745094299316,789
1014,192x192,36864,383,11,9,1.9947916666666667,3,2,(1.4216357652352025+0j),0.3116171360015869,819
1015,192x192,36864,384,11,8,2.0,3,2,(1.511420271804188+0j),0.23569989204406738,803
1016,192x192,36864,381,12,9,1.984375,3,2,(1.3730895149358275+0.31082649753815556j),0.2627527713775635,819
1017,192x192,36864,384,11,9,2.0,3,2,(1.3867209002187975+0.12982294927076607j),0.30193400382995605,826
1018,192x192,36864,384,11,9,2.0,3,2,(1.383612228054935+0j),0.3118455410003662,827
1019,192x192,36864,383,11,9,1.9947916666666667,3,2,(1.3764566002686958+0j),0.2968134880065918,808
1020,193x193,37249,385,11,9,1.994818652849741,3,2,(1.45272153704033+0j),0.2670149803161621,836
1021,193x193,37249,386,11,9,2.0,3,2,(1.537836131578874+0j),0.3232126235961914,815
1022,193x193,37249,385,11,9,1.994818652849741,3,2,(1.4030443958999588+0j),0.29291391372680664,810
1023,193x193,37249,386,11,8,2.0,3,2,(1.3125320525035757+0.007414365206947329j),0.29250359535217285,813
1024,193x193,37249,384,11,9,1.9896373056994818,3,2,(1.2867469975562795+0.23797010059210041j),0.22771620750427246,814
1025,193x193,37249,386,11,9,2.0,3,2,(1.459834672884487+0.0018350119628075083j),0.22388172149658203,809
1026,193x193,37249,386,11,9,2.0,3,2,(1.5128611048076528+0j),0.29224252700805664,819
1027,193x193,37249,385,11,9,1.994818652849741,2,2,(1.3550310473823621+0j),0.30003929138183594,830
1028,193x193,37249,385,11,9,1.994818652849741,3,2,(1.373874324404591+0.230582162773225j),0.2549307346343994,821
1029,193x193,37249,382,12,9,1.9792746113989637,3,2,(1.4371509850861135+0j),0.2556469440460205,821
1030,194x194,37636,387,12,9,1.9948453608247423,3,2,(1.4889512863737067+0j),0.31498074531555176,813
1031,194x194,37636,388,11,9,2.0,3,2,(1.343300241706583+0.23101366453605737j),0.30089306831359863,814
1032,194x194,37636,388,11,9,2.0,3,2,(1.431493573829767+0.3523844639775365j),0.2837948799133301,792
1033,194x194,37636,388,11,9,2.0,3,2,(1.359132525068685+0j),0.23090291023254395,810
1034,194x194,37636,388,11,9,2.0,3,2,(1.3283751016498058+0.33945695785983426j),0.3030121326446533,825
1035,194x194,37636,387,11,8,1.9948453608247423,3,2,(1.3713849390618122+0.19533171487968648j),0.3157205581665039,821
1036,194x194,37636,387,11,9,1.9948453608247423,3,2,(1.3515180152288049+0.22310614348667174j),0.3020799160003662,834
1037,194x194,37636,387,11,9,1.9948453608247423,3,2,(1.3919767939385927+0.18029892924689794j),0.21775245666503906,784
1038,194x194,37636,387,11,9,1.9948453608247423,3,2,(1.3781612617301753+0.3066749265833246j),0.22980880737304688,832
1039,194x194,37636,387,11,9,1.9948453608247423,3,2,(1.3885831940840572+0.05691309931227809j),0.29012393951416016,793
1040,195x195,38025,390,11,9,2.0,3,2,(1.3236742896885034+0j),0.30019712448120117,809
1041,195x195,38025,390,11,9,2.0,3,2,(1.4054504682801277+0.01679848779753082j),0.28038549423217773,810
1042,195x195,38025,390,11,9,2.0,3,2,(1.4308003320704745+0j),0.23631906509399414,829
1043,195x195,38025,388,11,9,1.9897435897435898,3,2,(1.3639792311965415+0.14338425813386396j),0.3061504364013672,826
1044,195x195,38025,390,11,9,2.0,3,2,(1.3894436056408574+0j),0.3078625202178955,837
1045,195x195,38025,389,11,9,1.994871794871795,3,2,(1.3646363579393128+0j),0.300809383392334,826
1046,195x195,38025,390,11,9,2.0,3,2,(1.4019357366817249+0.03918814830984753j),0.2296152114868164,812
1047,195x195,38025,390,11,8,2.0,3,2,(1.360502020260732+0.13794602328588138j),0.3150506019592285,833
1048,195x195,38025,390,11,9,2.0,3,2,(1.4224147711304036+0.05859120466416619j),0.29835033416748047,820
1049,195x195,38025,390,11,8,2.0,3,2,(1.4428373281305948+0j),0.28989672660827637,801
1050,196x196,38416,391,11,9,1.9948979591836735,3,2,(1.4196569196481321+0.09935307462790322j),0.23838233947753906,807
1051,196x196,38416,392,12,9,2.0,3,2,(1.5018895243320343+0j),0.25995540618896484,804
1052,196x196,38416,391,11,9,1.9948979591836735,3,2,(1.3600727901172491+0.4427351060337675j),0.2922208309173584,810
1053,196x196,38416,391,11,9,1.9948979591836735,3,2,(1.334748428608689+0.027964296958062414j),0.2961111068725586,837
1054,196x196,38416,390,11,9,1.989795918367347,3,2,(1.3602445131318888+0.10537198905470756j),0.2292649745941162,816
1055,196x196,38416,390,12,9,1.989795918367347,3,2,(1.3321937868839255+0.2596557915316013j),0.26476383209228516,823
1056,196x196,38416,390,11,9,1.989795918367347,3,2,(1.4717366525984037+0j),0.30348849296569824,820
1057,196x196,38416,392,11,9,2.0,3,2,(1.4212032648144708+0j),0.3069298267364502,822
1058,196x196,38416,391,11,9,1.9948979591836735,3,2,(1.390755537392397+0j),0.3224811553955078,830
1059,196x196,38416,392,11,9,2.0,3,2,(1.4487711618546177+0j),0.2612724304199219,821
1060,197x197,38809,394,11,9,2.0,3,2,(1.4626522167835323+0j),0.2987678050994873,825
1061,197x197,38809,394,11,9,2.0,3,2,(1.3278727178458145+0.2279965283584952j),0.32772326469421387,797
1062,197x197,38809,394,12,9,2.0,3,2,(1.402665397298489+0.22841767867334098j),0.3020782470703125,818
1063,197x197,38809,394,11,9,2.0,3,2,(1.375404060093564+0j),0.22701072692871094,818
1064,197x197,38809,394,11,9,2.0,3,2,(1.3665646269362068+0.11607699200659286j),0.2923293113708496,794
1065,197x197,38809,393,11,9,1.9949238578680204,3,2,(1.3548240783655379+0.24632528055876243j),0.30175113677978516,813
1066,197x197,38809,393,11,9,1.9949238578680204,3,2,(1.332592286946479+0.03877945892796441j),0.3091161251068115,810
1067,197x197,38809,394,11,8,2.0,3,2,(1.439329596761658+0j),0.23470687866210938,820
1068,197x197,38809,394,11,8,2.0,3,2,(1.427288171714808+0j),0.23900747299194336,827
1069,197x197,38809,394,11,9,2.0,3,2,(1.3885797451632562+0.06267508003051143j),0.30203795433044434,812
1070,198x198,39204,395,11,9,1.994949494949495,3,2,(1.396881343397344+0j),0.30585408210754395,819
1071,198x198,39204,396,11,9,2.0,3,2,(1.361668197047112+0.025043875305088704j),0.24645161628723145,819
1072,198x198,39204,396,11,9,2.0,3,2,(1.4357892547287023+0.011530286633937539j),0.27055907249450684,804
1073,198x198,39204,395,11,9,1.994949494949495,3,2,(1.4213603845898959+0.05150778015220773j),0.3171095848083496,787
1074,198x198,39204,395,11,9,1.994949494949495,3,2,(1.3250672175772604+0.18448453326474099j),0.29335904121398926,810
1075,198x198,39204,396,11,9,2.0,3,2,(1.4395889456932809+0.05717434057008906j),0.23250913619995117,802
1076,198x198,39204,394,11,9,1.9898989898989898,3,2,(1.419477189653422+0j),0.2658240795135498,834
1077,198x198,39204,396,11,9,2.0,3,2,(1.4187314843739063+0.13294849789453317j),0.3331565856933594,806
1078,198x198,39204,396,11,8,2.0,3,2,(1.389617020584509+0.04222351177881905j),0.28490328788757324,804
1079,198x198,39204,395,11,9,1.994949494949495,3,2,(1.4603153089885388+0j),0.2659494876861572,824
1080,199x199,39601,394,12,9,1.979899497487437,3,2,(1.3428415317946132+0j),0.24149465560913086,816
1081,199x199,39601,396,11,9,1.9899497487437185,3,2,(1.4796405782607176+0j),0.3209419250488281,796
1082,199x199,39601,396,11,9,1.9899497487437185,3,2,(1.4275492146158424+0j),0.3219459056854248,814
1083,199x199,39601,397,11,9,1.9949748743718594,3,2,(1.3834635201667065+0.06761435060472801j),0.2940967082977295,807
1084,199x199,39601,398,11,9,2.0,3,2,(1.3627687619039737+0.2632449896602632j),0.2359178066253662,836
1085,199x199,39601,396,11,9,1.9899497487437185,3,2,(1.3373364819272715+0.28284027248218907j),0.3108203411102295,832
1086,199x199,39601,397,12,9,1.9949748743718594,3,2,(1.4352445969699537+0.12918078174255887j),0.29296398162841797,809
1087,199x199,39601,397,12,9,1.9949748743718594,3,2,(1.433107212906354+0.18616146918838009j),0.31538820266723633,813
1088,199x199,39601,398,12,9,2.0,3,2,(1.427245328201459+0.05329567103828474j),0.2698514461517334,810
1089,199x199,39601,397,11,9,1.9949748743718594,3,2,(1.3295394775171845+0.3336168882066137j),0.3294386863708496,801
1090,19x19,361,38,6,4,2.0,3,2,(1.1179022385470576+0j),0.03625607490539551,830
1091,19x19,361,38,6,4,2.0,3,2,(1.2808788404800422+0.15690937324798565j),0.04169154167175293,1003
1092,19x19,361,35,7,5,1.8421052631578947,3,2,(1.00014027030549+0.6015498012036247j),0.031920433044433594,756
1093,19x19,361,38,7,4,2.0,3,2,(1.1952927935006121+0.3621711039921671j),0.03989291191101074,956
1094,19x19,361,37,8,4,1.9473684210526316,3,2,(1.3231516495762097+0j),0.03335976600646973,821
1095,19x19,361,37,6,4,1.9473684210526316,3,2,(1.3851327080425802+0j),0.04237222671508789,971
1096,19x19,361,38,6,4,2.0,3,2,(0.9377160313970221+0j),0.03723454475402832,781
1097,19x19,361,38,6,4,2.0,3,2,(1.2132213459576138+0.6892163785337334j),0.038957834243774414,969
1098,19x19,361,38,6,4,2.0,3,2,(1.2177116257046268+0.19339902551326968j),0.038958072662353516,896
1099,19x19,361,37,7,5,1.9473684210526316,3,2,(1.4265293763590663+0j),0.038574934005737305,973
1100,20x20,400,38,8,5,1.9,3,2,(1.3504289291257567+0.16827145115969008j),0.044663190841674805,877
1101,20x20,400,40,8,4,2.0,3,2,(1.3420442107054709+0.22945161851705928j),0.03671431541442871,875
1102,20x20,400,40,6,5,2.0,3,2,(1.13078245094692+0j),0.033005714416503906,744
1103,20x20,400,39,7,5,1.95,3,2,(1.147893321065879+0j),0.0335843563079834,818
1104,20x20,400,40,8,4,2.0,3,2,(1.3400667598439764+0j),0.039028167724609375,895
1105,20x20,400,40,6,4,2.0,3,2,(1.212935719050853+0j),0.03195548057556152,776
1106,20x20,400,39,7,5,1.95,3,2,(1.173769953748209+0.5205083753002123j),0.04010796546936035,900
1107,20x20,400,40,8,5,2.0,3,2,(1.4270094302373775+0j),0.0420229434967041,1001
1108,20x20,400,38,8,5,1.9,3,2,(1.2403133010706942+0j),0.03436994552612305,825
1109,20x20,400,37,9,5,1.85,2,2,(1.0966640365049023+0.43080178393468654j),0.03490495681762695,833
1110,21x21,441,41,8,5,1.9523809523809523,3,2,(1.5283438983624753+0j),0.04291868209838867,929
1111,21x21,441,41,7,5,1.9523809523809523,3,2,(1.398751126847366+0j),0.03687143325805664,901
1112,21x21,441,41,7,5,1.9523809523809523,3,2,(1.1090185210773755+0.8080450103242868j),0.04445219039916992,952
1113,21x21,441,41,7,5,1.9523809523809523,2,2,(1.385059657996728+0j),0.0348052978515625,806
1114,21x21,441,41,6,4,1.9523809523809523,2,2,(1.0053880837180555+0.570521941738555j),0.0359036922454834,890
1115,21x21,441,41,8,5,1.9523809523809523,3,2,(1.1948762138451186+0j),0.037679195404052734,934
1116,21x21,441,39,7,5,1.8571428571428572,3,2,(1.0926986161406287+0.6568375315814006j),0.03739213943481445,799
1117,21x21,441,41,6,4,1.9523809523809523,3,2,(0.9196487753530731+0.35381764936889964j),0.03844475746154785,867
1118,21x21,441,42,7,4,2.0,3,2,(1.400972628832044+0j),0.035872459411621094,810
1119,21x21,441,40,10,5,1.9047619047619047,3,2,(1.6474022468177842+0j),0.04369711875915527,927
1120,22x22,484,42,9,5,1.9090909090909092,3,2,(1.2405298099944524+0j),0.05066347122192383,795
1121,22x22,484,44,7,5,2.0,3,2,(1.1408939927763762+0.7030884097873956j),0.04127836227416992,843
1122,22x22,484,43,7,5,1.9545454545454546,3,2,(1.2322634277858762+0.26202941949535774j),0.03729248046875,837
1123,22x22,484,39,8,5,1.7727272727272727,2,2,(0.9210594290838487+0.6544452350964158j),0.04580259323120117,862
1124,22x22,484,43,7,5,1.9545454545454546,3,2,(1.2808736308659148+0.5281409207296692j),0.03590250015258789,720
1125,22x22,484,42,8,5,1.9090909090909092,2,2,(1.312416818059983+0j),0.05766749382019043,910
1126,22x22,484,43,8,6,1.9545454545454546,2,2,(1.4034414223398703+0j),0.03935670852661133,924
1127,22x22,484,44,7,5,2.0,3,2,(1.1907151520891184+0j),0.04111433029174805,903
1128,22x22,484,44,7,5,2.0,3,2,(1.1555188658194444+0j),0.035173892974853516,893
1129,22x22,484,44,7,5,2.0,3,2,(1.0311287869714496+0.9608066680617275j),0.04065442085266113,870
1130,23x23,529,46,7,4,2.0,3,2,(1.126886585171535+0j),0.0494534969329834,880
1131,23x23,529,45,8,5,1.9565217391304348,3,2,(1.0805639861587564+0j),0.04186367988586426,885
1132,23x23,529,45,7,5,1.9565217391304348,3,2,(1.116342045104492+0.11136512381187628j),0.034995079040527344,913
1133,23x23,529,45,7,5,1.9565217391304348,3,2,(1.3057222163150335+0j),0.038179874420166016,913
1134,23x23,529,46,8,5,2.0,3,2,(1.5412585169841295+0j),0.046987056732177734,990
1135,23x23,529,43,7,5,1.8695652173913044,3,2,(1.2213803998526085+0j),0.05111885070800781,944
1136,23x23,529,46,7,5,2.0,3,2,(1.1415286969553837+0.13807356658349837j),0.03611421585083008,837
1137,23x23,529,46,6,5,2.0,3,2,(1.2360438693007476+0j),0.04053378105163574,792
1138,23x23,529,45,7,5,1.9565217391304348,3,2,(1.4059797113458827+0j),0.04013824462890625,787
1139,23x23,529,45,7,5,1.9565217391304348,3,2,(1.3690603636959369+0j),0.040256500244140625,877
1140,24x24,576,46,7,4,1.9166666666666667,3,2,(1.1849614188870299+0.03483582658913998j),0.06278395652770996,825
1141,24x24,576,48,7,5,2.0,3,2,(1.1514745228507772+0j),0.06802511215209961,899
1142,24x24,576,46,8,5,1.9166666666666667,3,2,(1.0895002158225324+0.7963483392640512j),0.04741477966308594,889
1143,24x24,576,47,9,5,1.9583333333333333,3,2,(1.3040879600276485+0.12734431903191015j),0.046869516372680664,913
1144,24x24,576,47,9,5,1.9583333333333333,3,2,(1.1662318760684132+0j),0.03965449333190918,866
1145,24x24,576,47,8,5,1.9583333333333333,3,2,(1.23260117353718+0.2886020346659271j),0.04297947883605957,831
1146,24x24,576,47,8,5,1.9583333333333333,3,2,(1.1899658302819902+0.5365085385042572j),0.03813338279724121,814
1147,24x24,576,48,7,5,2.0,3,2,(1.1720791633724255+0.31140054972659686j),0.043138980865478516,909
1148,24x24,576,47,7,5,1.9583333333333333,3,2,(1.379816361060459+0j),0.044879913330078125,919
1149,24x24,576,48,7,5,2.0,3,2,(1.3333496661237842+0j),0.036916494369506836,824
1150,25x25,625,49,8,5,1.96,3,2,(1.1249196759732683+0.0593950575353259j),0.04706835746765137,917
1151,25x25,625,49,8,5,1.96,2,2,(1.1892361442046997+0.47133257034711507j),0.039061784744262695,782
1152,25x25,625,49,7,5,1.96,3,2,(1.0350838661744484+0.16359998292064504j),0.04894685745239258,898
1153,25x25,625,50,7,5,2.0,3,2,(1.254518788037511+0j),0.04129624366760254,804
1154,25x25,625,50,8,5,2.0,3,2,(1.2170439413665024+0.31817577651282514j),0.044782161712646484,857
1155,25x25,625,49,7,5,1.96,3,2,(1.1804445755793607+0.6157858616095099j),0.04315042495727539,776
1156,25x25,625,50,7,5,2.0,3,2,(1.2433057854614997+0.17386806964209667j),0.04389238357543945,766
1157,25x25,625,50,7,5,2.0,3,2,(1.242156881229355+0j),0.04490160942077637,896
1158,25x25,625,49,7,5,1.96,3,2,(1.3370599982584428+0j),0.0413055419921875,867
1159,25x25,625,50,7,4,2.0,3,2,(1.1380425846299913+0j),0.03590703010559082,774
1160,26x26,676,51,8,5,1.9615384615384615,3,2,(1.239532643538197+0.20936451965573344j),0.06253457069396973,931
1161,26x26,676,51,7,4,1.9615384615384615,3,2,(1.1427103731161923+0j),0.04938530921936035,823
1162,26x26,676,52,7,5,2.0,3,2,(1.2401500048911493+0.6478925129565413j),0.04880118370056152,820
1163,26x26,676,51,8,5,1.9615384615384615,3,2,(1.2045437535423433+0.22087476921136326j),0.04178810119628906,824
1164,26x26,676,50,10,6,1.9230769230769231,3,2,(1.4339434315618753+0j),0.04511308670043945,885
1165,26x26,676,52,8,5,2.0,3,2,(1.5534915710050474+0.03744940938149906j),0.0379633903503418,833
1166,26x26,676,49,8,5,1.8846153846153846,3,2,(1.0247218217043943+0.784740592756817j),0.04089212417602539,812
1167,26x26,676,49,8,5,1.8846153846153846,3,2,(1.019859633841097+0j),0.04464364051818848,910
1168,26x26,676,52,8,5,2.0,3,2,(1.3986677912001688+0.1787614082862181j),0.0313107967376709,868
1169,26x26,676,49,9,5,1.8846153846153846,3,2,(1.3673189129127026+0j),0.030153274536132812,841
1170,27x27,729,53,8,5,1.962962962962963,3,2,(1.118639587684156+0.13862638673319924j),0.03951621055603027,806
1171,27x27,729,51,10,5,1.8888888888888888,3,2,(1.1190122554880926+0.2901346027535819j),0.0345458984375,857
1172,27x27,729,52,7,5,1.9259259259259258,3,2,(1.152555369540933+0.15751729025485506j),0.03329324722290039,861
1173,27x27,729,53,7,5,1.962962962962963,3,2,(1.2358282573614068+0j),0.032270193099975586,813
1174,27x27,729,54,7,5,2.0,3,2,(1.087784905885564+0.30404599449856595j),0.032238006591796875,805
1175,27x27,729,53,7,5,1.962962962962963,2,2,(1.1036767529427758+0.30551059887342225j),0.035735130310058594,816
1176,27x27,729,51,7,5,1.8888888888888888,3,2,(1.2317275460652268+0j),0.03815937042236328,917
1177,27x27,729,51,9,6,1.8888888888888888,3,2,(1.189704938525039+0.5738962507553188j),0.03097844123840332,759
1178,27x27,729,54,7,5,2.0,3,2,(1.2633888119732926+0.14378441993446797j),0.03690147399902344,889
1179,27x27,729,50,10,5,1.8518518518518519,3,2,(1.2618776099749267+0.5329640598924755j),0.03191399574279785,790
1180,28x28,784,56,6,5,2.0,3,2,(1.1941711007731108+0j),0.03955841064453125,829
1181,28x28,784,56,8,5,2.0,3,2,(1.2984453266917566+0j),0.03690171241760254,791
1182,28x28,784,54,9,5,1.9285714285714286,3,2,(1.2375413678817087+0j),0.03413724899291992,821
1183,28x28,784,54,7,5,1.9285714285714286,3,2,(1.1351669026065496+0.10296392314479678j),0.03494739532470703,803
1184,28x28,784,55,8,5,1.9642857142857142,3,2,(1.2512434745697476+0.35813266684571j),0.038429975509643555,843
1185,28x28,784,55,7,5,1.9642857142857142,3,2,(1.235599812205749+0j),0.036911964416503906,875
1186,28x28,784,54,7,5,1.9285714285714286,2,2,(1.15277523607444+0j),0.03785061836242676,869
1187,28x28,784,56,7,5,2.0,3,2,(1.13690932236708+0.5893838260193952j),0.03745841979980469,871
1188,28x28,784,54,10,6,1.9285714285714286,3,2,(1.353472198287319+0.03465649231861485j),0.04172086715698242,809
1189,28x28,784,54,8,5,1.9285714285714286,3,2,(1.1461622857169604+0.5565379714975252j),0.04120659828186035,819
1190,29x29,841,57,8,5,1.9655172413793103,3,2,(1.523777946194702+0j),0.05493521690368652,854
1191,29x29,841,57,8,5,1.9655172413793103,3,2,(1.075714723632884+0.3701681912425802j),0.04657244682312012,894
1192,29x29,841,58,7,5,2.0,3,2,(1.2823393596013237+0.29276289824323015j),0.03406262397766113,805
1193,29x29,841,57,8,5,1.9655172413793103,3,2,(1.2793511644975826+0.4999879477163331j),0.03483295440673828,784
1194,29x29,841,57,8,5,1.9655172413793103,3,2,(1.490256231820613+0j),0.03728437423706055,791
1195,29x29,841,56,7,5,1.9310344827586208,3,2,(1.0114925160333326+0.27894627214232487j),0.03796529769897461,899
1196,29x29,841,57,8,6,1.9655172413793103,3,2,(1.2437540413611048+0.6192336764828599j),0.03774666786193848,863
1197,29x29,841,55,8,5,1.896551724137931,2,2,(1.0133324298081903+0.051432860385987086j),0.03731679916381836,837
1198,29x29,841,57,7,5,1.9655172413793103,3,2,(1.288711761887697+0j),0.03757333755493164,900
1199,29x29,841,57,8,5,1.9655172413793103,3,2,(1.2647592325771502+0.3801598278195484j),0.05603337287902832,777
1200,30x30,900,60,8,5,2.0,3,2,(1.363774959703946+0j),0.044042110443115234,865
1201,30x30,900,59,8,5,1.9666666666666666,3,2,(1.2090557178416592+0j),0.036832332611083984,802
