,matrix,number_of_nodes,number_of_edges,diameter,radius,average_in_deg,average_out_deg,max_in_deg,max_out_deg,sle,convergence_speed
262,124x124,15376,10044,2,2,81.0,81.0,81,92,(0.08704615957606218+0.01979254048816391j),29.43528914451599
263,124x124,15376,9300,2,2,75.0,75.0,75,89,(0.09360287063137301+0.005767612526258097j),29.64730429649353
264,124x124,15376,8556,2,2,69.0,69.0,69,83,(0.09888127405501893+0.020558478196653986j),23.9822518825531
265,124x124,15376,7812,2,2,63.0,63.0,63,82,(0.10720002008372323+0.0249421322005129j),21.297399044036865
266,124x124,15376,6944,2,2,56.0,56.0,56,69,(0.13319146215910094+0.031093088617493835j),16.738555431365967
267,124x124,15376,6200,2,2,50.0,50.0,50,62,(0.13903914834057646+0j),14.536324977874756
268,124x124,15376,5456,2,2,44.0,44.0,44,60,(0.14300859767727753+0j),11.56427001953125
269,124x124,15376,4712,2,2,38.0,38.0,38,53,(0.15102649059915335+0.022741798488636684j),9.01082444190979
270,125x125,15625,11750,2,2,94.0,94.0,94,104,(0.07382035054453355+0j),40.33302021026611
271,125x125,15625,11000,2,2,88.0,88.0,88,99,(0.07736671728802444+0.024989426067248008j),37.377649784088135
272,125x125,15625,10250,2,2,82.0,82.0,82,93,(0.09557132181823177+0j),33.510703563690186
273,125x125,15625,9500,2,2,76.0,76.0,76,90,(0.09449871015345487+0.013446100769168993j),29.159695625305176
274,125x125,15625,8625,2,2,69.0,69.0,69,87,(0.11090373718485241+0j),26.280335426330566
275,125x125,15625,7875,2,2,63.0,63.0,63,76,(0.10862194167517757+0j),19.480328798294067
276,125x125,15625,7125,2,2,57.0,57.0,57,75,(0.12029710471237642+0j),16.380170345306396
277,125x125,15625,6250,2,2,50.0,50.0,50,66,(0.13432386192069673+0.0075135681460468725j),13.464304685592651
278,125x125,15625,5500,2,2,44.0,44.0,44,54,(0.1441815327259857+0.02755571426410218j),11.939279794692993
279,125x125,15625,4750,2,2,38.0,38.0,38,51,(0.17400579464176288+0j),8.552388191223145
280,126x126,15876,11970,2,2,95.0,95.0,95,107,(0.08114931150771744+0j),46.796959400177
281,126x126,15876,11214,2,2,89.0,89.0,89,102,(0.08316112298026951+0.012806944328061872j),35.19378638267517
282,126x126,15876,10332,2,2,82.0,82.0,82,92,(0.0975186879942311+0j),39.0938823223114
283,126x126,15876,9576,2,2,76.0,76.0,76,89,(0.09432692336192083+0.0071627096191769005j),31.70714497566223
284,126x126,15876,8820,2,2,70.0,70.0,70,91,(0.09720298878066244+0.001844845122336213j),24.36587953567505
285,126x126,15876,8064,2,2,64.0,64.0,64,79,(0.10292497040253343+0j),21.924328565597534
286,126x126,15876,7182,2,2,57.0,57.0,57,70,(0.12136332787209955+0j),17.476359844207764
287,126x126,15876,6426,2,2,51.0,51.0,51,62,(0.1386429910772497+0.023315434328069595j),15.502401113510132
288,126x126,15876,5670,2,2,45.0,45.0,45,60,(0.14363051026642792+0.015208287962514626j),11.509805679321289
289,126x126,15876,4788,2,2,38.0,38.0,38,48,(0.1718906899190042+0j),9.017372846603394
290,127x127,16129,12192,2,2,96.0,96.0,96,108,(0.07144230246865797+0.02343524751144084j),48.54687428474426
291,127x127,16129,11303,2,2,89.0,89.0,89,101,(0.08417755004874419+0j),41.623229026794434
292,127x127,16129,10541,2,2,83.0,83.0,83,95,(0.0844870652474598+0.0030453369631315928j),31.08011770248413
293,127x127,16129,9779,2,2,77.0,77.0,77,89,(0.09955575492621144+0j),32.595309257507324
294,127x127,16129,8890,2,2,70.0,70.0,70,85,(0.11199353238894019+0.020417472670454906j),25.5376935005188
295,127x127,16129,8128,2,2,64.0,64.0,64,82,(0.11493268291160758+0.012568933231592546j),20.65758442878723
296,127x127,16129,7366,2,2,58.0,58.0,58,72,(0.1175834073432543+0j),18.55395531654358
297,127x127,16129,6477,2,2,51.0,51.0,51,70,(0.12959171923947838+0.0014140420987039386j),14.328892707824707
298,127x127,16129,5715,2,2,45.0,45.0,45,61,(0.14536354619842173+0.03615226700080873j),11.723502159118652
299,127x127,16129,4953,2,2,39.0,39.0,39,52,(0.15855084572491926+0.005231026427685442j),9.546091318130493
300,128x128,16384,12288,2,2,96.0,96.0,96,110,(0.0763149006733918+0.01241257411819134j),43.96923804283142
301,128x128,16384,11520,2,2,90.0,90.0,90,104,(0.08327724326707912+0j),34.6055474281311
302,128x128,16384,10752,2,2,84.0,84.0,84,97,(0.08842250381101573+0.0012297137166532475j),35.294532775878906
303,128x128,16384,9856,2,2,77.0,77.0,77,94,(0.09176868092050844+0.004756289942532631j),31.171587705612183
304,128x128,16384,9088,2,2,71.0,71.0,71,88,(0.09509718963147261+0j),25.306962251663208
305,128x128,16384,8320,2,2,65.0,65.0,65,78,(0.11374578721698979+0.026577947328767875j),21.459989547729492
306,128x128,16384,7424,2,2,58.0,58.0,58,73,(0.11208546322266338+0.018350127011802286j),18.175012588500977
307,128x128,16384,6656,2,2,52.0,52.0,52,71,(0.1276534238510903+0j),15.098559141159058
308,128x128,16384,5760,2,2,45.0,45.0,45,59,(0.1436859812756019+0j),10.751832723617554
309,128x128,16384,4992,2,2,39.0,39.0,39,50,(0.15513630700318598+0j),9.471601247787476
310,129x129,16641,12513,2,2,97.0,97.0,97,108,(0.08004546603819375+0j),47.27728343009949
311,129x129,16641,11739,2,2,91.0,91.0,91,102,(0.0800661053898474+0.00910233300031438j),38.908705711364746
312,129x129,16641,10836,2,2,84.0,84.0,84,96,(0.0945712415048052+0j),35.47262263298035
313,129x129,16641,10062,2,2,78.0,78.0,78,91,(0.08706309973328294+0.020286703137520495j),30.818132877349854
314,129x129,16641,9159,2,2,71.0,71.0,71,84,(0.11261459449332263+0j),23.16188907623291
315,129x129,16641,8385,2,2,65.0,65.0,65,83,(0.11051786401144488+0.01323221632885566j),21.585579872131348
316,129x129,16641,7611,2,2,59.0,59.0,59,74,(0.11476355956155376+0.016479190116450416j),19.042996406555176
317,129x129,16641,6708,2,2,52.0,52.0,52,67,(0.13218526207120831+0j),15.359097719192505
318,129x129,16641,5934,2,2,46.0,46.0,46,63,(0.14105935372380315+0.005522015434059087j),12.648576021194458
319,129x129,16641,5031,2,2,39.0,39.0,39,49,(0.15914129373620314+0j),9.68720269203186
320,12x12,144,108,2,2,9.0,9.0,9,11,(0.32959358880653883+0j),0.14723539352416992
321,12x12,144,108,2,2,9.0,9.0,9,11,(0.1991697452740887+0.1351231266506212j),0.29775500297546387
322,12x12,144,96,2,2,8.0,8.0,8,10,(0.15519132767832966+0.03497471476668049j),0.2527775764465332
323,12x12,144,96,2,2,8.0,8.0,8,11,(0.3222729910700456+0j),0.2125856876373291
324,12x12,144,84,2,2,7.0,7.0,7,10,(0.35497948600247853+0.0697129314374155j),0.1315622329711914
325,12x12,144,84,3,2,7.0,7.0,7,10,(0.22888434404202518+0j),0.10106587409973145
326,12x12,144,72,2,2,6.0,6.0,6,9,(0.24377424267978523+0j),0.08293795585632324
327,12x12,144,60,3,2,5.0,5.0,5,8,(0.36571351790239315+0.15302583970410108j),0.08095812797546387
328,12x12,144,60,3,2,5.0,5.0,5,7,(0.38922249358846633+0j),0.06066012382507324
329,12x12,144,48,4,2,4.0,4.0,4,6,(0.4240693679607404+0j),0.08087658882141113
330,130x130,16900,12740,2,2,98.0,98.0,98,108,(0.07163793890840424+0.02391705661662133j),45.11199593544006
331,130x130,16900,11830,2,2,91.0,91.0,91,104,(0.07863944153906499+0.0029383269212276577j),41.27784085273743
332,130x130,16900,11050,2,2,85.0,85.0,85,99,(0.08959691401453798+0j),37.68123149871826
333,130x130,16900,10270,2,2,79.0,79.0,79,95,(0.09039670487891921+0.012765401060976813j),31.77601671218872
334,130x130,16900,9360,2,2,72.0,72.0,72,90,(0.11522206214524758+0j),25.65712070465088
335,130x130,16900,8580,2,2,66.0,66.0,66,80,(0.10437400866530874+0.011205616738878847j),22.522583484649658
336,130x130,16900,7670,2,2,59.0,59.0,59,73,(0.1218858227653951+0j),18.247318506240845
337,130x130,16900,6760,2,2,52.0,52.0,52,64,(0.13105650013795328+0j),14.790335893630981
338,130x130,16900,5980,2,2,46.0,46.0,46,59,(0.1533514719281275+0j),10.932875871658325
339,130x130,16900,5070,2,2,39.0,39.0,39,55,(0.15932299998345822+0.0419160764779159j),10.083262920379639
340,131x131,17161,12969,2,2,99.0,99.0,99,112,(0.07224879456570157+0.028084666141871266j),50.82010006904602
341,131x131,17161,12052,2,2,92.0,92.0,92,106,(0.08212605763793107+0j),44.010387897491455
342,131x131,17161,11266,2,2,86.0,86.0,86,99,(0.08648098985529354+0.005914190227427489j),37.987935304641724
343,131x131,17161,10349,2,2,79.0,79.0,79,91,(0.08809710422542248+0.013582195396296496j),28.036806344985962
344,131x131,17161,9563,2,2,73.0,73.0,73,85,(0.09764960302504164+0.03414209137767082j),28.582074642181396
345,131x131,17161,8646,2,2,66.0,66.0,66,78,(0.10478021654881514+0.03589785920104664j),20.389601707458496
346,131x131,17161,7729,2,2,59.0,59.0,59,74,(0.1329954743009465+0j),18.576662063598633
347,131x131,17161,6943,2,2,53.0,53.0,53,64,(0.11857847615013237+0.021674888962286594j),16.87957191467285
348,131x131,17161,6026,2,2,46.0,46.0,46,61,(0.14729365392050198+0.01811436333883933j),12.150796175003052
349,131x131,17161,5240,2,2,40.0,40.0,40,56,(0.15064911279046556+0.028235648820835478j),9.515842914581299
350,132x132,17424,13068,2,2,99.0,99.0,99,110,(0.07866122589386512+0j),49.764108419418335
351,132x132,17424,12276,2,2,93.0,93.0,93,106,(0.0884452374981033+0j),44.704511404037476
352,132x132,17424,11352,2,2,86.0,86.0,86,100,(0.09861944171167027+0j),36.164034366607666
353,132x132,17424,10560,2,2,80.0,80.0,80,94,(0.09746563935957289+0.02065782783025343j),31.987531423568726
354,132x132,17424,9636,2,2,73.0,73.0,73,89,(0.10092859201743151+0j),26.83512020111084
355,132x132,17424,8844,2,2,67.0,67.0,67,80,(0.10595328617203151+0.004836497546925407j),27.218179941177368
356,132x132,17424,7920,2,2,60.0,60.0,60,74,(0.12558200001113168+0j),19.561646938323975
357,132x132,17424,6996,2,2,53.0,53.0,53,70,(0.13814133832244327+0.01629099969171681j),16.778422832489014
358,132x132,17424,6204,2,2,47.0,47.0,47,64,(0.13728125891276358+0j),12.45291519165039
359,132x132,17424,5280,2,2,40.0,40.0,40,52,(0.17584277992721078+0j),10.58939528465271
360,133x133,17689,13300,2,2,100.0,100.0,100,114,(0.06974902918559611+0.015350281769579125j),45.406652212142944
361,133x133,17689,12502,2,2,94.0,94.0,94,104,(0.08938968880923781+0j),42.78335690498352
362,133x133,17689,11571,2,2,87.0,87.0,87,103,(0.09309453432885345+0.006704095138362946j),38.80902028083801
363,133x133,17689,10640,2,2,80.0,80.0,80,95,(0.09420609500557067+0j),32.57956290245056
364,133x133,17689,9842,2,2,74.0,74.0,74,89,(0.09403248558717041+0.0337421248421349j),27.392380952835083
365,133x133,17689,8911,2,2,67.0,67.0,67,81,(0.11138974735853957+0.03271560759283389j),22.95703387260437
366,133x133,17689,7980,2,2,60.0,60.0,60,75,(0.11957928237387615+0j),19.443691730499268
367,133x133,17689,7182,2,2,54.0,54.0,54,68,(0.1289853323728904+0j),16.586913585662842
368,133x133,17689,6251,2,2,47.0,47.0,47,62,(0.15022022692080128+0j),13.478887796401978
369,133x133,17689,5320,2,2,40.0,40.0,40,52,(0.16341210871866652+0.01953669459685774j),9.883770942687988
370,134x134,17956,13534,2,2,101.0,101.0,101,112,(0.07080463588234318+0.025043738100691815j),46.459527254104614
371,134x134,17956,12596,2,2,94.0,94.0,94,108,(0.07288223465288202+0.012278201970541023j),46.3748779296875
372,134x134,17956,11792,2,2,88.0,88.0,88,101,(0.08130724667757495+0.0026058464310366922j),37.77128839492798
373,134x134,17956,10854,2,2,81.0,81.0,81,97,(0.09362599874850297+0.022017304546506217j),34.61856961250305
374,134x134,17956,9916,2,2,74.0,74.0,74,89,(0.09534879572829152+0.0008345931152587792j),28.541978120803833
375,134x134,17956,9112,2,2,68.0,68.0,68,82,(0.10669587708942471+0.007331196101277871j),24.268638849258423
376,134x134,17956,8174,2,2,61.0,61.0,61,80,(0.11607220295325535+0j),20.288410663604736
377,134x134,17956,7236,2,2,54.0,54.0,54,71,(0.1315924994361536+0j),18.073458909988403
378,134x134,17956,6298,2,2,47.0,47.0,47,61,(0.1399981630915686+0.03390332145483816j),13.610061883926392
379,134x134,17956,5494,2,2,41.0,41.0,41,59,(0.15451751890729853+0.028509375628296342j),11.087424278259277
380,135x135,18225,13770,2,2,102.0,102.0,102,112,(0.07558810511981459+0j),55.902140617370605
381,135x135,18225,12825,2,2,95.0,95.0,95,106,(0.07879010029930932+0.03995682965433395j),46.10984563827515
382,135x135,18225,11880,2,2,88.0,88.0,88,101,(0.097679576649404+0j),40.71268630027771
383,135x135,18225,11070,2,2,82.0,82.0,82,95,(0.09143793136038045+0j),35.208683490753174
384,135x135,18225,10125,2,2,75.0,75.0,75,87,(0.09120628228372811+0.01995037280282515j),27.213598012924194
385,135x135,18225,9180,2,2,68.0,68.0,68,82,(0.10856473642121767+0.025442664528683448j),24.474122762680054
386,135x135,18225,8235,2,2,61.0,61.0,61,75,(0.12207124948632006+0.01108779605695195j),21.550708293914795
387,135x135,18225,7290,2,2,54.0,54.0,54,67,(0.12117795658506006+0.060880252596403416j),17.32019352912903
388,135x135,18225,6480,2,2,48.0,48.0,48,63,(0.1370336052423265+0.0360204271937158j),14.346927642822266
389,135x135,18225,5535,2,2,41.0,41.0,41,59,(0.14638554597660353+0.017532972056664146j),11.263265132904053
390,136x136,18496,13872,2,2,102.0,102.0,102,112,(0.07261638963330391+0.008322874429632286j),50.27034521102905
391,136x136,18496,13056,2,2,96.0,96.0,96,107,(0.08710351520587303+0j),47.945881366729736
392,136x136,18496,12104,2,2,89.0,89.0,89,103,(0.08775977200467393+0j),38.207136154174805
393,136x136,18496,11152,2,2,82.0,82.0,82,97,(0.0983936883660319+0.01027782425945919j),35.442604541778564
394,136x136,18496,10200,2,2,75.0,75.0,75,93,(0.09262678972976264+0.007578247178701756j),28.20429515838623
395,136x136,18496,9384,2,2,69.0,69.0,69,84,(0.10856926289432878+0.021206774088461566j),24.266405820846558
396,136x136,18496,8432,2,2,62.0,62.0,62,80,(0.11278830737615969+0j),21.129427433013916
397,136x136,18496,7480,2,2,55.0,55.0,55,66,(0.14071506376317675+0j),16.80409812927246
398,136x136,18496,6528,2,2,48.0,48.0,48,63,(0.13806269016534592+0.04231871697275309j),14.160712718963623
399,136x136,18496,5576,2,2,41.0,41.0,41,53,(0.1438102433594604+0.003653474885546184j),11.197315454483032
400,137x137,18769,14111,2,2,103.0,103.0,103,116,(0.075096183751591+0j),52.34677839279175
401,137x137,18769,13152,2,2,96.0,96.0,96,108,(0.09018139873688562+0j),44.9736168384552
402,137x137,18769,12330,2,2,90.0,90.0,90,103,(0.08415755717986415+0.03159937004278518j),38.220436096191406
403,137x137,18769,11371,2,2,83.0,83.0,83,99,(0.08688257904711955+0.026676133689758286j),36.343979835510254
404,137x137,18769,10412,2,2,76.0,76.0,76,90,(0.09649656587546368+0.02795550973843011j),27.9572491645813
405,137x137,18769,9453,2,2,69.0,69.0,69,85,(0.11249666349931606+0j),27.46625065803528
406,137x137,18769,8494,2,2,62.0,62.0,62,77,(0.11173428310783631+0j),19.501060485839844
407,137x137,18769,7535,2,2,55.0,55.0,55,70,(0.11838615893231577+0.02710650020605947j),18.37368679046631
408,137x137,18769,6576,2,2,48.0,48.0,48,63,(0.13447330527493906+0.01294780350054776j),15.779153823852539
409,137x137,18769,5754,2,2,42.0,42.0,42,58,(0.1488167017271571+0.016979502787499944j),11.148967027664185
410,138x138,19044,14352,2,2,104.0,104.0,104,117,(0.07223021360548462+0.00593367927567931j),56.87598991394043
411,138x138,19044,13386,2,2,97.0,97.0,97,109,(0.07409426845756117+0.03433222265473218j),48.721773862838745
412,138x138,19044,12420,2,2,90.0,90.0,90,105,(0.07975440225374505+0j),39.39026737213135
413,138x138,19044,11454,2,2,83.0,83.0,83,96,(0.08861800598038837+0.011611036795858119j),33.45041799545288
414,138x138,19044,10488,2,2,76.0,76.0,76,92,(0.10560693573720206+0.02498629558014533j),26.77080726623535
415,138x138,19044,9660,2,2,70.0,70.0,70,86,(0.1068689954566965+0j),27.259103298187256
416,138x138,19044,8694,2,2,63.0,63.0,63,78,(0.11670132988226639+0.024915457024007614j),22.391328811645508
417,138x138,19044,7728,2,2,56.0,56.0,56,71,(0.12677750483727085+0j),18.167773485183716
418,138x138,19044,6762,2,2,49.0,49.0,49,61,(0.13226533412207858+0.05126321139822795j),14.848912000656128
419,138x138,19044,5796,2,2,42.0,42.0,42,58,(0.1523383662208653+0j),11.265903949737549
420,139x139,19321,14595,2,2,105.0,105.0,105,119,(0.07227782389387627+0.008801558139596374j),57.98946690559387
421,139x139,19321,13622,2,2,98.0,98.0,98,112,(0.07797807628874592+0j),50.63346338272095
422,139x139,19321,12649,2,2,91.0,91.0,91,105,(0.08913585897398021+0j),41.73892021179199
423,139x139,19321,11676,2,2,84.0,84.0,84,97,(0.08801853870077204+0.00731363274075494j),35.764628648757935
424,139x139,19321,10703,2,2,77.0,77.0,77,93,(0.10439070116674742+0j),30.352932929992676
425,139x139,19321,9730,2,2,70.0,70.0,70,82,(0.10686205634773677+0.006853884348714907j),25.57286047935486
426,139x139,19321,8757,2,2,63.0,63.0,63,78,(0.11435420893633043+0.0312513431478286j),21.618265390396118
427,139x139,19321,7784,2,2,56.0,56.0,56,69,(0.11348950214324285+0.019529638502940094j),18.587680339813232
428,139x139,19321,6811,2,2,49.0,49.0,49,62,(0.12961448040587814+0.012895168122872466j),14.774845123291016
429,139x139,19321,5838,2,2,42.0,42.0,42,55,(0.1448803473347516+0j),10.596301317214966
430,13x13,169,130,2,2,10.0,10.0,10,12,(0.27429072087662215+0j),0.2741658687591553
431,13x13,169,130,2,2,10.0,10.0,10,12,(0.21232447480152486+0j),0.2224564552307129
432,13x13,169,117,2,2,9.0,9.0,9,11,(0.24629439393407992+0j),0.2629725933074951
433,13x13,169,104,2,2,8.0,8.0,8,11,(0.3115972846753108+0j),0.20043540000915527
434,13x13,169,104,2,2,8.0,8.0,8,11,(0.2037655278111065+0j),0.1417100429534912
435,13x13,169,91,2,2,7.0,7.0,7,9,(0.32326866405945043+0j),0.1213986873626709
436,13x13,169,78,3,2,6.0,6.0,6,11,(0.2736998712428767+0j),0.12946081161499023
437,13x13,169,78,3,2,6.0,6.0,6,8,(0.2636531580019236+0j),0.1011054515838623
438,13x13,169,65,3,2,5.0,5.0,5,8,(0.3240048929959083+0.20572497703489526j),0.07085275650024414
439,13x13,169,52,4,3,4.0,4.0,4,6,(0.18918677159974523+0j),0.058634042739868164
440,140x140,19600,14700,2,2,105.0,105.0,105,118,(0.0710055381449089+0.023985160774083473j),50.73014283180237
441,140x140,19600,13720,2,2,98.0,98.0,98,113,(0.07711693878309164+0j),52.00269317626953
442,140x140,19600,12740,2,2,91.0,91.0,91,105,(0.0822432704057483+0.01011401834183034j),45.50858449935913
443,140x140,19600,11900,2,2,85.0,85.0,85,100,(0.09296095208575866+0.00604390752280526j),36.29785871505737
444,140x140,19600,10920,2,2,78.0,78.0,78,94,(0.0949001615139989+0j),30.962966203689575
445,140x140,19600,9940,2,2,71.0,71.0,71,86,(0.10683365015075859+0j),26.608322381973267
446,140x140,19600,8960,2,2,64.0,64.0,64,78,(0.11806017562515989+0.0038983476845230757j),21.468888998031616
447,140x140,19600,7840,2,2,56.0,56.0,56,70,(0.12815569149407385+0.024303361269217175j),17.37485694885254
448,140x140,19600,6860,2,2,49.0,49.0,49,63,(0.15387078362791579+0j),14.765634059906006
449,140x140,19600,5880,2,2,42.0,42.0,42,55,(0.14173956614181737+0.02407757478968697j),10.991519927978516
450,141x141,19881,14946,2,2,106.0,106.0,106,121,(0.06878658764749085+0.02203256489387214j),54.60486102104187
451,141x141,19881,13959,2,2,99.0,99.0,99,111,(0.07444428080957052+0.02354779300917619j),47.96668457984924
452,141x141,19881,12972,2,2,92.0,92.0,92,110,(0.08611712785289985+0j),44.60755896568298
453,141x141,19881,11985,2,2,85.0,85.0,85,103,(0.09203782651035818+0j),35.68519425392151
454,141x141,19881,10998,2,2,78.0,78.0,78,92,(0.10477001203996865+0j),33.141552209854126
455,141x141,19881,10011,2,2,71.0,71.0,71,87,(0.09796608715716124+0.0005879214272469442j),27.212385892868042
456,141x141,19881,9024,2,2,64.0,64.0,64,80,(0.1009566456411923+0.03133150549522218j),20.04716682434082
457,141x141,19881,8037,2,2,57.0,57.0,57,74,(0.1280081832866196+0j),17.5113627910614
458,141x141,19881,7050,2,2,50.0,50.0,50,65,(0.13841561569276514+0.02854589591580473j),15.041574716567993
459,141x141,19881,6063,2,2,43.0,43.0,43,57,(0.1731670613350057+0j),11.57809829711914
460,142x142,20164,15194,2,2,107.0,107.0,107,118,(0.07192773192926705+0.016084422479763903j),61.64278984069824
461,142x142,20164,14200,2,2,100.0,100.0,100,111,(0.07152574475257721+0.00951949040826843j),51.639578104019165
462,142x142,20164,13206,2,2,93.0,93.0,93,106,(0.08322727386253682+0j),47.930230140686035
463,142x142,20164,12212,2,2,86.0,86.0,86,101,(0.08799697986900593+0j),35.37928104400635
464,142x142,20164,11218,2,2,79.0,79.0,79,95,(0.09094954418355766+0j),31.26938033103943
465,142x142,20164,10224,2,2,72.0,72.0,72,88,(0.09923520537942354+0.022953256006794636j),29.473082542419434
466,142x142,20164,9088,2,2,64.0,64.0,64,77,(0.1132746619821878+0j),22.412319660186768
467,142x142,20164,8094,2,2,57.0,57.0,57,72,(0.13074858268244602+0j),19.272239446640015
468,142x142,20164,7100,2,2,50.0,50.0,50,64,(0.14501129344860716+0j),14.35872769355774
469,142x142,20164,6106,2,2,43.0,43.0,43,59,(0.15494022557691556+0.034504536957152845j),12.748985767364502
470,143x143,20449,15444,2,2,108.0,108.0,108,123,(0.07565606441646784+0j),59.27691841125488
471,143x143,20449,14443,2,2,101.0,101.0,101,117,(0.07379141455807912+0.00901618741843923j),52.43606209754944
