,matrix,number_of_nodes,number_of_edges,diameter,radius,average_deg,max_in_deg,max_out_deg,sle,norm_sle,convergence_speed,convergence_iterations
890,181x181,32761,1589,4,3,8.779005524861878,9,15,(0.3517894457027512+0j),0.3517894457027512,0.01398921012878418,13
891,181x181,32761,1597,4,3,8.823204419889503,9,16,(0.3533574632578901+0.05084542648438615j),0.3569968546562144,0.015937089920043945,13
892,181x181,32761,1589,4,3,8.779005524861878,9,17,(0.3580203125240251+0.05513738506165712j),0.3622411840352199,0.019076108932495117,13
893,181x181,32761,1597,5,3,8.823204419889503,9,16,(0.40704203854974613+0j),0.40704203854974613,0.022192955017089844,12
894,181x181,32761,1592,4,3,8.795580110497237,9,18,(0.38609184307760047+0.10948947735552994j),0.4013164050255678,0.014154911041259766,13
895,181x181,32761,1595,4,3,8.812154696132596,9,17,(0.3625080006511746+0.08982156612831402j),0.37347016517769543,0.014887571334838867,12
896,181x181,32761,1585,4,4,8.756906077348066,9,17,(0.37121783632350613+0j),0.37121783632350613,0.014687299728393555,13
897,181x181,32761,1593,4,4,8.80110497237569,9,17,(0.3620120760075183+0.08749344193150498j),0.3724350219250263,0.012222051620483398,12
898,181x181,32761,1588,4,4,8.773480662983426,9,20,(0.37329776788712415+0.022312802162379426j),0.37396401518040034,0.00951075553894043,12
899,181x181,32761,1597,4,3,8.823204419889503,9,18,(0.37862291687776356+0j),0.37862291687776356,0.013944625854492188,13
900,182x182,33124,723,7,5,3.9725274725274726,4,9,(0.560199568600496+0j),0.560199568600496,0.013487577438354492,22
901,182x182,33124,724,8,5,3.978021978021978,4,8,(0.5779958606818504+0j),0.5779958606818504,0.019551753997802734,20
902,182x182,33124,724,7,5,3.978021978021978,4,11,(0.559530399214492+0.05678859519008894j),0.5624048472308828,0.021420001983642578,22
903,182x182,33124,723,7,5,3.9725274725274726,4,9,(0.5690823441592672+0j),0.5690823441592672,0.015555381774902344,22
904,182x182,33124,723,8,5,3.9725274725274726,4,9,(0.557517921622112+0.13803836494733132j),0.5743525251334515,0.010285377502441406,21
905,182x182,33124,726,7,5,3.989010989010989,4,9,(0.5797827637119508+0j),0.5797827637119508,0.011217355728149414,21
906,182x182,33124,725,8,5,3.9835164835164836,4,11,(0.5773254778794448+0j),0.5773254778794448,0.015484094619750977,20
907,182x182,33124,726,7,5,3.989010989010989,4,9,(0.5628365495493832+0j),0.5628365495493832,0.012024879455566406,20
908,182x182,33124,717,7,5,3.9395604395604398,4,9,(0.5538599957124616+0.05567318327836745j),0.5566510560368628,0.011148452758789062,20
909,182x182,33124,720,7,5,3.956043956043956,4,9,(0.552094449225995+0j),0.552094449225995,0.010106325149536133,21
910,183x183,33489,1788,4,3,9.770491803278688,10,19,(0.35557545323173784+0.019944872039448776j),0.35613438595792146,0.01612997055053711,12
911,183x183,33489,1791,4,3,9.78688524590164,10,18,(0.3623822944182284+0j),0.3623822944182284,0.011533975601196289,12
912,183x183,33489,1792,4,3,9.792349726775956,10,18,(0.36431504891185623+0j),0.36431504891185623,0.015275716781616211,12
913,183x183,33489,1774,4,3,9.693989071038251,10,19,(0.3688497508454376+0j),0.3688497508454376,0.012403249740600586,12
914,183x183,33489,1791,4,3,9.78688524590164,10,17,(0.3721692146832415+0j),0.3721692146832415,0.015001535415649414,12
915,183x183,33489,1789,4,3,9.775956284153006,10,17,(0.3445980141447956+0.023406539659540405j),0.34539203443532157,0.015116214752197266,12
916,183x183,33489,1771,4,3,9.6775956284153,10,20,(0.35684203195157627+0.050035168557519084j),0.3603328376097703,0.009508132934570312,12
917,183x183,33489,1790,4,3,9.781420765027322,10,19,(0.3451630860855065+0.0364961341813903j),0.3470871991391455,0.014046192169189453,12
918,183x183,33489,1777,4,3,9.710382513661202,10,19,(0.3367974635669176+0j),0.3367974635669176,0.01151585578918457,12
919,183x183,33489,1800,4,3,9.836065573770492,10,20,(0.37149298719095225+0.04470153122736067j),0.3741727761691485,0.012900590896606445,12
920,184x184,33856,1089,5,4,5.918478260869565,6,14,(0.4504027541448105+0j),0.4504027541448105,0.011708498001098633,15
921,184x184,33856,1084,5,4,5.891304347826087,6,12,(0.44743978730165357+0.04290297414067011j),0.4494919670591055,0.011906623840332031,16
922,184x184,33856,1093,5,4,5.940217391304348,6,13,(0.441594365530078+0.08694556210650618j),0.4500723435603753,0.01062631607055664,16
923,184x184,33856,1090,5,4,5.923913043478261,6,13,(0.4598488257403868+0j),0.4598488257403868,0.011515378952026367,17
924,184x184,33856,1088,6,4,5.913043478260869,6,12,(0.4402354576182872+0.0747956394614145j),0.4465441140882104,0.009220361709594727,15
925,184x184,33856,1091,5,4,5.929347826086956,6,14,(0.44535141296549063+0.05149418262838156j),0.4483185607075889,0.012530326843261719,15
926,184x184,33856,1091,6,4,5.929347826086956,6,11,(0.46745064042344964+0.03875465977145329j),0.4690543943790467,0.011862993240356445,16
927,184x184,33856,1089,6,4,5.918478260869565,6,14,(0.44811854272339674+0.10998996751439363j),0.4614195718501309,0.014193534851074219,15
928,184x184,33856,1093,5,4,5.940217391304348,6,14,(0.4346429446523258+0j),0.4346429446523258,0.011626482009887695,15
929,184x184,33856,1083,5,4,5.885869565217392,6,12,(0.47610138099387117+0j),0.47610138099387117,0.01332402229309082,16
930,185x185,34225,1448,5,4,7.827027027027027,8,15,(0.4026344455763539+0.02979545239011098j),0.40373539075452536,0.010426044464111328,13
931,185x185,34225,1446,5,4,7.816216216216216,8,18,(0.398380046014721+0.019439801449134403j),0.39885406722643935,0.010819673538208008,13
932,185x185,34225,1452,5,4,7.848648648648648,8,16,(0.39988990332707247+0.048953083480557574j),0.40287509126922927,0.013512372970581055,13
933,185x185,34225,1447,5,4,7.821621621621621,8,16,(0.41844220415047695+0j),0.41844220415047695,0.012631654739379883,13
934,185x185,34225,1456,4,4,7.870270270270271,8,16,(0.37049519945196846+0.1298157424445003j),0.3925796986643231,0.01407766342163086,13
935,185x185,34225,1450,5,4,7.837837837837838,8,16,(0.38789634330867073+0.01401206236413303j),0.3881493411612784,0.013814210891723633,13
936,185x185,34225,1458,4,4,7.881081081081081,8,15,(0.38128761447793735+0.010013744087441483j),0.38141908712717165,0.012366294860839844,13
937,185x185,34225,1459,5,4,7.886486486486486,8,15,(0.3934353059328859+0.09275070606990608j),0.4042202783520015,0.010031938552856445,13
938,185x185,34225,1449,4,4,7.832432432432433,8,14,(0.41414764194087034+0j),0.41414764194087034,0.010511636734008789,13
939,185x185,34225,1449,4,4,7.832432432432433,8,15,(0.413831433699425+0.048310698375877204j),0.41664178750491,0.013164758682250977,14
940,186x186,34596,920,6,5,4.946236559139785,5,12,(0.5117438092473986+0j),0.5117438092473986,0.01039886474609375,17
941,186x186,34596,923,6,5,4.962365591397849,5,11,(0.4919280040123909+0j),0.4919280040123909,0.012459278106689453,17
942,186x186,34596,917,6,5,4.93010752688172,5,11,(0.5242407538244003+0.051507200663718306j),0.5267649947467922,0.01179647445678711,17
943,186x186,34596,922,7,5,4.956989247311828,5,10,(0.5007578535264652+0.013007506128666274j),0.500926764192252,0.00885009765625,17
944,186x186,34596,918,6,5,4.935483870967742,5,10,(0.5146229967500022+0j),0.5146229967500022,0.011545419692993164,17
945,186x186,34596,921,6,5,4.951612903225806,5,12,(0.531557193948766+0j),0.531557193948766,0.011615991592407227,17
946,186x186,34596,920,6,5,4.946236559139785,5,12,(0.46343555665592967+0.10485062478891015j),0.4751485753862851,0.012181282043457031,18
947,186x186,34596,926,6,5,4.978494623655914,5,9,(0.4988376155620723+0.03189046474071787j),0.4998559476899648,0.012389898300170898,18
948,186x186,34596,915,6,5,4.919354838709677,5,10,(0.5037475670075355+0j),0.5037475670075355,0.01260232925415039,18
949,186x186,34596,917,6,5,4.93010752688172,5,11,(0.5058770510481063+0j),0.5058770510481063,0.009540796279907227,17
950,187x187,34969,1651,4,3,8.828877005347593,9,19,(0.3652888282381661+0.08689255713996186j),0.3754813504315946,0.009978771209716797,12
951,187x187,34969,1634,4,4,8.737967914438503,9,17,(0.3898572740328175+0j),0.3898572740328175,0.012511014938354492,12
952,187x187,34969,1634,4,3,8.737967914438503,9,18,(0.3820055493385024+0j),0.3820055493385024,0.014231204986572266,13
953,187x187,34969,1641,5,3,8.775401069518717,9,16,(0.3669220099428372+0.055624832956592686j),0.3711143805108344,0.015302419662475586,12
954,187x187,34969,1645,4,3,8.796791443850267,9,19,(0.37100025355658145+0.04332323296516313j),0.37352120509229664,0.014106988906860352,13
955,187x187,34969,1649,4,3,8.818181818181818,9,17,(0.36492759978299255+0j),0.36492759978299255,0.013535737991333008,12
956,187x187,34969,1643,4,3,8.786096256684491,9,17,(0.36513708056387856+0.12110917510025879j),0.3846979593085691,0.018997907638549805,13
957,187x187,34969,1651,4,3,8.828877005347593,9,17,(0.40281034125534176+0j),0.40281034125534176,0.011402130126953125,12
958,187x187,34969,1647,4,4,8.807486631016042,9,18,(0.4014488005553457+0j),0.4014488005553457,0.013815641403198242,12
959,187x187,34969,1645,4,4,8.796791443850267,9,16,(0.3643256683422045+0j),0.3643256683422045,0.01247859001159668,12
960,188x188,35344,1302,5,4,6.925531914893617,7,14,(0.42568061789368394+0.07252123222130467j),0.43181398492087414,0.012514829635620117,14
961,188x188,35344,1293,5,4,6.877659574468085,7,15,(0.42237383614589274+0.08464637502526132j),0.4307721744327443,0.0131072998046875,14
962,188x188,35344,1293,5,4,6.877659574468085,7,14,(0.4148086327744221+0j),0.4148086327744221,0.00951528549194336,14
963,188x188,35344,1293,5,4,6.877659574468085,7,13,(0.4299004001697297+0j),0.4299004001697297,0.013203620910644531,14
964,188x188,35344,1286,5,4,6.840425531914893,7,14,(0.41013733780314876+0.15177965330812196j),0.4373210479940199,0.00914764404296875,14
965,188x188,35344,1291,5,4,6.867021276595745,7,15,(0.4335371513828296+0j),0.4335371513828296,0.013519525527954102,14
966,188x188,35344,1292,5,4,6.872340425531915,7,16,(0.4220195097785531+0j),0.4220195097785531,0.011719942092895508,13
967,188x188,35344,1297,5,4,6.898936170212766,7,14,(0.4388402828989986+0.016724057816288475j),0.4391588414283785,0.013154268264770508,14
968,188x188,35344,1294,5,4,6.882978723404255,7,14,(0.4191851324333091+0.019276723761566476j),0.41962812981509073,0.012721776962280273,14
969,188x188,35344,1300,5,4,6.914893617021277,7,14,(0.417071391268512+0.05279383579963347j),0.42039949394961323,0.010189294815063477,14
970,189x189,35721,1846,4,3,9.767195767195767,10,18,(0.3545807743286633+0.022795009545685297j),0.3553127326506923,0.012054920196533203,12
971,189x189,35721,1834,4,3,9.703703703703704,10,17,(0.34739473403954957+0.017747907112210436j),0.34784779637834856,0.014428377151489258,12
972,189x189,35721,1849,4,3,9.783068783068783,10,18,(0.35763988151190085+0.008738938429615345j),0.35774663365673065,0.01516413688659668,12
973,189x189,35721,1856,4,3,9.82010582010582,10,19,(0.3461734557177882+0.09711190162616144j),0.35953690058329857,0.01559901237487793,12
974,189x189,35721,1842,4,3,9.746031746031745,10,20,(0.32755581565347447+0.09430601674197067j),0.340861316611536,0.016991376876831055,12
975,189x189,35721,1837,4,3,9.71957671957672,10,17,(0.369499669369116+0.05017554995177749j),0.3728908573253699,0.0110931396484375,12
976,189x189,35721,1844,4,3,9.756613756613756,10,18,(0.3855743200301491+0j),0.3855743200301491,0.011171340942382812,12
977,189x189,35721,1845,4,3,9.761904761904763,10,16,(0.3621896914787391+0.019186038208121176j),0.36269750023344205,0.012443780899047852,12
978,189x189,35721,1844,4,3,9.756613756613756,10,17,(0.35363092203318924+0j),0.35363092203318924,0.01580977439880371,12
979,189x189,35721,1837,4,3,9.71957671957672,10,17,(0.34849671746801897+0j),0.34849671746801897,0.014435052871704102,12
980,18x18,324,94,3,3,5.222222222222222,6,12,(0.4739496741643533+0j),0.4739496741643533,0.0009992122650146484,13
981,18x18,324,95,3,2,5.277777777777778,6,10,(0.35469003254988773+0.29779656545368555j),0.46312829063473504,0.002054929733276367,13
982,18x18,324,96,3,3,5.333333333333333,6,10,(0.42697929478340413+0j),0.42697929478340413,0.0015969276428222656,12
983,18x18,324,94,3,2,5.222222222222222,6,9,(0.47922720548197917+0.08862374417650844j),0.48735293423342624,0.0005092620849609375,14
984,18x18,324,94,3,3,5.222222222222222,6,10,(0.34181110284066707+0j),0.34181110284066707,0.0010013580322265625,12
985,18x18,324,92,4,3,5.111111111111111,6,8,(0.39696115681638555+0j),0.39696115681638555,0.0008897781372070312,13
986,18x18,324,96,3,2,5.333333333333333,6,8,(0.6161541340691368+0j),0.6161541340691368,0.0016529560089111328,19
987,18x18,324,93,3,3,5.166666666666667,6,8,(0.4448825002340332+0.060176756507381184j),0.4489339383898629,0.0019991397857666016,21
988,18x18,324,89,3,3,4.944444444444445,6,9,(0.4716090674059216+0j),0.4716090674059216,0.0020461082458496094,13
989,18x18,324,91,3,2,5.055555555555555,6,10,(0.3764066218309255+0.1847580442226213j),0.4193059501880905,0.00099945068359375,13
990,190x190,36100,1849,4,3,9.73157894736842,10,16,(0.35320668026666524+0.04307024003525418j),0.35582299611139906,0.014661312103271484,12
991,190x190,36100,1857,4,3,9.773684210526316,10,18,(0.3367503338239197+0.060743240183087514j),0.342184933272144,0.015675067901611328,12
992,190x190,36100,1856,4,3,9.76842105263158,10,20,(0.3424868633931031+0j),0.3424868633931031,0.016776323318481445,12
993,190x190,36100,1854,4,3,9.757894736842106,10,20,(0.35852037970321654+0j),0.35852037970321654,0.016263484954833984,12
994,190x190,36100,1848,4,3,9.726315789473684,10,16,(0.3615381618744851+0.016122741269530616j),0.3618974789600304,0.017017602920532227,12
995,190x190,36100,1852,4,3,9.74736842105263,10,19,(0.35226212998908724+0.048048935060739414j),0.35552399129302054,0.013498306274414062,12
996,190x190,36100,1855,4,3,9.763157894736842,10,20,(0.35236469210507027+0j),0.35236469210507027,0.025069475173950195,12
997,190x190,36100,1853,4,3,9.75263157894737,10,17,(0.39151298504604215+0j),0.39151298504604215,0.015333890914916992,12
998,190x190,36100,1857,4,3,9.773684210526316,10,17,(0.34304750831988245+0.13509592384070998j),0.3686902515701422,0.012943029403686523,12
999,190x190,36100,1847,4,3,9.721052631578948,10,20,(0.33739206457751003+0.15804701209090166j),0.3725751780120843,0.011279582977294922,12
1000,191x191,36481,2038,4,3,10.670157068062828,11,21,(0.34538761649580935+0j),0.34538761649580935,0.015073776245117188,11
1001,191x191,36481,2041,4,3,10.68586387434555,11,20,(0.31153664407254833+0j),0.31153664407254833,0.016069650650024414,11
1002,191x191,36481,2045,4,3,10.706806282722512,11,22,(0.33227936808497527+0.03177575975191994j),0.3337952626427796,0.015158653259277344,11
1003,191x191,36481,2045,4,3,10.706806282722512,11,20,(0.33694672023957983+0.04513005049451744j),0.3399556055396754,0.014307737350463867,11
1004,191x191,36481,2036,4,3,10.659685863874346,11,21,(0.35497845979460624+0.029539103327908437j),0.35620536989715323,0.010863304138183594,11
1005,191x191,36481,2058,4,3,10.774869109947645,11,19,(0.3271436880698083+0.08241838263738194j),0.337365947363509,0.024242639541625977,11
1006,191x191,36481,2058,4,3,10.774869109947645,11,19,(0.3399351009682102+0.0991835368327305j),0.3541090889103482,0.016629934310913086,11
1007,191x191,36481,2042,4,3,10.69109947643979,11,20,(0.34134061005202576+0j),0.34134061005202576,0.014328956604003906,11
1008,191x191,36481,2054,4,3,10.75392670157068,11,19,(0.3413810827349003+0.10400593721246876j),0.3568729166309722,0.015467405319213867,11
1009,191x191,36481,2055,4,3,10.75916230366492,11,24,(0.3478359886501772+0.1059455714922649j),0.36361289734973484,0.016363143920898438,11
1010,192x192,36864,574,9,7,2.9895833333333335,3,9,(0.6355323133502604+0.0496212570193447j),0.6374665406595968,0.010106563568115234,28
1011,192x192,36864,574,9,6,2.9895833333333335,3,8,(0.6155846663183767+0.0163843194934353j),0.6158026691494364,0.010168790817260742,27
1012,192x192,36864,572,9,7,2.9791666666666665,3,6,(0.5932073111848011+0.07391337529412625j),0.5977943635485967,0.013720035552978516,27
1013,192x192,36864,573,8,7,2.984375,3,7,(0.6043508866577071+0.11755184969033097j),0.6156772137813571,0.00962209701538086,25
1014,192x192,36864,575,8,7,2.9947916666666665,3,8,(0.6477046656044907+0.08524983046056503j),0.653290798526491,0.01251840591430664,27
1015,192x192,36864,570,8,6,2.96875,3,9,(0.6853655216586751+0.01151298184893469j),0.6854622141515327,0.014072179794311523,29
1016,192x192,36864,573,9,7,2.984375,3,7,(0.7104179208786301+0j),0.7104179208786301,0.011414766311645508,28
1017,192x192,36864,573,8,7,2.984375,3,7,(0.6290856159350806+0.15466157622658247j),0.6478185821179497,0.011284828186035156,25
1018,192x192,36864,572,9,7,2.9791666666666665,3,6,(0.6590053915785768+0j),0.6590053915785768,0.012151002883911133,28
1019,192x192,36864,575,9,6,2.9947916666666665,3,7,(0.6300455921850034+0.024026689874490855j),0.6305035527719702,0.012531518936157227,26
1020,193x193,37249,577,9,7,2.989637305699482,3,10,(0.623991373389533+0.1285722304158099j),0.6370997194306804,0.010859012603759766,27
1021,193x193,37249,577,8,7,2.989637305699482,3,7,(0.8321821875589572+0j),0.8321821875589572,0.01902318000793457,43
1022,193x193,37249,572,9,7,2.9637305699481864,3,8,(0.708356860965265+0j),0.708356860965265,0.010666847229003906,29
1023,193x193,37249,578,8,7,2.994818652849741,3,7,(0.6270836352088478+0.03216356484511266j),0.6279079394706593,0.013480186462402344,27
1024,193x193,37249,574,9,7,2.9740932642487046,3,7,(0.6573193799608625+0j),0.6573193799608625,0.014024972915649414,30
1025,193x193,37249,577,9,7,2.989637305699482,3,8,(0.6904234855066022+0j),0.6904234855066022,0.014263629913330078,29
1026,193x193,37249,578,9,7,2.994818652849741,3,8,(0.63643875165571+0.15410991965930035j),0.6548313919983331,0.009526252746582031,27
1027,193x193,37249,577,10,7,2.989637305699482,3,8,(0.661840220654865+0.15321294751702438j),0.6793428331581448,0.0115966796875,33
1028,193x193,37249,578,9,7,2.994818652849741,3,7,(0.637946878001607+0j),0.637946878001607,0.013519525527954102,29
1029,193x193,37249,577,9,7,2.989637305699482,3,8,(0.6245295949290127+0j),0.6245295949290127,0.009309530258178711,28
1030,194x194,37636,1712,4,4,8.824742268041238,9,20,(0.3611305311914292+0j),0.3611305311914292,0.013174772262573242,12
1031,194x194,37636,1705,4,4,8.788659793814434,9,16,(0.372288280525315+0.04511457174323737j),0.37501185101283313,0.011095762252807617,12
1032,194x194,37636,1710,4,4,8.814432989690722,9,17,(0.3469518953533475+0.07346648645183515j),0.35464481149575255,0.011207818984985352,12
1033,194x194,37636,1702,4,3,8.77319587628866,9,18,(0.4036162101594839+0j),0.4036162101594839,0.011460542678833008,12
1034,194x194,37636,1716,4,4,8.845360824742269,9,17,(0.38118596243876657+0.03434927159208644j),0.38273046706432406,0.01695418357849121,12
1035,194x194,37636,1711,4,4,8.81958762886598,9,17,(0.3693157740560228+0.05183002872502316j),0.372934971334462,0.01517176628112793,13
1036,194x194,37636,1705,4,4,8.788659793814434,9,18,(0.3737992017947024+0.02452051834367085j),0.3746025881947413,0.015146493911743164,13
1037,194x194,37636,1706,4,4,8.793814432989691,9,17,(0.4342821649930441+0j),0.4342821649930441,0.016849994659423828,13
1038,194x194,37636,1710,4,4,8.814432989690722,9,17,(0.4009121563174641+0j),0.4009121563174641,0.010537862777709961,12
1039,194x194,37636,1721,4,4,8.871134020618557,9,16,(0.37682763741366754+0.009736897479802996j),0.3769534128924935,0.01271677017211914,13
1040,195x195,38025,775,7,5,3.9743589743589745,4,9,(0.6252736312919851+0j),0.6252736312919851,0.012854576110839844,21
1041,195x195,38025,770,8,6,3.948717948717949,4,12,(0.5602976839090648+0j),0.5602976839090648,0.012780904769897461,21
1042,195x195,38025,770,7,6,3.948717948717949,4,10,(0.5237008137403321+0.009868507382860664j),0.5237937855208398,0.013607263565063477,21
1043,195x195,38025,773,7,5,3.9641025641025642,4,10,(0.5587625834123457+0.08278983963155141j),0.5648626223851748,0.009373664855957031,22
1044,195x195,38025,777,8,5,3.9846153846153847,4,9,(0.5925191195791771+0j),0.5925191195791771,0.00925135612487793,21
1045,195x195,38025,778,7,5,3.98974358974359,4,10,(0.5122776742230668+0.1837938288467804j),0.5442504818827028,0.012654542922973633,20
1046,195x195,38025,769,7,5,3.943589743589744,4,9,(0.5454986691014193+0j),0.5454986691014193,0.013656377792358398,21
1047,195x195,38025,769,7,5,3.943589743589744,4,9,(0.5624342954716584+0.015187921085290858j),0.5626393246739813,0.013991594314575195,21
1048,195x195,38025,773,7,5,3.9641025641025642,4,9,(0.5889476959235336+0j),0.5889476959235336,0.015460968017578125,21
1049,195x195,38025,774,7,6,3.9692307692307693,4,11,(0.5808225953734317+0j),0.5808225953734317,0.012522697448730469,22
1050,196x196,38416,970,6,5,4.948979591836735,5,11,(0.501836375522532+0.10213084862058934j),0.5121234792875186,0.012775897979736328,18
1051,196x196,38416,969,6,5,4.9438775510204085,5,11,(0.47225257861185704+0j),0.47225257861185704,0.013334512710571289,18
1052,196x196,38416,967,6,5,4.933673469387755,5,13,(0.5010228196576265+0.029162445819406593j),0.5018708141183829,0.012617349624633789,18
1053,196x196,38416,974,6,4,4.969387755102041,5,11,(0.5510958014914495+0.05956747103871392j),0.5543057513930838,0.014378786087036133,19
1054,196x196,38416,969,6,5,4.9438775510204085,5,11,(0.49008180083575853+0.0934196673602166j),0.49890620938219804,0.010375738143920898,17
1055,196x196,38416,970,6,5,4.948979591836735,5,11,(0.4938024298098711+0j),0.4938024298098711,0.008652210235595703,18
1056,196x196,38416,974,6,5,4.969387755102041,5,12,(0.4793165250577942+0.04328038723550373j),0.4812665821691074,0.012888908386230469,17
1057,196x196,38416,969,6,5,4.9438775510204085,5,11,(0.47024128761300454+0j),0.47024128761300454,0.010684967041015625,18
1058,196x196,38416,970,7,5,4.948979591836735,5,12,(0.4596094702181408+0.15606573106849925j),0.4853837425461891,0.013451576232910156,17
1059,196x196,38416,975,6,5,4.974489795918367,5,11,(0.5139916065845767+0j),0.5139916065845767,0.009911298751831055,17
1060,197x197,38809,1359,5,4,6.898477157360406,7,16,(0.4123385259106899+0.035276642849777815j),0.4138447794535428,0.009460926055908203,14
1061,197x197,38809,1359,5,4,6.898477157360406,7,15,(0.4422014704687622+0j),0.4422014704687622,0.0095977783203125,14
1062,197x197,38809,1368,5,4,6.944162436548224,7,15,(0.4400319710674243+0.028420841853673755j),0.44094884035810106,0.014132976531982422,14
1063,197x197,38809,1358,5,4,6.893401015228426,7,14,(0.4256287479310824+0.05382788237528694j),0.4290189645999214,0.011520862579345703,14
1064,197x197,38809,1351,5,4,6.8578680203045685,7,14,(0.4042945714225652+0.021585471276539463j),0.40487039043623085,0.013874530792236328,15
1065,197x197,38809,1362,5,4,6.913705583756345,7,14,(0.42796264674461104+0.029022338365189467j),0.4289455946070973,0.011894464492797852,15
1066,197x197,38809,1366,5,4,6.934010152284264,7,14,(0.42765920820204584+0.04301774268666353j),0.42981731531646883,0.009153366088867188,14
1067,197x197,38809,1356,5,4,6.883248730964467,7,14,(0.40492371337465893+0j),0.40492371337465893,0.012197017669677734,14
1068,197x197,38809,1352,5,4,6.862944162436548,7,15,(0.4180531749146391+0.05860060144926062j),0.4221403647442696,0.011448383331298828,14
1069,197x197,38809,1353,6,4,6.868020304568528,7,14,(0.4356227557594987+0.06472009443255612j),0.4404042188250004,0.014519453048706055,14
1070,198x198,39204,979,6,5,4.944444444444445,5,10,(0.5074083130640901+0.05611534699459383j),0.5105018396978304,0.011513471603393555,17
1071,198x198,39204,977,6,5,4.934343434343434,5,10,(0.5305906834285269+0j),0.5305906834285269,0.010521411895751953,18
1072,198x198,39204,980,7,5,4.94949494949495,5,10,(0.5310997503468868+0.06197186249661854j),0.5347031480736066,0.008974313735961914,17
1073,198x198,39204,976,6,5,4.929292929292929,5,10,(0.5187012220581954+0.009826333169999686j),0.5187942892787402,0.012001276016235352,18
1074,198x198,39204,983,6,5,4.9646464646464645,5,10,(0.5271528304198135+0j),0.5271528304198135,0.011001825332641602,17
1075,198x198,39204,982,7,5,4.959595959595959,5,9,(0.5347163492638978+0.07305954347946213j),0.5396844180292202,0.011995553970336914,18
1076,198x198,39204,985,6,5,4.974747474747475,5,11,(0.5188788529852753+0.04742314005447958j),0.5210414746332019,0.00910806655883789,17
1077,198x198,39204,979,6,5,4.944444444444445,5,12,(0.48074562650893865+0j),0.48074562650893865,0.009464025497436523,18
1078,198x198,39204,978,6,5,4.9393939393939394,5,11,(0.5585430728195426+0j),0.5585430728195426,0.012998580932617188,19
1079,198x198,39204,980,6,5,4.94949494949495,5,11,(0.4903879760666354+0.056503909897780334j),0.4936325140268492,0.01204538345336914,17
1080,199x199,39601,1566,4,4,7.869346733668341,8,16,(0.3722481576270482+0j),0.3722481576270482,0.013001203536987305,13
1081,199x199,39601,1566,5,4,7.869346733668341,8,19,(0.3825485520868782+0j),0.3825485520868782,0.011001825332641602,13
1082,199x199,39601,1568,5,4,7.8793969849246235,8,15,(0.39269365586416527+0.09286177267590201j),0.4035239970317433,0.00999760627746582,13
1083,199x199,39601,1568,5,4,7.8793969849246235,8,16,(0.38955140655212805+0.09912562925825416j),0.4019654073705674,0.012515068054199219,13
1084,199x199,39601,1572,4,4,7.899497487437186,8,16,(0.3869485771003256+0.023148629797103044j),0.3876403750661816,0.014046907424926758,13
1085,199x199,39601,1572,5,4,7.899497487437186,8,16,(0.4396165399917675+0j),0.4396165399917675,0.012997865676879883,13
1086,199x199,39601,1564,5,4,7.85929648241206,8,17,(0.38598813700505646+0.11658168568852122j),0.4032097857773437,0.013871192932128906,13
1087,199x199,39601,1560,4,4,7.839195979899498,8,18,(0.37395330282368844+0j),0.37395330282368844,0.012998819351196289,13
1088,199x199,39601,1548,5,4,7.778894472361809,8,18,(0.39559656120604064+0.028122523266789618j),0.3965949010677467,0.00995016098022461,13
1089,199x199,39601,1568,5,4,7.8793969849246235,8,18,(0.4354780712143636+0j),0.4354780712143636,0.013995885848999023,14
1090,19x19,361,88,3,3,4.631578947368421,5,8,(0.45806833997401275+0j),0.45806833997401275,0.0020356178283691406,13
1091,19x19,361,83,3,3,4.368421052631579,5,7,(0.45097395119994566+0.04618065069522135j),0.45333228117962765,0.0009989738464355469,16
1092,19x19,361,86,4,3,4.526315789473684,5,7,(0.46874352273535125+0.07716622363907236j),0.475052750941474,0.002988100051879883,14
1093,19x19,361,86,4,3,4.526315789473684,5,8,(0.45469206720345384+0j),0.45469206720345384,0.003996610641479492,16
1094,19x19,361,86,4,3,4.526315789473684,5,8,(0.3441132356829373+0j),0.3441132356829373,0.0019989013671875,15
1095,19x19,361,85,3,3,4.473684210526316,5,8,(0.375457705604269+0.060833550619676366j),0.38035405818607837,0.0019986629486083984,14
1096,19x19,361,85,5,3,4.473684210526316,5,8,(0.3696349119998248+0.1843308443822365j),0.4130470050245934,0.0020051002502441406,13
1097,19x19,361,82,4,3,4.315789473684211,5,9,(0.4935479544660706+0j),0.4935479544660706,0.0018379688262939453,17
1098,19x19,361,86,4,3,4.526315789473684,5,10,(0.5495654774499743+0j),0.5495654774499743,0.0019910335540771484,16
1099,19x19,361,82,5,3,4.315789473684211,5,8,(0.4965536643989735+0.03516637598363134j),0.4977973640226217,0.0019974708557128906,14
1100,20x20,400,168,3,2,8.4,11,12,(0.3455346312314962+0j),0.3455346312314962,0.0019927024841308594,10
1101,20x20,400,176,3,2,8.8,11,16,(0.28854236128398614+0.031564924988928995j),0.2902637399760692,0.0019969940185546875,10
1102,20x20,400,172,2,2,8.6,10,13,(0.19636153553300337+0j),0.19636153553300337,0.002001523971557617,10
1103,20x20,400,175,3,2,8.75,10,13,(0.24634772195673807+0j),0.24634772195673807,0.0030014514923095703,12
1104,20x20,400,178,3,2,8.9,10,13,(0.2616827255574016+0.044268268861172536j),0.2654006942023992,0.0009970664978027344,9
