,matrix,number_of_nodes,number_of_edges,diameter,radius,average_in_deg,average_out_deg,max_in_deg,max_out_deg,sle
609,155x155,24025,7285,2,2,47.0,47.0,47,65,(0.14437661110777883+0.012643407333877641j)
610,156x156,24336,18252,2,2,117.0,117.0,117,131,(0.0712770260601621+0j)
611,156x156,24336,17160,2,2,110.0,110.0,110,122,(0.07494452069003618+0.006522769641523633j)
612,156x156,24336,15912,2,2,102.0,102.0,102,122,(0.07521751454428519+0j)
613,156x156,24336,14664,2,2,94.0,94.0,94,109,(0.0833620203685774+0.009501797414196125j)
614,156x156,24336,13416,2,2,86.0,86.0,86,101,(0.10440201876759933+0j)
615,156x156,24336,12324,2,2,79.0,79.0,79,97,(0.09541641455174703+0j)
616,156x156,24336,11076,2,2,71.0,71.0,71,92,(0.10432646428959967+0.002781928755144103j)
617,156x156,24336,9828,2,2,63.0,63.0,63,79,(0.12544811811725246+0j)
618,156x156,24336,8580,2,2,55.0,55.0,55,70,(0.126568007133272+0.008713939452853939j)
619,156x156,24336,7332,2,2,47.0,47.0,47,59,(0.1519911624662119+0j)
620,157x157,24649,18526,2,2,118.0,118.0,118,130,(0.06178196555376905+0.02654094834288683j)
621,157x157,24649,17270,2,2,110.0,110.0,110,125,(0.07435880792147727+0j)
622,157x157,24649,16171,2,2,103.0,103.0,103,117,(0.08531588634639985+0j)
623,157x157,24649,14915,2,2,95.0,95.0,95,110,(0.08663737572104163+0.0006713254979169886j)
624,157x157,24649,13659,2,2,87.0,87.0,87,104,(0.08705313548636648+0.0273467139556142j)
625,157x157,24649,12403,2,2,79.0,79.0,79,96,(0.09542553854906435+0.018810351039893466j)
626,157x157,24649,11147,2,2,71.0,71.0,71,90,(0.10221232261415851+0.005570536271980768j)
627,157x157,24649,9891,2,2,63.0,63.0,63,78,(0.13021355459309564+0j)
628,157x157,24649,8635,2,2,55.0,55.0,55,68,(0.12926744729516515+0.02286295968024716j)
629,157x157,24649,7536,2,2,48.0,48.0,48,67,(0.158918601603373+0j)
630,158x158,24964,18802,2,2,119.0,119.0,119,132,(0.0675731810983038+0.009594863990350757j)
631,158x158,24964,17538,2,2,111.0,111.0,111,125,(0.07276036285872808+0.0031089126678204553j)
632,158x158,24964,16274,2,2,103.0,103.0,103,120,(0.07424023805309674+0.0010244238643780917j)
633,158x158,24964,15010,2,2,95.0,95.0,95,109,(0.08738557412135109+0.011928962050947872j)
634,158x158,24964,13746,2,2,87.0,87.0,87,105,(0.09529865100687755+0j)
635,158x158,24964,12640,2,2,80.0,80.0,80,95,(0.09262087079818077+0.03325873504243843j)
636,158x158,24964,11376,2,2,72.0,72.0,72,86,(0.10012224131436924+0j)
637,158x158,24964,10112,2,2,64.0,64.0,64,80,(0.12551826716896913+0.04617491674922073j)
638,158x158,24964,8848,2,2,56.0,56.0,56,70,(0.14027092827936827+0.0074227184734074j)
639,158x158,24964,7584,2,2,48.0,48.0,48,62,(0.13639355837259542+0.011413004622016776j)
640,159x159,25281,19080,2,2,120.0,120.0,120,136,(0.07379863177562956+0j)
641,159x159,25281,17808,2,2,112.0,112.0,112,126,(0.06677535181077554+0.011080534387016769j)
642,159x159,25281,16536,2,2,104.0,104.0,104,119,(0.07916936652193562+0.016856154673669157j)
643,159x159,25281,15264,2,2,96.0,96.0,96,118,(0.08510768062379499+0.008881717883330692j)
644,159x159,25281,13992,2,2,88.0,88.0,88,107,(0.09071099449543958+0j)
645,159x159,25281,12720,2,2,80.0,80.0,80,96,(0.09507873304859327+0.001284349860902571j)
646,159x159,25281,11448,2,2,72.0,72.0,72,87,(0.11933349718736942+0j)
647,159x159,25281,10176,2,2,64.0,64.0,64,79,(0.10953167244028639+0.04014389574755857j)
648,159x159,25281,8904,2,2,56.0,56.0,56,77,(0.1345832456737134+0j)
649,159x159,25281,7632,2,2,48.0,48.0,48,67,(0.15276432029238093+0j)
650,15x15,225,180,2,2,12.0,12.0,12,14,(0.21098474788887317+0j)
651,15x15,225,165,2,2,11.0,11.0,11,14,(0.22310334415870928+0j)
652,15x15,225,150,2,2,10.0,10.0,10,12,(0.18839201205101527+0j)
653,15x15,225,150,2,2,10.0,10.0,10,13,(0.22622516104496107+0j)
654,15x15,225,135,2,2,9.0,9.0,9,12,(0.3426965411802797+0j)
655,15x15,225,120,2,2,8.0,8.0,8,10,(0.24069143683542504+0.08217521606289291j)
656,15x15,225,105,3,2,7.0,7.0,7,11,(0.2951127597085714+0j)
657,15x15,225,90,3,2,6.0,6.0,6,9,(0.2968371047397282+0.10973346418662815j)
658,15x15,225,90,3,2,6.0,6.0,6,9,(0.3917080696742445+0j)
659,15x15,225,75,3,2,5.0,5.0,5,9,(0.5097766348551562+0j)
660,160x160,25600,19200,2,2,120.0,120.0,120,134,(0.0775310957476958+0j)
661,160x160,25600,17920,2,2,112.0,112.0,112,129,(0.07542349388320757+0j)
662,160x160,25600,16640,2,2,104.0,104.0,104,124,(0.08088284654694117+0j)
663,160x160,25600,15520,2,2,97.0,97.0,97,114,(0.08386487987393934+0.018591479331454122j)
664,160x160,25600,14080,2,2,88.0,88.0,88,107,(0.09520260492052815+0.019170861604813103j)
665,160x160,25600,12960,2,2,81.0,81.0,81,93,(0.10839261505598898+0j)
666,160x160,25600,11680,2,2,73.0,73.0,73,90,(0.10711413756012109+0.02381246184412119j)
667,160x160,25600,10240,2,2,64.0,64.0,64,79,(0.11147987696852815+0.005534900642763583j)
668,160x160,25600,8960,2,2,56.0,56.0,56,69,(0.12982647279074067+0.012638968608715346j)
669,160x160,25600,7680,2,2,48.0,48.0,48,62,(0.1362218776120197+0.05093538838588463j)
670,161x161,25921,19481,2,2,121.0,121.0,121,133,(0.06554391000167416+0j)
671,161x161,25921,18193,2,2,113.0,113.0,113,128,(0.07191742411895684+0.02507664956120891j)
672,161x161,25921,16905,2,2,105.0,105.0,105,120,(0.07561389023325132+0.00918373078892133j)
673,161x161,25921,15617,2,2,97.0,97.0,97,111,(0.08132989016084838+0.015801689103022366j)
674,161x161,25921,14329,2,2,89.0,89.0,89,105,(0.095528010184348+0j)
675,161x161,25921,13041,2,2,81.0,81.0,81,96,(0.09202586238441729+0.03260505911483554j)
676,161x161,25921,11753,2,2,73.0,73.0,73,87,(0.10299501165433073+0.02683373536929879j)
677,161x161,25921,10465,2,2,65.0,65.0,65,82,(0.11221367610076713+0j)
678,161x161,25921,9177,2,2,57.0,57.0,57,69,(0.1285302423864789+0.00982499768274185j)
679,161x161,25921,7889,2,2,49.0,49.0,49,66,(0.1398366513071443+0.008575128526592679j)
680,162x162,26244,19764,2,2,122.0,122.0,122,136,(0.07170277738018108+0j)
681,162x162,26244,18468,2,2,114.0,114.0,114,129,(0.0701450635517775+0.0038742155217621676j)
682,162x162,26244,17172,2,2,106.0,106.0,106,121,(0.07698524256641082+0.013691278752380158j)
683,162x162,26244,15876,2,2,98.0,98.0,98,115,(0.0840228842912945+0.013267422740969275j)
684,162x162,26244,14580,2,2,90.0,90.0,90,105,(0.09531281780951309+0j)
685,162x162,26244,13284,2,2,82.0,82.0,82,98,(0.10158420501260942+0.005548302821527652j)
686,162x162,26244,11826,2,2,73.0,73.0,73,88,(0.10581413944316145+0.01579413332997392j)
687,162x162,26244,10530,2,2,65.0,65.0,65,79,(0.11335773916707904+0.009651177566881464j)
688,162x162,26244,9234,2,2,57.0,57.0,57,74,(0.12720321329102016+0.011659929079743517j)
689,162x162,26244,7938,2,2,49.0,49.0,49,64,(0.1394160420480687+0.023278616745372196j)
690,163x163,26569,20049,2,2,123.0,123.0,123,134,(0.07058785266532974+0j)
691,163x163,26569,18745,2,2,115.0,115.0,115,128,(0.07346912001064493+0j)
692,163x163,26569,17278,2,2,106.0,106.0,106,123,(0.07953142148662798+0.02027281349350717j)
693,163x163,26569,15974,2,2,98.0,98.0,98,113,(0.08591183336810213+0j)
694,163x163,26569,14670,2,2,90.0,90.0,90,108,(0.08599203484024961+0.013847533354945818j)
695,163x163,26569,13366,2,2,82.0,82.0,82,97,(0.10777386507341959+0j)
696,163x163,26569,12062,2,2,74.0,74.0,74,90,(0.11390865348929717+0j)
697,163x163,26569,10758,2,2,66.0,66.0,66,82,(0.11942167656573123+0j)
698,163x163,26569,9454,2,2,58.0,58.0,58,75,(0.12825996315420185+0.017317225588240462j)
699,163x163,26569,7987,2,2,49.0,49.0,49,68,(0.14024495752829433+0.007564911285796794j)
700,164x164,26896,20172,2,2,123.0,123.0,123,136,(0.07105904892844886+0.007240520912088555j)
701,164x164,26896,18860,2,2,115.0,115.0,115,128,(0.07441887983275244+0.008437536125517025j)
702,164x164,26896,17548,2,2,107.0,107.0,107,124,(0.07405194165101234+0.004295037935023001j)
703,164x164,26896,16236,2,2,99.0,99.0,99,121,(0.08201634417601575+0.011977692916627284j)
704,164x164,26896,14924,2,2,91.0,91.0,91,110,(0.08836323145164622+0.01126889149101277j)
705,164x164,26896,13612,2,2,83.0,83.0,83,101,(0.08776618737326206+0.019564926081813174j)
706,164x164,26896,12136,2,2,74.0,74.0,74,95,(0.10421687414242763+0.020110296333542013j)
707,164x164,26896,10824,2,2,66.0,66.0,66,85,(0.12297063905838135+0j)
708,164x164,26896,9512,2,2,58.0,58.0,58,72,(0.12830616377143558+0j)
709,164x164,26896,8200,2,2,50.0,50.0,50,65,(0.14148294300626502+0.010147873265176246j)
710,165x165,27225,20460,2,2,124.0,124.0,124,137,(0.0665594623929407+0j)
711,165x165,27225,19140,2,2,116.0,116.0,116,129,(0.07077124680345745+0.016227569894227266j)
712,165x165,27225,17820,2,2,108.0,108.0,108,123,(0.07675991317029686+0j)
713,165x165,27225,16335,2,2,99.0,99.0,99,112,(0.0830756521578935+0.0023312524109581675j)
714,165x165,27225,15015,2,2,91.0,91.0,91,104,(0.09046597480386093+0.005609885944357814j)
715,165x165,27225,13695,2,2,83.0,83.0,83,99,(0.10827206000086192+0j)
716,165x165,27225,12375,2,2,75.0,75.0,75,90,(0.11517041930523836+0j)
717,165x165,27225,10890,2,2,66.0,66.0,66,86,(0.1140153309526903+0.010076750622774949j)
718,165x165,27225,9570,2,2,58.0,58.0,58,73,(0.13485687149223907+0.004301439129570735j)
719,165x165,27225,8250,2,2,50.0,50.0,50,68,(0.14444909732648886+0.045644724567047525j)
720,166x166,27556,20750,2,2,125.0,125.0,125,135,(0.06835470430023614+0j)
721,166x166,27556,19422,2,2,117.0,117.0,117,136,(0.06897601378303414+0.01352159336259306j)
722,166x166,27556,17928,2,2,108.0,108.0,108,121,(0.07252761025129788+0j)
723,166x166,27556,16600,2,2,100.0,100.0,100,116,(0.0819677677936908+0.012876361625434707j)
724,166x166,27556,15272,2,2,92.0,92.0,92,113,(0.08800134472165268+0j)
725,166x166,27556,13944,2,2,84.0,84.0,84,102,(0.09637988558585499+0.013233200745255332j)
726,166x166,27556,12450,2,2,75.0,75.0,75,94,(0.11046744106655831+0j)
727,166x166,27556,11122,2,2,67.0,67.0,67,80,(0.11197910586961342+0j)
728,166x166,27556,9794,2,2,59.0,59.0,59,75,(0.1273359989892164+0.025162685068459967j)
729,166x166,27556,8300,2,2,50.0,50.0,50,68,(0.14148582842759685+0j)
730,167x167,27889,21042,2,2,126.0,126.0,126,141,(0.06702306768812623+0j)
731,167x167,27889,19539,2,2,117.0,117.0,117,130,(0.07264041184102518+0.00523877757051189j)
732,167x167,27889,18203,2,2,109.0,109.0,109,130,(0.07501743324765903+0.003296126641095468j)
733,167x167,27889,16867,2,2,101.0,101.0,101,116,(0.08602229281225764+0j)
734,167x167,27889,15364,2,2,92.0,92.0,92,108,(0.10263759260680533+0j)
735,167x167,27889,14028,2,2,84.0,84.0,84,101,(0.09340693033562125+0.004050803175705666j)
736,167x167,27889,12692,2,2,76.0,76.0,76,95,(0.10825783949178437+0j)
737,167x167,27889,11189,2,2,67.0,67.0,67,83,(0.11199855065373979+0.007082308312597674j)
738,167x167,27889,9853,2,2,59.0,59.0,59,77,(0.1319015365242136+0j)
739,167x167,27889,8517,2,2,51.0,51.0,51,72,(0.14611735546267582+0j)
740,168x168,28224,21168,2,2,126.0,126.0,126,139,(0.06919580560892666+0.004012763174162742j)
741,168x168,28224,19824,2,2,118.0,118.0,118,136,(0.0748121101259285+0.015853417130195557j)
742,168x168,28224,18480,2,2,110.0,110.0,110,124,(0.07741120578617576+0.011221778553128064j)
743,168x168,28224,16968,2,2,101.0,101.0,101,120,(0.08186217285949961+0j)
744,168x168,28224,15624,2,2,93.0,93.0,93,109,(0.094156726901455+0.026099239867147402j)
745,168x168,28224,14280,2,2,85.0,85.0,85,103,(0.09216772955877489+0j)
746,168x168,28224,12768,2,2,76.0,76.0,76,91,(0.10411455089799182+0.02893462284060078j)
747,168x168,28224,11424,2,2,68.0,68.0,68,84,(0.11734229312452406+0j)
748,168x168,28224,9912,2,2,59.0,59.0,59,77,(0.1242911200417755+0.028556387657994398j)
749,168x168,28224,8568,2,2,51.0,51.0,51,68,(0.1351296075707795+0j)
750,169x169,28561,21463,2,2,127.0,127.0,127,140,(0.07726543568027856+0j)
751,169x169,28561,20111,2,2,119.0,119.0,119,137,(0.06843956307445381+0.005393811008783484j)
752,169x169,28561,18590,2,2,110.0,110.0,110,124,(0.07706759274801976+0j)
753,169x169,28561,17238,2,2,102.0,102.0,102,123,(0.08476396155493753+0j)
754,169x169,28561,15717,2,2,93.0,93.0,93,112,(0.09101811076008465+0.012343403929435396j)
755,169x169,28561,14365,2,2,85.0,85.0,85,103,(0.0983086092279439+0.005778311668993582j)
756,169x169,28561,13013,2,2,77.0,77.0,77,94,(0.10625928531909168+0j)
757,169x169,28561,11492,2,2,68.0,68.0,68,88,(0.11202469858411696+0j)
758,169x169,28561,10140,2,2,60.0,60.0,60,78,(0.12100704686470411+0.016707365216477442j)
759,169x169,28561,8619,2,2,51.0,51.0,51,66,(0.13805539561090086+0.02119346091945874j)
760,16x16,256,192,2,2,12.0,12.0,12,15,(0.20420498089748074+0.037481143000251224j)
761,16x16,256,192,2,2,12.0,12.0,12,14,(0.1840932377903638+0.023492951786120205j)
762,16x16,256,176,2,2,11.0,11.0,11,14,(0.2362290909581578+0j)
763,16x16,256,160,2,2,10.0,10.0,10,14,(0.19414538767352718+0j)
764,16x16,256,144,2,2,9.0,9.0,9,14,(0.31140192714068105+0.045381515403859714j)
765,16x16,256,144,2,2,9.0,9.0,9,14,(0.2323474443490396+0.048375677162530606j)
766,16x16,256,128,3,2,8.0,8.0,8,11,(0.3398130229134436+0.06770456973952477j)
767,16x16,256,112,3,2,7.0,7.0,7,11,(0.2886343874717717+0.15781453751171282j)
768,16x16,256,96,3,2,6.0,6.0,6,10,(0.3490838011586045+0.07029428139340096j)
769,16x16,256,80,3,3,5.0,5.0,5,8,(0.31988540429542417+0j)
770,170x170,28900,21760,2,2,128.0,128.0,128,143,(0.0654365231412499+0.006343551652932005j)
771,170x170,28900,20230,2,2,119.0,119.0,119,133,(0.07789042053201962+0.013762286822568881j)
772,170x170,28900,18870,2,2,111.0,111.0,111,130,(0.07672371115118108+0j)
773,170x170,28900,17340,2,2,102.0,102.0,102,117,(0.08150343410462933+0j)
774,170x170,28900,15980,2,2,94.0,94.0,94,112,(0.08753368978901846+0.02433560381816734j)
775,170x170,28900,14620,2,2,86.0,86.0,86,103,(0.09867723076016695+0j)
776,170x170,28900,13090,2,2,77.0,77.0,77,92,(0.09615606937917118+0.012346420692941158j)
777,170x170,28900,11560,2,2,68.0,68.0,68,80,(0.1087015935698124+0.03283148986886733j)
778,170x170,28900,10200,2,2,60.0,60.0,60,75,(0.13331177135618805+0j)
779,170x170,28900,8670,2,2,51.0,51.0,51,66,(0.15311350063282764+0j)
780,171x171,29241,22059,2,2,129.0,129.0,129,141,(0.061142276736207535+0.018320826782866458j)
781,171x171,29241,20520,2,2,120.0,120.0,120,135,(0.06547015458932359+0.005997546762646502j)
782,171x171,29241,19152,2,2,112.0,112.0,112,130,(0.06843255034521728+0.03502210653842652j)
783,171x171,29241,17613,2,2,103.0,103.0,103,118,(0.08279855965905764+0.0021941678245800504j)
784,171x171,29241,16245,2,2,95.0,95.0,95,113,(0.0990125471140454+0j)
785,171x171,29241,14706,2,2,86.0,86.0,86,107,(0.09690983221315538+0.015456947001896601j)
786,171x171,29241,13167,2,2,77.0,77.0,77,93,(0.09866137666677467+0.05958515994275346j)
787,171x171,29241,11799,2,2,69.0,69.0,69,89,(0.11231783346256356+0.005903246013241819j)
788,171x171,29241,10260,2,2,60.0,60.0,60,75,(0.12875907683581234+0.005318463997198168j)
789,171x171,29241,8892,2,2,52.0,52.0,52,68,(0.144745259765294+0j)
790,172x172,29584,22188,2,2,129.0,129.0,129,141,(0.07047051144521707+0.0032054951420863063j)
791,172x172,29584,20812,2,2,121.0,121.0,121,137,(0.07187117013081701+0.01773993741326848j)
792,172x172,29584,19264,2,2,112.0,112.0,112,134,(0.07644141468896772+0j)
793,172x172,29584,17888,2,2,104.0,104.0,104,121,(0.08232925846890768+0.005453462523390645j)
794,172x172,29584,16340,2,2,95.0,95.0,95,112,(0.08876723122966837+0.00882977206273162j)
795,172x172,29584,14964,2,2,87.0,87.0,87,100,(0.09979389264071785+0j)
796,172x172,29584,13416,2,2,78.0,78.0,78,92,(0.09926873774908199+0.018865833881616348j)
797,172x172,29584,11868,2,2,69.0,69.0,69,88,(0.11041447596684596+0.017708980568661586j)
798,172x172,29584,10492,2,2,61.0,61.0,61,77,(0.12278319981860131+0.03153551860149751j)
799,172x172,29584,8944,2,2,52.0,52.0,52,68,(0.1377890701402949+0.04110628776467066j)
800,173x173,29929,22490,2,2,130.0,130.0,130,145,(0.06505435539670933+0.013025732737786072j)
801,173x173,29929,21106,2,2,122.0,122.0,122,137,(0.07392805738780169+0j)
802,173x173,29929,19549,2,2,113.0,113.0,113,130,(0.07594684476665473+0.009879595321322402j)
803,173x173,29929,17992,2,2,104.0,104.0,104,118,(0.09104999194151182+0j)
804,173x173,29929,16608,2,2,96.0,96.0,96,112,(0.09297555535042624+0j)
805,173x173,29929,15051,2,2,87.0,87.0,87,110,(0.09421146306925895+0.004918270298307662j)
806,173x173,29929,13494,2,2,78.0,78.0,78,98,(0.10819442803124053+0j)
807,173x173,29929,12110,2,2,70.0,70.0,70,90,(0.12287785272362027+0j)
808,173x173,29929,10553,2,2,61.0,61.0,61,75,(0.1223380323587899+0j)
809,173x173,29929,8996,2,2,52.0,52.0,52,68,(0.13713083306301987+0.032770382489100185j)
810,174x174,30276,22794,2,2,131.0,131.0,131,147,(0.06563443094052879+0.013322783063513262j)
811,174x174,30276,21228,2,2,122.0,122.0,122,136,(0.07311434501293827+0j)
812,174x174,30276,19836,2,2,114.0,114.0,114,132,(0.07206361772852216+0.005540870239480172j)
813,174x174,30276,18270,2,2,105.0,105.0,105,118,(0.08530878291981603+0j)
814,174x174,30276,16704,2,2,96.0,96.0,96,114,(0.08572079077273974+0j)
815,174x174,30276,15312,2,2,88.0,88.0,88,105,(0.09645301011171091+0.003128778598077609j)
816,174x174,30276,13746,2,2,79.0,79.0,79,95,(0.09928284889597098+0.005045088469999408j)
817,174x174,30276,12180,2,2,70.0,70.0,70,88,(0.11511973075543411+0j)
818,174x174,30276,10614,2,2,61.0,61.0,61,76,(0.12350867246620569+0j)
819,174x174,30276,9222,2,2,53.0,53.0,53,79,(0.15526669928429937+0j)
820,175x175,30625,23100,2,2,132.0,132.0,132,143,(0.06400421269502489+0.007011460750778994j)
821,175x175,30625,21525,2,2,123.0,123.0,123,136,(0.06511484667695254+0j)
822,175x175,30625,19950,2,2,114.0,114.0,114,133,(0.07465196176504031+0.019397262893858482j)
823,175x175,30625,18375,2,2,105.0,105.0,105,123,(0.08022322024787845+0.030269912360902883j)
824,175x175,30625,16975,2,2,97.0,97.0,97,112,(0.0852243388517469+0.0007067269663278899j)
825,175x175,30625,15400,2,2,88.0,88.0,88,105,(0.09978474557089703+0.01644830905566875j)
826,175x175,30625,13825,2,2,79.0,79.0,79,100,(0.10683151130029896+0j)
827,175x175,30625,12250,2,2,70.0,70.0,70,86,(0.11014628642613362+0.015857911566851002j)
828,175x175,30625,10850,2,2,62.0,62.0,62,81,(0.1297276334319128+0.0036110297411645928j)
829,175x175,30625,9275,2,2,53.0,53.0,53,64,(0.13756051286700532+0j)
830,176x176,30976,23232,2,2,132.0,132.0,132,146,(0.06767792074436714+0.004761014485769377j)
831,176x176,30976,21824,2,2,124.0,124.0,124,138,(0.06929577684465987+0.004260748395756128j)
832,176x176,30976,20240,2,2,115.0,115.0,115,131,(0.07572239289375007+0.023263800406591026j)
833,176x176,30976,18656,2,2,106.0,106.0,106,124,(0.08224668727545806+0j)
834,176x176,30976,17072,2,2,97.0,97.0,97,111,(0.08980278933854688+0.01358645535955782j)
835,176x176,30976,15664,2,2,89.0,89.0,89,107,(0.09312362419600752+0j)
836,176x176,30976,14080,2,2,80.0,80.0,80,95,(0.1003197759871294+0.019316720874762057j)
837,176x176,30976,12496,2,2,71.0,71.0,71,87,(0.11346481712549891+0.007296624472554604j)
838,176x176,30976,10912,2,2,62.0,62.0,62,81,(0.13653548092335793+0j)
839,176x176,30976,9328,2,2,53.0,53.0,53,74,(0.13121767520451305+0.05202510182815682j)
840,177x177,31329,23541,2,2,133.0,133.0,133,146,(0.06394947336859488+0.008230409577431284j)
841,177x177,31329,21948,2,2,124.0,124.0,124,138,(0.06774486887243462+0.0015849139731009558j)
842,177x177,31329,20532,2,2,116.0,116.0,116,131,(0.07277708678268306+0j)
843,177x177,31329,18939,2,2,107.0,107.0,107,124,(0.0794054865964815+0.007895283559657136j)
844,177x177,31329,17346,2,2,98.0,98.0,98,112,(0.08480534296712636+0.012105017937476004j)
845,177x177,31329,15753,2,2,89.0,89.0,89,107,(0.09298621911443665+0j)
846,177x177,31329,14160,2,2,80.0,80.0,80,97,(0.09622537568617913+0j)
847,177x177,31329,12567,2,2,71.0,71.0,71,89,(0.11018162929673217+0.006408460482423076j)
848,177x177,31329,10974,2,2,62.0,62.0,62,79,(0.12971945371791124+0j)
849,177x177,31329,9558,2,2,54.0,54.0,54,73,(0.1387803298464369+0j)
850,178x178,31684,23852,2,2,134.0,134.0,134,147,(0.06269986671296376+0j)
851,178x178,31684,22250,2,2,125.0,125.0,125,142,(0.0769442764622633+0j)
852,178x178,31684,20648,2,2,116.0,116.0,116,132,(0.07329121029032451+0j)
853,178x178,31684,19046,2,2,107.0,107.0,107,124,(0.08114287105656628+0j)
854,178x178,31684,17444,2,2,98.0,98.0,98,115,(0.08685811197530412+0j)
855,178x178,31684,16020,2,2,90.0,90.0,90,111,(0.09443372697956814+0.014155479458776212j)
856,178x178,31684,14418,2,2,81.0,81.0,81,100,(0.11314730316872174+0j)
857,178x178,31684,12816,2,2,72.0,72.0,72,91,(0.11322492752116209+0.010616255265511416j)
858,178x178,31684,11214,2,2,63.0,63.0,63,85,(0.13423180750080657+0j)
859,178x178,31684,9612,2,2,54.0,54.0,54,71,(0.14034600683605325+0.02791326207230804j)
860,179x179,32041,24165,2,2,135.0,135.0,135,153,(0.06827227162499816+0.002053793568784866j)
861,179x179,32041,22554,2,2,126.0,126.0,126,139,(0.07001115625926005+0j)
862,179x179,32041,20943,2,2,117.0,117.0,117,132,(0.07457375325805903+0.0042873693268423736j)
863,179x179,32041,19332,2,2,108.0,108.0,108,127,(0.08576960519050145+0j)
864,179x179,32041,17721,2,2,99.0,99.0,99,119,(0.08907678481674892+0.015199277869884707j)
865,179x179,32041,16110,2,2,90.0,90.0,90,104,(0.09220206199445398+0.0177567908281102j)
866,179x179,32041,14499,2,2,81.0,81.0,81,100,(0.097045434444089+0.02237450901292689j)
867,179x179,32041,12888,2,2,72.0,72.0,72,90,(0.1096713355438527+0j)
868,179x179,32041,11277,2,2,63.0,63.0,63,82,(0.12206780519039313+0j)
869,179x179,32041,9666,2,2,54.0,54.0,54,70,(0.13058116794050278+0.03783999947672335j)
870,17x17,289,221,2,2,13.0,13.0,13,16,(0.11461383476167207+0.05616893410497382j)
871,17x17,289,204,2,2,12.0,12.0,12,16,(0.20954318943033284+0.020436129554307455j)
872,17x17,289,204,2,2,12.0,12.0,12,15,(0.21859992905782594+0j)
873,17x17,289,187,2,2,11.0,11.0,11,14,(0.22140908860522246+0.06568090643100145j)
874,17x17,289,170,2,2,10.0,10.0,10,14,(0.25407839884356087+0.10947445679624386j)
875,17x17,289,153,3,2,9.0,9.0,9,13,(0.3477545756328599+0j)
876,17x17,289,136,2,2,8.0,8.0,8,10,(0.3624142288833699+0j)
877,17x17,289,119,3,2,7.0,7.0,7,10,(0.2669814718526279+0.18485891065268617j)
878,17x17,289,102,3,2,6.0,6.0,6,10,(0.3590738881215725+0.018939263744924627j)
879,17x17,289,102,3,2,6.0,6.0,6,11,(0.3707694341079392+0.18361673576637436j)
880,180x180,32400,24300,2,2,135.0,135.0,135,151,(0.06333904201305089+0j)
881,180x180,32400,22680,2,2,126.0,126.0,126,145,(0.06877875605265701+0.008022841860569547j)
882,180x180,32400,21240,2,2,118.0,118.0,118,133,(0.07999419319041295+0j)
883,180x180,32400,19440,2,2,108.0,108.0,108,124,(0.08094574681134759+0.023367716057098867j)
884,180x180,32400,18000,2,2,100.0,100.0,100,114,(0.08647741249988812+0j)
885,180x180,32400,16380,2,2,91.0,91.0,91,113,(0.08824426433572127+0.029318855667647577j)
886,180x180,32400,14760,2,2,82.0,82.0,82,95,(0.09609002648071549+0.028660639599640606j)
887,180x180,32400,12960,2,2,72.0,72.0,72,89,(0.10527530550315056+0.012644804676303793j)
888,180x180,32400,11340,2,2,63.0,63.0,63,84,(0.13452717473314493+0j)
889,180x180,32400,9720,2,2,54.0,54.0,54,73,(0.12668586130993637+0.028089383387142633j)
890,181x181,32761,24616,2,2,136.0,136.0,136,153,(0.06113848046313886+0.01595046190639614j)
891,181x181,32761,22987,2,2,127.0,127.0,127,144,(0.06786212425577245+0.003982248067061466j)
892,181x181,32761,21358,2,2,118.0,118.0,118,137,(0.07332662940105929+0j)
893,181x181,32761,19729,2,2,109.0,109.0,109,126,(0.08086965605562606+0j)
894,181x181,32761,18100,2,2,100.0,100.0,100,118,(0.09508311606299069+0j)
895,181x181,32761,16471,2,2,91.0,91.0,91,107,(0.09523882492979509+0.007697829250282686j)
896,181x181,32761,14842,2,2,82.0,82.0,82,101,(0.10287114338468697+0.017942321700375564j)
897,181x181,32761,13213,2,2,73.0,73.0,73,95,(0.11466532465874102+0j)
898,181x181,32761,11584,2,2,64.0,64.0,64,82,(0.11299568782005195+0.010150637917213198j)
899,181x181,32761,9955,2,2,55.0,55.0,55,70,(0.13098736291618912+0.03493886597733492j)
900,182x182,33124,24934,2,2,137.0,137.0,137,150,(0.06490454765691589+0.004576403798407144j)
901,182x182,33124,23296,2,2,128.0,128.0,128,145,(0.07331634058945773+0j)
902,182x182,33124,21658,2,2,119.0,119.0,119,135,(0.07457205482806309+0.0018030050160473398j)
903,182x182,33124,20020,2,2,110.0,110.0,110,127,(0.08199723789314797+0j)
904,182x182,33124,18382,2,2,101.0,101.0,101,124,(0.0929522790477226+0j)
905,182x182,33124,16744,2,2,92.0,92.0,92,111,(0.09996690980240389+0j)
906,182x182,33124,14924,2,2,82.0,82.0,82,101,(0.09952969285801616+0.039816695946121666j)
907,182x182,33124,13286,2,2,73.0,73.0,73,92,(0.10853800723512082+0j)
908,182x182,33124,11648,2,2,64.0,64.0,64,80,(0.11813435368010064+0.01231662080888645j)
909,182x182,33124,10010,2,2,55.0,55.0,55,79,(0.1459180054393607+0j)
910,183x183,33489,25254,2,2,138.0,138.0,138,153,(0.06765152327767249+0j)
911,183x183,33489,23607,2,2,129.0,129.0,129,142,(0.06521598760390357+0.015804546462337678j)
912,183x183,33489,21777,2,2,119.0,119.0,119,140,(0.07377173082268434+0.00330637185674099j)
