,matrix,number_of_nodes,number_of_edges,diameter,radius,average_in_deg,average_out_deg,max_in_deg,max_out_deg,sle
324,35x35,1225,630,2,2,18.0,18.0,18,26,(0.20577384409327826+0j)
325,35x35,1225,630,2,2,18.0,18.0,18,27,(0.1888242491068906+0.10428915442185512j)
326,35x35,1225,630,2,2,18.0,18.0,18,26,(0.2177843556094759+0.017553402848233774j)
327,35x35,1225,630,2,2,18.0,18.0,18,26,(0.1872067910326283+0j)
328,35x35,1225,630,2,2,18.0,18.0,18,24,(0.18602760869775936+0j)
329,35x35,1225,630,2,2,18.0,18.0,18,25,(0.21323467701550886+0j)
330,36x36,1296,648,2,2,18.0,18.0,18,24,(0.18610421695978718+0.026405140919148643j)
331,36x36,1296,648,2,2,18.0,18.0,18,25,(0.189314707742921+0.0638402135213255j)
332,36x36,1296,648,2,2,18.0,18.0,18,25,(0.18735490960521223+0.0304247998283274j)
333,36x36,1296,648,2,2,18.0,18.0,18,25,(0.20415939691816465+0.03536646360028596j)
334,36x36,1296,648,2,2,18.0,18.0,18,23,(0.19059090371696297+0.027850558662825525j)
335,36x36,1296,648,2,2,18.0,18.0,18,25,(0.16216511313732937+0.03516514261952223j)
336,36x36,1296,648,2,2,18.0,18.0,18,28,(0.21826449659738995+0j)
337,36x36,1296,648,2,2,18.0,18.0,18,25,(0.22180845877120678+0j)
338,36x36,1296,648,2,2,18.0,18.0,18,22,(0.15123849449831625+0.06871312296101492j)
339,36x36,1296,648,2,2,18.0,18.0,18,24,(0.18780144016375427+0j)
340,37x37,1369,703,2,2,19.0,19.0,19,24,(0.1777715827933222+0.010238214860525683j)
341,37x37,1369,703,2,2,19.0,19.0,19,27,(0.18118321464930906+0j)
342,37x37,1369,703,2,2,19.0,19.0,19,24,(0.16363730475502647+0j)
343,37x37,1369,703,2,2,19.0,19.0,19,25,(0.1989733539576804+0j)
344,37x37,1369,703,2,2,19.0,19.0,19,24,(0.18601324096565186+0j)
345,37x37,1369,703,2,2,19.0,19.0,19,29,(0.20487662143646243+0j)
346,37x37,1369,703,2,2,19.0,19.0,19,26,(0.17528483306233134+0j)
347,37x37,1369,703,2,2,19.0,19.0,19,25,(0.184424975226744+0j)
348,37x37,1369,703,2,2,19.0,19.0,19,26,(0.196404110443406+0j)
349,37x37,1369,703,2,2,19.0,19.0,19,26,(0.22525654066695683+0j)
350,38x38,1444,722,2,2,19.0,19.0,19,25,(0.18828132233348244+0.007279117530155288j)
351,38x38,1444,722,2,2,19.0,19.0,19,25,(0.17965649697672537+0.07823269017138676j)
352,38x38,1444,722,2,2,19.0,19.0,19,24,(0.17389527043948258+0.11236785688617831j)
353,38x38,1444,722,2,2,19.0,19.0,19,25,(0.2134380579791257+0j)
354,38x38,1444,722,2,2,19.0,19.0,19,23,(0.18535366203873485+0j)
355,38x38,1444,722,2,2,19.0,19.0,19,28,(0.21399365015885274+0j)
356,38x38,1444,722,3,2,19.0,19.0,19,23,(0.1905367868189184+0.015600001500867298j)
357,38x38,1444,722,2,2,19.0,19.0,19,23,(0.2260156237267475+0.02276870283189985j)
358,38x38,1444,722,2,2,19.0,19.0,19,30,(0.2331641778003098+0j)
359,38x38,1444,722,2,2,19.0,19.0,19,26,(0.16487927815687817+0.050108955567150684j)
360,39x39,1521,780,2,2,20.0,20.0,20,29,(0.19947070566845548+0j)
361,39x39,1521,780,2,2,20.0,20.0,20,30,(0.20298135716253854+0j)
362,39x39,1521,780,2,2,20.0,20.0,20,28,(0.1730156202436015+0.030732857248391917j)
363,39x39,1521,780,2,2,20.0,20.0,20,25,(0.15337970065311013+0.09870762685725895j)
364,39x39,1521,780,2,2,20.0,20.0,20,27,(0.17954519665784496+0j)
365,39x39,1521,780,2,2,20.0,20.0,20,26,(0.19675237209635893+0j)
366,39x39,1521,780,2,2,20.0,20.0,20,26,(0.18541660129414128+0j)
367,39x39,1521,780,2,2,20.0,20.0,20,27,(0.20620822746517697+0j)
368,39x39,1521,780,2,2,20.0,20.0,20,26,(0.158894826477798+0j)
369,39x39,1521,780,2,2,20.0,20.0,20,27,(0.21615823259542694+0j)
370,40x40,1600,800,2,2,20.0,20.0,20,26,(0.17560547522137568+0j)
371,40x40,1600,800,2,2,20.0,20.0,20,28,(0.2047396426302397+0.07337634714166287j)
372,40x40,1600,800,2,2,20.0,20.0,20,26,(0.19969013460813684+0.04765116751769063j)
373,40x40,1600,800,2,2,20.0,20.0,20,28,(0.23237264753223658+0j)
374,40x40,1600,800,2,2,20.0,20.0,20,27,(0.1369766354087787+0.02811462833182094j)
375,40x40,1600,800,2,2,20.0,20.0,20,26,(0.19207649856374942+0.036565728880129204j)
376,40x40,1600,800,2,2,20.0,20.0,20,29,(0.18436047254728472+0.05085315193242607j)
377,40x40,1600,800,2,2,20.0,20.0,20,27,(0.18246203695319446+0.006667410608952807j)
378,40x40,1600,800,2,2,20.0,20.0,20,28,(0.20420831986292431+0.06789852286043056j)
379,40x40,1600,800,2,2,20.0,20.0,20,28,(0.19242401229612485+0j)
380,41x41,1681,861,2,2,21.0,21.0,21,29,(0.17702786674827786+0j)
381,41x41,1681,861,2,2,21.0,21.0,21,27,(0.20967952362112313+0.052074047625449794j)
382,41x41,1681,861,2,2,21.0,21.0,21,26,(0.17001465816642974+0j)
383,41x41,1681,861,2,2,21.0,21.0,21,27,(0.16368526949348172+0.054410679730976484j)
384,41x41,1681,861,2,2,21.0,21.0,21,29,(0.18619030646519324+0j)
385,41x41,1681,861,2,2,21.0,21.0,21,27,(0.20527830645541015+0j)
386,41x41,1681,861,2,2,21.0,21.0,21,29,(0.16603736813890801+0.06223713188871952j)
387,41x41,1681,861,2,2,21.0,21.0,21,27,(0.162851121976539+0.0449949215528908j)
388,41x41,1681,861,2,2,21.0,21.0,21,27,(0.19262014761909085+0.040493519563455815j)
389,41x41,1681,861,2,2,21.0,21.0,21,29,(0.17422065480909968+0.0511311732371441j)
390,42x42,1764,882,2,2,21.0,21.0,21,27,(0.18584080230696248+0j)
391,42x42,1764,882,2,2,21.0,21.0,21,26,(0.1793888891632709+0.026354266178499217j)
392,42x42,1764,882,2,2,21.0,21.0,21,29,(0.20048019634818007+0j)
393,42x42,1764,882,2,2,21.0,21.0,21,27,(0.17639181780284782+0j)
394,42x42,1764,882,2,2,21.0,21.0,21,27,(0.21718396879803714+0j)
395,42x42,1764,882,2,2,21.0,21.0,21,28,(0.17342326257605828+0.08586059605423046j)
396,42x42,1764,882,2,2,21.0,21.0,21,28,(0.18815514095858182+0j)
397,42x42,1764,882,2,2,21.0,21.0,21,27,(0.2412102296349044+0j)
398,42x42,1764,882,2,2,21.0,21.0,21,29,(0.2054343388732638+0.019676335179393406j)
399,42x42,1764,882,2,2,21.0,21.0,21,28,(0.16356985877810273+0.017290537539977585j)
400,43x43,1849,946,2,2,22.0,22.0,22,28,(0.20060960603754804+0j)
401,43x43,1849,946,2,2,22.0,22.0,22,29,(0.16784928023638734+0.05702126855878506j)
402,43x43,1849,946,2,2,22.0,22.0,22,29,(0.18820831742535368+0.020154719635123823j)
403,43x43,1849,946,2,2,22.0,22.0,22,32,(0.20579015301719789+0j)
404,43x43,1849,946,2,2,22.0,22.0,22,28,(0.22172506939478395+0j)
405,43x43,1849,946,2,2,22.0,22.0,22,32,(0.22648265247674765+0j)
406,43x43,1849,946,2,2,22.0,22.0,22,28,(0.20289927463055826+0j)
407,43x43,1849,946,2,2,22.0,22.0,22,30,(0.2211995366923702+0j)
408,43x43,1849,946,2,2,22.0,22.0,22,29,(0.2248008856060451+0j)
409,43x43,1849,946,2,2,22.0,22.0,22,29,(0.1941545378793017+0.08147564568569442j)
410,44x44,1936,968,2,2,22.0,22.0,22,31,(0.19448485501918578+0j)
411,44x44,1936,968,2,2,22.0,22.0,22,27,(0.16943922667190028+0.02086106040184439j)
412,44x44,1936,968,2,2,22.0,22.0,22,30,(0.19773068177877712+0.020236793557021376j)
413,44x44,1936,968,2,2,22.0,22.0,22,27,(0.1886989147621193+0j)
414,44x44,1936,968,2,2,22.0,22.0,22,28,(0.1872844360136679+0.10641017837230012j)
415,44x44,1936,968,2,2,22.0,22.0,22,29,(0.18998562481647316+0j)
416,44x44,1936,968,2,2,22.0,22.0,22,29,(0.19290817913128777+0j)
417,44x44,1936,968,2,2,22.0,22.0,22,30,(0.18543820926725885+0.03188361314100132j)
418,44x44,1936,968,2,2,22.0,22.0,22,30,(0.19769056539983434+0j)
419,44x44,1936,968,2,2,22.0,22.0,22,30,(0.20678669781247955+0j)
420,45x45,2025,1035,2,2,23.0,23.0,23,30,(0.18996822451789697+0.06658479911235746j)
421,45x45,2025,1035,2,2,23.0,23.0,23,28,(0.17040259245297776+0.06916113335647141j)
422,45x45,2025,1035,2,2,23.0,23.0,23,31,(0.1613829154593577+0.13925982795132755j)
423,45x45,2025,1035,2,2,23.0,23.0,23,33,(0.19842027117547795+0.05170891616551657j)
424,45x45,2025,1035,2,2,23.0,23.0,23,29,(0.15756420699211687+0.018910307794638384j)
425,45x45,2025,1035,2,2,23.0,23.0,23,30,(0.16299424163888743+0.03388401414476499j)
426,45x45,2025,1035,2,2,23.0,23.0,23,30,(0.1645130381513868+0.07883484604205687j)
427,45x45,2025,1035,2,2,23.0,23.0,23,29,(0.15332047522502892+0.07836424164044463j)
428,45x45,2025,1035,2,2,23.0,23.0,23,30,(0.18265588718611875+0.00426394970783921j)
429,45x45,2025,1035,2,2,23.0,23.0,23,30,(0.16735802738109248+0.043672311385021804j)
430,46x46,2116,1058,2,2,23.0,23.0,23,31,(0.18711973221664255+0j)
431,46x46,2116,1058,2,2,23.0,23.0,23,30,(0.1720564649326074+0.005278292021837843j)
432,46x46,2116,1058,2,2,23.0,23.0,23,33,(0.1847759604428579+0j)
433,46x46,2116,1058,2,2,23.0,23.0,23,29,(0.16612100965294352+0.03918432919114621j)
434,46x46,2116,1058,2,2,23.0,23.0,23,32,(0.17477401568739465+0.06379848109967737j)
435,46x46,2116,1058,2,2,23.0,23.0,23,28,(0.1574535261335938+0.08385318016387502j)
436,46x46,2116,1058,2,2,23.0,23.0,23,30,(0.1997252879527098+0.018628670331224j)
437,46x46,2116,1058,2,2,23.0,23.0,23,30,(0.1490553896249195+0.025494162366257386j)
438,46x46,2116,1058,2,2,23.0,23.0,23,30,(0.1969582050132601+0.056972640975445424j)
439,46x46,2116,1058,2,2,23.0,23.0,23,28,(0.18398891148538615+0j)
440,47x47,2209,1128,2,2,24.0,24.0,24,31,(0.1549723214992086+0.03221299038800616j)
441,47x47,2209,1128,2,2,24.0,24.0,24,33,(0.19100834602022887+0.009586757289146649j)
442,47x47,2209,1128,2,2,24.0,24.0,24,30,(0.15309678375493485+0.10737791444745874j)
443,47x47,2209,1128,2,2,24.0,24.0,24,34,(0.1982411810913428+0j)
444,47x47,2209,1128,2,2,24.0,24.0,24,31,(0.1747232907979075+0j)
445,47x47,2209,1128,2,2,24.0,24.0,24,31,(0.17990689826472567+0.040528220812789964j)
446,47x47,2209,1128,2,2,24.0,24.0,24,30,(0.17461511300879157+0.015054510770441403j)
447,47x47,2209,1128,2,2,24.0,24.0,24,31,(0.18711030995406594+0j)
448,47x47,2209,1128,2,2,24.0,24.0,24,31,(0.1780481776211545+0.0072116498114823775j)
449,47x47,2209,1128,2,2,24.0,24.0,24,32,(0.1804758123741091+0j)
450,48x48,2304,1152,2,2,24.0,24.0,24,32,(0.2223287863916085+0j)
451,48x48,2304,1152,2,2,24.0,24.0,24,29,(0.17359975795902025+0j)
452,48x48,2304,1152,2,2,24.0,24.0,24,30,(0.16146511831952154+0.07246302489125321j)
453,48x48,2304,1152,2,2,24.0,24.0,24,31,(0.16814061215912238+0j)
454,48x48,2304,1152,2,2,24.0,24.0,24,30,(0.1703117789140253+0j)
455,48x48,2304,1152,2,2,24.0,24.0,24,32,(0.15490392983638912+0.044448063678506414j)
456,48x48,2304,1152,2,2,24.0,24.0,24,30,(0.17560084716608587+0j)
457,48x48,2304,1152,2,2,24.0,24.0,24,34,(0.18463338272401936+0.032487303283855136j)
458,48x48,2304,1152,2,2,24.0,24.0,24,30,(0.16297422875255332+0.008421662042203454j)
459,48x48,2304,1152,2,2,24.0,24.0,24,31,(0.17327381169546133+0j)
460,49x49,2401,1225,2,2,25.0,25.0,25,33,(0.1683297297285722+0j)
461,49x49,2401,1225,2,2,25.0,25.0,25,31,(0.17336513450421265+0.02717168774303981j)
462,49x49,2401,1225,2,2,25.0,25.0,25,33,(0.16149800001339798+0.02449641808303728j)
463,49x49,2401,1225,2,2,25.0,25.0,25,33,(0.17505966604713635+0.03621537758853353j)
464,49x49,2401,1225,2,2,25.0,25.0,25,33,(0.16728159729563497+0.04094064566269567j)
465,49x49,2401,1225,2,2,25.0,25.0,25,33,(0.183175051234451+0j)
466,49x49,2401,1225,2,2,25.0,25.0,25,32,(0.1909242530374237+0j)
467,49x49,2401,1225,2,2,25.0,25.0,25,32,(0.18821793656367006+0j)
468,49x49,2401,1225,2,2,25.0,25.0,25,36,(0.1741179179899126+0j)
469,49x49,2401,1225,2,2,25.0,25.0,25,34,(0.1404250239602543+0.08949999587122391j)
470,50x50,2500,1250,2,2,25.0,25.0,25,34,(0.20489243281753527+0j)
471,50x50,2500,1250,2,2,25.0,25.0,25,34,(0.20165065589430492+0j)
472,50x50,2500,1250,2,2,25.0,25.0,25,32,(0.17111390575364432+0.01840719189512295j)
473,50x50,2500,1250,2,2,25.0,25.0,25,31,(0.1435142436796159+0.03221138527301605j)
474,50x50,2500,1250,2,2,25.0,25.0,25,32,(0.18396407250325267+0j)
475,50x50,2500,1250,2,2,25.0,25.0,25,32,(0.1751074646186606+0j)
476,50x50,2500,1250,2,2,25.0,25.0,25,34,(0.1906696820527527+0j)
477,50x50,2500,1250,2,2,25.0,25.0,25,32,(0.18789816182034644+0j)
478,50x50,2500,1250,2,2,25.0,25.0,25,31,(0.1786129511283802+0.0280393580475318j)
479,50x50,2500,1250,2,2,25.0,25.0,25,33,(0.20626097311870942+0j)
480,51x51,2601,1326,2,2,26.0,26.0,26,39,(0.19163621200838957+0j)
481,51x51,2601,1326,2,2,26.0,26.0,26,34,(0.14405627174400837+0.008347446010854975j)
482,51x51,2601,1326,2,2,26.0,26.0,26,34,(0.16852740839518993+0.018880647310036153j)
483,51x51,2601,1326,2,2,26.0,26.0,26,35,(0.16094825311505573+0.043461924190586684j)
484,51x51,2601,1326,2,2,26.0,26.0,26,34,(0.18156353147845627+0j)
485,51x51,2601,1326,2,2,26.0,26.0,26,34,(0.18649865903081708+0j)
486,51x51,2601,1326,2,2,26.0,26.0,26,35,(0.15865782797673583+0.00171091912526359j)
487,51x51,2601,1326,2,2,26.0,26.0,26,32,(0.15795088854405676+0.029024714828170848j)
488,51x51,2601,1326,2,2,26.0,26.0,26,34,(0.17526621842090248+0j)
489,51x51,2601,1326,2,2,26.0,26.0,26,34,(0.17711952689210994+0j)
490,52x52,2704,1352,2,2,26.0,26.0,26,33,(0.14724660761578426+0.035872845552160755j)
491,52x52,2704,1352,2,2,26.0,26.0,26,34,(0.16686919713865223+0.009974598532575034j)
492,52x52,2704,1352,2,2,26.0,26.0,26,36,(0.1871065256310104+0j)
493,52x52,2704,1352,2,2,26.0,26.0,26,32,(0.16138056811526036+0.010830413037903388j)
494,52x52,2704,1352,2,2,26.0,26.0,26,37,(0.14262301400498598+0.03039950099698566j)
495,52x52,2704,1352,2,2,26.0,26.0,26,32,(0.15517498170346328+0.05000454748047457j)
496,52x52,2704,1352,2,2,26.0,26.0,26,35,(0.1792815695161465+0.029923920372070725j)
497,52x52,2704,1352,2,2,26.0,26.0,26,34,(0.16890954053455898+0j)
498,52x52,2704,1352,2,2,26.0,26.0,26,35,(0.15069551450573224+0.057221566307799315j)
499,52x52,2704,1352,2,2,26.0,26.0,26,34,(0.1778088005558219+0.00749042691369896j)
500,53x53,2809,1431,2,2,27.0,27.0,27,33,(0.16265461773119055+0.01216913147010089j)
501,53x53,2809,1431,2,2,27.0,27.0,27,36,(0.1875445083275826+0j)
502,53x53,2809,1431,2,2,27.0,27.0,27,34,(0.1539270894385133+0j)
503,53x53,2809,1431,2,2,27.0,27.0,27,34,(0.1687091348264994+0j)
504,53x53,2809,1431,2,2,27.0,27.0,27,34,(0.16912480186693135+0.02517128889680824j)
505,53x53,2809,1431,2,2,27.0,27.0,27,33,(0.18642556762491824+0j)
506,53x53,2809,1431,2,2,27.0,27.0,27,34,(0.19221457270079212+0j)
507,53x53,2809,1431,2,2,27.0,27.0,27,35,(0.19835332195943833+0j)
508,53x53,2809,1431,2,2,27.0,27.0,27,32,(0.13834963754921129+0j)
509,53x53,2809,1431,2,2,27.0,27.0,27,35,(0.17663682939429926+0j)
510,54x54,2916,1458,2,2,27.0,27.0,27,34,(0.14306425399745132+0.08978657916351755j)
511,54x54,2916,1458,2,2,27.0,27.0,27,33,(0.18135791335693863+0.037647258452325166j)
512,54x54,2916,1458,2,2,27.0,27.0,27,36,(0.18376969417333877+0.05462753024278343j)
513,54x54,2916,1458,2,2,27.0,27.0,27,34,(0.17304435929378265+0.02803291815329797j)
514,54x54,2916,1458,2,2,27.0,27.0,27,34,(0.18157553237518245+0j)
515,54x54,2916,1458,2,2,27.0,27.0,27,36,(0.18879663497892196+0j)
516,54x54,2916,1458,2,2,27.0,27.0,27,34,(0.17408761807322476+0.010594920642270484j)
517,54x54,2916,1458,2,2,27.0,27.0,27,35,(0.1674564827570001+0.05267398172404973j)
518,54x54,2916,1458,2,2,27.0,27.0,27,34,(0.15784688189805424+0.05212071494468474j)
519,54x54,2916,1458,2,2,27.0,27.0,27,36,(0.15025841665931022+0.11767862498269109j)
520,55x55,3025,1540,2,2,28.0,28.0,28,37,(0.16266251571592397+0j)
521,55x55,3025,1540,2,2,28.0,28.0,28,37,(0.15345601866696615+0j)
522,55x55,3025,1540,2,2,28.0,28.0,28,36,(0.17377711692629727+0j)
523,55x55,3025,1540,2,2,28.0,28.0,28,38,(0.19465143981403277+0j)
524,55x55,3025,1540,2,2,28.0,28.0,28,36,(0.17188705775120156+0.0727700706941431j)
525,55x55,3025,1540,2,2,28.0,28.0,28,39,(0.1714072758145529+0j)
526,55x55,3025,1540,2,2,28.0,28.0,28,37,(0.165717785618132+0.047298094316642836j)
527,55x55,3025,1540,2,2,28.0,28.0,28,35,(0.1610261061395029+0j)
528,55x55,3025,1540,2,2,28.0,28.0,28,37,(0.15560637551030582+0j)
529,55x55,3025,1540,2,2,28.0,28.0,28,36,(0.13930917972342116+0.05907996375260237j)
530,56x56,3136,1568,2,2,28.0,28.0,28,38,(0.15551694455213097+0j)
531,56x56,3136,1568,2,2,28.0,28.0,28,39,(0.15668946867014777+0.10864069154603338j)
532,56x56,3136,1568,2,2,28.0,28.0,28,37,(0.15479752333806157+0j)
533,56x56,3136,1568,2,2,28.0,28.0,28,41,(0.1556441946225157+0j)
534,56x56,3136,1568,2,2,28.0,28.0,28,36,(0.14396441702833318+0j)
535,56x56,3136,1568,2,2,28.0,28.0,28,36,(0.17376944102904374+0j)
536,56x56,3136,1568,2,2,28.0,28.0,28,36,(0.15041838141833597+0.07745349987764781j)
537,56x56,3136,1568,2,2,28.0,28.0,28,37,(0.16900419221243804+0j)
538,56x56,3136,1568,2,2,28.0,28.0,28,35,(0.14769462589572852+0.010202031482108385j)
539,56x56,3136,1568,2,2,28.0,28.0,28,36,(0.15584560357057275+0.025018245575600125j)
540,57x57,3249,1653,2,2,29.0,29.0,29,39,(0.16732441325122308+0j)
541,57x57,3249,1653,2,2,29.0,29.0,29,38,(0.15614661541328606+0j)
542,57x57,3249,1653,2,2,29.0,29.0,29,38,(0.14111151096219002+0j)
543,57x57,3249,1653,2,2,29.0,29.0,29,40,(0.16067677002687286+0.02693743215945496j)
544,57x57,3249,1653,2,2,29.0,29.0,29,38,(0.1659812090499721+0j)
545,57x57,3249,1653,2,2,29.0,29.0,29,37,(0.16531099954075604+0.04305493253153683j)
546,57x57,3249,1653,2,2,29.0,29.0,29,38,(0.1518626625186528+0.06038947087031106j)
547,57x57,3249,1653,2,2,29.0,29.0,29,37,(0.1814007634653787+0j)
548,57x57,3249,1653,2,2,29.0,29.0,29,36,(0.16666598509395095+0j)
549,57x57,3249,1653,2,2,29.0,29.0,29,36,(0.1636867635404641+0j)
550,58x58,3364,1682,2,2,29.0,29.0,29,35,(0.14937670509234718+0j)
551,58x58,3364,1682,2,2,29.0,29.0,29,40,(0.151513499804664+0j)
552,58x58,3364,1682,2,2,29.0,29.0,29,38,(0.21093355570450895+0.04321947655713277j)
553,58x58,3364,1682,2,2,29.0,29.0,29,37,(0.15804255728866495+0.02873912650824329j)
554,58x58,3364,1682,2,2,29.0,29.0,29,37,(0.17665398510773483+0j)
555,58x58,3364,1682,2,2,29.0,29.0,29,35,(0.14418822246626167+0.06362380303476958j)
556,58x58,3364,1682,2,2,29.0,29.0,29,39,(0.18453134377025188+0j)
557,58x58,3364,1682,2,2,29.0,29.0,29,40,(0.1704857412194347+0j)
558,58x58,3364,1682,2,2,29.0,29.0,29,36,(0.17654608144629244+0j)
559,58x58,3364,1682,2,2,29.0,29.0,29,37,(0.16499206520741816+0j)
560,59x59,3481,1770,2,2,30.0,30.0,30,38,(0.16102968985760807+0.03587617853048897j)
561,59x59,3481,1770,2,2,30.0,30.0,30,37,(0.16849299080131427+0j)
562,59x59,3481,1770,2,2,30.0,30.0,30,38,(0.14335047736689793+0.02040549978531905j)
563,59x59,3481,1770,2,2,30.0,30.0,30,38,(0.15153170695229345+0j)
564,59x59,3481,1770,2,2,30.0,30.0,30,37,(0.167440688120509+0j)
565,59x59,3481,1770,2,2,30.0,30.0,30,40,(0.17870996713925638+0j)
566,59x59,3481,1770,2,2,30.0,30.0,30,40,(0.16399824034561758+0j)
567,59x59,3481,1770,2,2,30.0,30.0,30,39,(0.14617735286450026+0j)
568,59x59,3481,1770,2,2,30.0,30.0,30,40,(0.15080778641076592+0.02105736278744494j)
569,59x59,3481,1770,2,2,30.0,30.0,30,41,(0.17550665179899422+0j)
570,60x60,3600,1800,2,2,30.0,30.0,30,38,(0.1382017334138181+0.06349263277254077j)
571,60x60,3600,1800,2,2,30.0,30.0,30,39,(0.1451519671183414+0.04878576534013954j)
572,60x60,3600,1800,2,2,30.0,30.0,30,42,(0.15704434914155124+0.01787509293461301j)
573,60x60,3600,1800,2,2,30.0,30.0,30,37,(0.14426171085063283+0j)
574,60x60,3600,1800,2,2,30.0,30.0,30,37,(0.14883979081561743+0.04453441919071797j)
575,60x60,3600,1800,2,2,30.0,30.0,30,39,(0.16017558934107146+0.035489634643330006j)
576,60x60,3600,1800,2,2,30.0,30.0,30,40,(0.16149800344735177+0j)
577,60x60,3600,1800,2,2,30.0,30.0,30,37,(0.150581339081679+0.006340548362555773j)
578,60x60,3600,1800,2,2,30.0,30.0,30,39,(0.16954189255706925+0.029005818413146624j)
579,60x60,3600,1800,2,2,30.0,30.0,30,38,(0.15520304260453044+0j)
580,61x61,3721,1891,2,2,31.0,31.0,31,42,(0.15417961879645073+0j)
581,61x61,3721,1891,2,2,31.0,31.0,31,40,(0.14845179637328754+0.050770611922369424j)
582,61x61,3721,1891,2,2,31.0,31.0,31,37,(0.1349082380205244+0j)
583,61x61,3721,1891,2,2,31.0,31.0,31,38,(0.16155551395913154+0j)
584,61x61,3721,1891,2,2,31.0,31.0,31,46,(0.16107346256684935+0.011877182615785268j)
585,61x61,3721,1891,2,2,31.0,31.0,31,43,(0.15824487562596845+0.0045200866324264745j)
586,61x61,3721,1891,2,2,31.0,31.0,31,40,(0.16408883260040427+0.006638180354939467j)
587,61x61,3721,1891,2,2,31.0,31.0,31,40,(0.14634084990655477+0j)
588,61x61,3721,1891,2,2,31.0,31.0,31,40,(0.157091726230522+0.033341378719880126j)
589,61x61,3721,1891,2,2,31.0,31.0,31,39,(0.14297659234694549+0.014098897762708415j)
590,62x62,3844,1922,2,2,31.0,31.0,31,44,(0.15197835859470685+0.03439276081077987j)
591,62x62,3844,1922,2,2,31.0,31.0,31,45,(0.16488470674885694+0j)
592,62x62,3844,1922,2,2,31.0,31.0,31,41,(0.15212523851834178+0j)
593,62x62,3844,1922,2,2,31.0,31.0,31,43,(0.19733341404582705+0j)
594,62x62,3844,1922,2,2,31.0,31.0,31,43,(0.15701044071508452+0.0036243489905685615j)
595,62x62,3844,1922,2,2,31.0,31.0,31,40,(0.16605409952538772+0j)
596,62x62,3844,1922,2,2,31.0,31.0,31,38,(0.16558193718161968+0.04376693460745479j)
597,62x62,3844,1922,2,2,31.0,31.0,31,39,(0.16278234197395453+0.009720090853047278j)
598,62x62,3844,1922,2,2,31.0,31.0,31,43,(0.1744799752267085+0j)
599,62x62,3844,1922,2,2,31.0,31.0,31,38,(0.15344313723056488+0j)
600,63x63,3969,2016,2,2,32.0,32.0,32,42,(0.16000689385793565+0j)
601,63x63,3969,2016,2,2,32.0,32.0,32,42,(0.15604822317018716+0j)
602,63x63,3969,2016,2,2,32.0,32.0,32,40,(0.1697623988412585+0j)
603,63x63,3969,2016,2,2,32.0,32.0,32,44,(0.1777162577064894+0j)
604,63x63,3969,2016,2,2,32.0,32.0,32,44,(0.16988633486608284+0.01834481624278722j)
605,63x63,3969,2016,2,2,32.0,32.0,32,41,(0.1653974272034407+0.037759728954946066j)
606,63x63,3969,2016,2,2,32.0,32.0,32,43,(0.1302365248665838+0.08631327646786836j)
607,63x63,3969,2016,2,2,32.0,32.0,32,43,(0.13840840771614332+0.02723664990468427j)
608,63x63,3969,2016,2,2,32.0,32.0,32,39,(0.14765376482819773+0.034019465259426125j)
609,63x63,3969,2016,2,2,32.0,32.0,32,39,(0.14292838248721085+0.05686582098410936j)
610,64x64,4096,2048,2,2,32.0,32.0,32,41,(0.16873296638986382+0j)
611,64x64,4096,2048,2,2,32.0,32.0,32,42,(0.19614993647907966+0j)
612,64x64,4096,2048,2,2,32.0,32.0,32,43,(0.15518837772415572+0j)
613,64x64,4096,2048,2,2,32.0,32.0,32,39,(0.13727814801574006+0.04343347744183412j)
614,64x64,4096,2048,2,2,32.0,32.0,32,43,(0.14988953118239012+0j)
615,64x64,4096,2048,2,2,32.0,32.0,32,39,(0.15498987975670778+0.01997172725439624j)
616,64x64,4096,2048,2,2,32.0,32.0,32,44,(0.15920338686089047+0j)
617,64x64,4096,2048,2,2,32.0,32.0,32,40,(0.1771356245295094+0j)
618,64x64,4096,2048,2,2,32.0,32.0,32,40,(0.15456950474933073+0.035508489856036884j)
619,64x64,4096,2048,2,2,32.0,32.0,32,42,(0.15661093826797517+0.03746161543402479j)
620,65x65,4225,2145,2,2,33.0,33.0,33,51,(0.14618521009287783+0.052504581506245616j)
621,65x65,4225,2145,2,2,33.0,33.0,33,43,(0.15927038399513277+0j)
622,65x65,4225,2145,2,2,33.0,33.0,33,42,(0.1744603160746965+0j)
623,65x65,4225,2145,2,2,33.0,33.0,33,48,(0.1651481262707403+0j)
624,65x65,4225,2145,2,2,33.0,33.0,33,41,(0.16541104412894267+0j)
625,65x65,4225,2145,2,2,33.0,33.0,33,40,(0.14500152988498205+0j)
626,65x65,4225,2145,2,2,33.0,33.0,33,42,(0.15194771817639205+0j)
627,65x65,4225,2145,2,2,33.0,33.0,33,43,(0.14011524513252582+0.06897948133158543j)
628,65x65,4225,2145,2,2,33.0,33.0,33,42,(0.1630816991963799+0j)
629,65x65,4225,2145,2,2,33.0,33.0,33,44,(0.16207703367977078+0.021457206132395757j)
630,66x66,4356,2178,2,2,33.0,33.0,33,44,(0.1641870988429527+0j)
631,66x66,4356,2178,2,2,33.0,33.0,33,39,(0.12770269432189452+0.029559516716664538j)
632,66x66,4356,2178,2,2,33.0,33.0,33,44,(0.14429024811215985+0j)
