,matrix,number_of_nodes,number_of_edges,diameter,radius,average_deg,max_in_deg,max_out_deg,sle,norm_sle,convergence_speed,convergence_iterations
982,18x18,324,216,2,2,12.0,12,15,(0.19892338526593284+0.035615430016123786j),0.2020865459670489,0.0010142326354980469,7
983,18x18,324,198,2,2,11.0,11,17,(0.22030129379947816+0j),0.22030129379947816,0.0010006427764892578,8
984,18x18,324,180,2,2,10.0,10,13,(0.27167295444610867+0j),0.27167295444610867,0.0010044574737548828,9
985,18x18,324,180,2,2,10.0,10,15,(0.2450010602235908+0.043216693942094896j),0.24878344427627871,0.0010006427764892578,8
986,18x18,324,162,3,2,9.0,9,14,(0.29546959062852773+0j),0.29546959062852773,0.0009965896606445312,10
987,18x18,324,144,3,2,8.0,8,11,(0.3380687208910375+0j),0.3380687208910375,0.001005411148071289,11
988,18x18,324,126,3,2,7.0,7,12,(0.36423343735145397+0j),0.36423343735145397,0.0015101432800292969,14
989,18x18,324,108,3,2,6.0,6,9,(0.4435289474835932+0.09266889098581478j),0.4531064451234884,0.00099945068359375,12
990,190x190,36100,27170,2,2,143.0,143,159,(0.06325355727749404+0.017415480535710057j),0.06560725166128296,0.07753849029541016,5
991,190x190,36100,25270,2,2,133.0,133,150,(0.0622476158971635+0.0061906049110513305j),0.06255469026416433,0.09294247627258301,5
992,190x190,36100,23560,2,2,124.0,124,138,(0.07610650267689038+0j),0.07610650267689038,0.08421468734741211,5
993,190x190,36100,21660,2,2,114.0,114,134,(0.07930303627512506+0.007628765489366767j),0.0796691259230673,0.06659531593322754,5
994,190x190,36100,19950,2,2,105.0,105,120,(0.08051621495481381+0.020765748784116727j),0.08315093020053851,0.06736111640930176,5
995,190x190,36100,18240,2,2,96.0,96,116,(0.09121786667311485+0j),0.09121786667311485,0.05938839912414551,5
996,190x190,36100,16340,2,2,86.0,86,104,(0.09632755054311443+0.005396654348437175j),0.09647860318118609,0.07328462600708008,6
997,190x190,36100,14440,2,2,76.0,76,97,(0.10750094943291008+0.010372979867856857j),0.10800024463081578,0.0534205436706543,6
998,190x190,36100,12730,2,2,67.0,67,90,(0.1321561204722952+0j),0.1321561204722952,0.044205427169799805,6
999,190x190,36100,10830,2,2,57.0,57,74,(0.1228062603925747+0.02471601524006532j),0.12526874710380081,0.030683517456054688,6
1000,191x191,36481,27504,2,2,144.0,144,161,(0.06245827980506506+0.014418003939540344j),0.06410082334735177,0.08017945289611816,5
1001,191x191,36481,25594,2,2,134.0,134,152,(0.06883626590192093+0.006572064209510581j),0.0691492843874316,0.07022428512573242,5
1002,191x191,36481,23875,2,2,125.0,125,139,(0.0705317090550062+0.01591929461664386j),0.07230591900606444,0.06468796730041504,5
1003,191x191,36481,21965,2,2,115.0,115,131,(0.07708507420161294+0j),0.07708507420161294,0.06345868110656738,5
1004,191x191,36481,20246,2,2,106.0,106,126,(0.08560152881319986+0.01766639131015607j),0.08740550964945314,0.0499415397644043,5
1005,191x191,36481,18336,2,2,96.0,96,112,(0.08544474705903025+0j),0.08544474705903025,0.04034757614135742,5
1006,191x191,36481,16426,2,2,86.0,86,106,(0.10262978557055974+0j),0.10262978557055974,0.0465703010559082,6
1007,191x191,36481,14707,2,2,77.0,77,92,(0.12186000431473556+0j),0.12186000431473556,0.04467010498046875,6
1008,191x191,36481,12797,2,2,67.0,67,84,(0.11918817950511441+0j),0.11918817950511441,0.047104835510253906,6
1009,191x191,36481,11078,2,2,58.0,58,77,(0.13070576626370606+0.03221261589423878j),0.13461667785728604,0.032901763916015625,6
1010,192x192,36864,27648,2,2,144.0,144,161,(0.06339001628752573+0j),0.06339001628752573,0.07136011123657227,5
1011,192x192,36864,25920,2,2,135.0,135,150,(0.06963459523282123+0j),0.06963459523282123,0.07289862632751465,5
1012,192x192,36864,24000,2,2,125.0,125,142,(0.06983980138168758+0j),0.06983980138168758,0.07062530517578125,5
1013,192x192,36864,22272,2,2,116.0,116,133,(0.07660989224934311+0.006450312399370613j),0.07688096071528656,0.05828523635864258,5
1014,192x192,36864,20352,2,2,106.0,106,124,(0.08227717621406025+0j),0.08227717621406025,0.05037641525268555,5
1015,192x192,36864,18624,2,2,97.0,97,116,(0.09102733954469286+0.006744143816585916j),0.091276831783337,0.05106711387634277,5
1016,192x192,36864,16704,2,2,87.0,87,106,(0.09690140212659842+0.010233828547118275j),0.09744030470412408,0.05038189888000488,6
1017,192x192,36864,14784,2,2,77.0,77,93,(0.10747030608651462+0.0032348318271162376j),0.10751897891664924,0.0440363883972168,6
1018,192x192,36864,13056,2,2,68.0,68,85,(0.12131930655315737+0.008834693272984964j),0.12164056045483636,0.03556251525878906,6
1019,192x192,36864,11136,2,2,58.0,58,74,(0.12162181612586656+0.02455345722139166j),0.1240755351359679,0.03106856346130371,6
1020,193x193,37249,27985,2,2,145.0,145,164,(0.058063518426114485+0.013746640964439444j),0.05966860405460262,0.08970975875854492,5
1021,193x193,37249,26248,2,2,136.0,136,152,(0.06803922389032233+0.010052108717003893j),0.06877776441013385,0.06906437873840332,5
1022,193x193,37249,24318,2,2,126.0,126,142,(0.0749616543715921+0.005597080065094727j),0.07517031948436241,0.06792664527893066,5
1023,193x193,37249,22388,2,2,116.0,116,131,(0.07688253226084257+0.0019487545806417912j),0.07690722600156029,0.0635995864868164,5
1024,193x193,37249,20651,2,2,107.0,107,123,(0.08250617544907773+0.009052631675867737j),0.08300132003464114,0.05072736740112305,5
1025,193x193,37249,18721,2,2,97.0,97,119,(0.08790749282381032+0.012419134435930573j),0.08878041560336367,0.045861244201660156,5
1026,193x193,37249,16791,2,2,87.0,87,111,(0.09688888605199567+0.013064761629504755j),0.09776576208894595,0.04817533493041992,6
1027,193x193,37249,15054,2,2,78.0,78,95,(0.1020140735786971+0.024245841301730506j),0.10485576774097136,0.05455827713012695,6
1028,193x193,37249,13124,2,2,68.0,68,84,(0.11856962992646675+0j),0.11856962992646675,0.03906512260437012,6
1029,193x193,37249,11194,2,2,58.0,58,78,(0.1311341782111748+0.012542696926151451j),0.13173265328422348,0.03017258644104004,6
1030,194x194,37636,28324,2,2,146.0,146,158,(0.061139741853693835+0.004397016758577276j),0.061297649141802586,0.08261656761169434,5
1031,194x194,37636,26384,2,2,136.0,136,152,(0.07177572761252544+0j),0.07177572761252544,0.06708168983459473,5
1032,194x194,37636,24638,2,2,127.0,127,143,(0.06811823253055312+0.01638110501664385j),0.07006021841710756,0.06458616256713867,5
1033,194x194,37636,22698,2,2,117.0,117,135,(0.07398369652786206+0.01754707603169805j),0.07603609162226173,0.05843758583068848,5
1034,194x194,37636,20758,2,2,107.0,107,125,(0.08869558300785016+0j),0.08869558300785016,0.05259251594543457,5
1035,194x194,37636,19012,2,2,98.0,98,119,(0.08309016483653187+0.029020636599061973j),0.08801234482262617,0.05489540100097656,5
1036,194x194,37636,17072,2,2,88.0,88,108,(0.09599790913989126+0.01678688302019785j),0.09745459455954154,0.0460362434387207,6
1037,194x194,37636,15132,2,2,78.0,78,105,(0.11691482280546553+0j),0.11691482280546553,0.0414738655090332,6
1038,194x194,37636,13192,2,2,68.0,68,88,(0.12580904870213855+0j),0.12580904870213855,0.03654789924621582,6
1039,194x194,37636,11446,2,2,59.0,59,75,(0.12874937680275134+0j),0.12874937680275134,0.03728747367858887,6
1040,195x195,38025,28665,2,2,147.0,147,167,(0.06362932064165275+0.00576759768731274j),0.06389018413184416,0.07319474220275879,5
1041,195x195,38025,26715,2,2,137.0,137,152,(0.07368174220029484+0j),0.07368174220029484,0.07833242416381836,5
1042,195x195,38025,24765,2,2,127.0,127,143,(0.07226263747401745+0j),0.07226263747401745,0.06270623207092285,5
1043,195x195,38025,22815,2,2,117.0,117,131,(0.07826278905083457+0.011995945865479297j),0.07917680763470412,0.05931448936462402,5
1044,195x195,38025,21060,2,2,108.0,108,131,(0.08499222080983636+0j),0.08499222080983636,0.05473661422729492,5
1045,195x195,38025,19110,2,2,98.0,98,114,(0.08827828702620126+0.006482641567540347j),0.0885159906569066,0.04180264472961426,5
1046,195x195,38025,17160,2,2,88.0,88,108,(0.1005431104720432+0.014489174900635107j),0.10158175649541938,0.06168937683105469,6
1047,195x195,38025,15210,2,2,78.0,78,98,(0.10884811504098801+0.014639496870751544j),0.10982817041453848,0.048125505447387695,6
1048,195x195,38025,13455,2,2,69.0,69,88,(0.10601966875019819+0.009228179581570904j),0.1064205311971871,0.03761601448059082,6
1049,195x195,38025,11505,2,2,59.0,59,78,(0.13268292922093522+0.009530697012579676j),0.13302478675868382,0.03156709671020508,6
1050,196x196,38416,28812,2,2,147.0,147,162,(0.06213198704832695+0.006727575799641849j),0.06249515253772404,0.09252786636352539,5
1051,196x196,38416,27048,2,2,138.0,138,154,(0.0667695051052428+0j),0.0667695051052428,0.07469582557678223,5
1052,196x196,38416,25088,2,2,128.0,128,147,(0.08014446755083611+0j),0.08014446755083611,0.06423044204711914,5
1053,196x196,38416,23128,2,2,118.0,118,136,(0.07449118594779287+0.0017706831657613937j),0.07451222787423661,0.0604703426361084,5
1054,196x196,38416,21168,2,2,108.0,108,125,(0.08564910552614821+0.013957434241911036j),0.08677891015705684,0.0557405948638916,5
1055,196x196,38416,19404,2,2,99.0,99,121,(0.08595701153169427+0j),0.08595701153169427,0.04107952117919922,5
1056,196x196,38416,17444,2,2,89.0,89,104,(0.09260917822426587+0.023191259472438993j),0.09546881379430579,0.04985451698303223,6
1057,196x196,38416,15484,2,2,79.0,79,98,(0.12032589918589173+0j),0.12032589918589173,0.04761624336242676,6
1058,196x196,38416,13524,2,2,69.0,69,86,(0.12059271468145531+0.012692344720662234j),0.12125880771618618,0.048439741134643555,6
1059,196x196,38416,11564,2,2,59.0,59,81,(0.13158966131929534+0.0327726741190966j),0.13560931802440182,0.030890703201293945,6
1060,197x197,38809,29156,2,2,148.0,148,167,(0.0595812738380364+0.0054637692757065585j),0.05983127081101684,0.06923985481262207,5
1061,197x197,38809,27186,2,2,138.0,138,159,(0.06754153277672809+0j),0.06754153277672809,0.07189035415649414,5
1062,197x197,38809,25413,2,2,129.0,129,149,(0.07702511141918555+0j),0.07702511141918555,0.0640113353729248,5
1063,197x197,38809,23443,2,2,119.0,119,137,(0.07878166731519687+0.006349545144868705j),0.07903712942983876,0.05852985382080078,5
1064,197x197,38809,21473,2,2,109.0,109,133,(0.08091849312248789+0.011108321794469156j),0.08167739798930668,0.05091977119445801,5
1065,197x197,38809,19503,2,2,99.0,99,118,(0.08631869375516801+0.034723527376498586j),0.09304106751894525,0.05491304397583008,5
1066,197x197,38809,17533,2,2,89.0,89,109,(0.09307835583477339+0.013659574971164599j),0.09407531192240375,0.05760049819946289,6
1067,197x197,38809,15563,2,2,79.0,79,94,(0.10982232850948616+0j),0.10982232850948616,0.04474925994873047,6
1068,197x197,38809,13593,2,2,69.0,69,88,(0.11644847458306144+0.013050468339099407j),0.11717748058646654,0.04645133018493652,6
1069,197x197,38809,11820,2,2,60.0,60,79,(0.1259582105707102+0j),0.1259582105707102,0.042136430740356445,6
1070,198x198,39204,29502,2,2,149.0,149,164,(0.06195778907330682+0j),0.06195778907330682,0.07590842247009277,5
1071,198x198,39204,27522,2,2,139.0,139,154,(0.07120023123165853+0j),0.07120023123165853,0.07366323471069336,5
1072,198x198,39204,25542,2,2,129.0,129,146,(0.07239879381662775+0j),0.07239879381662775,0.07854914665222168,5
1073,198x198,39204,23562,2,2,119.0,119,145,(0.07216949710453967+0j),0.07216949710453967,0.059595584869384766,5
1074,198x198,39204,21582,2,2,109.0,109,130,(0.08242793453790187+0.01787910637310539j),0.08434469062653235,0.050304412841796875,5
1075,198x198,39204,19800,2,2,100.0,100,118,(0.10345793498526731+0j),0.10345793498526731,0.05884242057800293,5
1076,198x198,39204,17820,2,2,90.0,90,109,(0.0982776889437462+0.0013637812506972628j),0.09828715095791252,0.05401039123535156,6
1077,198x198,39204,15840,2,2,80.0,80,97,(0.10974983766676485+0.01989901495824899j),0.11153922029577693,0.04802823066711426,6
1078,198x198,39204,13860,2,2,70.0,70,87,(0.11670535912419966+0.01975655102652844j),0.11836579808699907,0.04071617126464844,6
1079,198x198,39204,11880,2,2,60.0,60,75,(0.12877660899197596+0j),0.12877660899197596,0.03916597366333008,6
1080,199x199,39601,29850,2,2,150.0,150,169,(0.058390892833422456+0.019688264679819406j),0.06162080924482289,0.07680439949035645,5
1081,199x199,39601,27860,2,2,140.0,140,160,(0.06658369194676297+0.015162843330441293j),0.06828835809363801,0.06509876251220703,5
1082,199x199,39601,25870,2,2,130.0,130,146,(0.06975121987989949+0.012753438830603361j),0.07090756572284813,0.06636333465576172,5
1083,199x199,39601,23880,2,2,120.0,120,137,(0.07733660558051625+0.006726386781256065j),0.07762856975268444,0.07490968704223633,5
1084,199x199,39601,21890,2,2,110.0,110,134,(0.08652134240330081+0.0007264950254451428j),0.08652439243526194,0.05512499809265137,5
1085,199x199,39601,19900,2,2,100.0,100,120,(0.08452412683773738+0.010605224581985359j),0.08518684643838074,0.04651975631713867,5
1086,199x199,39601,17910,2,2,90.0,90,113,(0.09768579559759558+0.02714317091715155j),0.10138671702433669,0.04729127883911133,5
1087,199x199,39601,15920,2,2,80.0,80,97,(0.10479338293679953+0j),0.10479338293679953,0.0460054874420166,6
1088,199x199,39601,13930,2,2,70.0,70,84,(0.1177081980398335+0.013205993102741655j),0.11844668901921371,0.040756940841674805,6
1089,199x199,39601,11940,2,2,60.0,60,81,(0.12498971926643562+0.01149604562377958j),0.12551728561153006,0.035907745361328125,6
1090,19x19,361,285,2,2,15.0,15,18,(0.14828344928445783+0j),0.14828344928445783,0.0015475749969482422,7
1091,19x19,361,266,2,2,14.0,14,17,(0.17115577250904834+0.014950809170552743j),0.17180752357805346,0.0009779930114746094,7
1092,19x19,361,247,2,2,13.0,13,15,(0.2131500805923585+0j),0.2131500805923585,0.001003265380859375,7
1093,19x19,361,228,2,2,12.0,12,18,(0.1420328134688877+0.10938630515413142j),0.17927265228461534,0.0009999275207519531,8
1094,19x19,361,209,2,2,11.0,11,14,(0.18343912826879682+0.17114291371157067j),0.25087807934074713,0.0011374950408935547,8
1095,19x19,361,190,2,2,10.0,10,14,(0.24319074992769932+0j),0.24319074992769932,0.0010068416595458984,8
1096,19x19,361,171,2,2,9.0,9,15,(0.32602030201907045+0.10871194964774289j),0.34366775426975876,0.0010035037994384766,9
1097,19x19,361,152,3,2,8.0,8,12,(0.21073490338706635+0.08466592497894447j),0.22710684348582816,0.0005421638488769531,9
1098,19x19,361,133,3,2,7.0,7,12,(0.32958043375602014+0.15548351097094343j),0.36441512660516423,0.0010006427764892578,11
1099,19x19,361,114,3,2,6.0,6,9,(0.4278787724319983+0j),0.4278787724319983,0.0010001659393310547,12
1100,20x20,400,300,2,2,15.0,15,18,(0.12472165515982736+0.04631092605631877j),0.1330420728115761,0.0010046958923339844,6
1101,20x20,400,280,2,2,14.0,14,17,(0.22241706691895918+0.09701996093964851j),0.24265659784469842,0.0005397796630859375,8
1102,20x20,400,260,2,2,13.0,13,17,(0.24624495932915993+0.03785136179647707j),0.24913712205303215,0.0009987354278564453,8
1103,20x20,400,260,2,2,13.0,13,16,(0.23674303148772102+0j),0.23674303148772102,0.0009999275207519531,8
1104,20x20,400,220,2,2,11.0,11,14,(0.19107353925744403+0.19395428721415192j),0.2722634072605346,0.0005555152893066406,8
1105,20x20,400,220,2,2,11.0,11,18,(0.2791334561815127+0j),0.2791334561815127,0.0009922981262207031,8
1106,20x20,400,200,2,2,10.0,10,13,(0.21565455743318868+0.0511538906380186j),0.22163846387554403,0.0010020732879638672,8
1107,20x20,400,160,3,2,8.0,8,11,(0.23641404191097104+0j),0.23641404191097104,0.0010445117950439453,9
1108,20x20,400,140,3,2,7.0,7,10,(0.2849338588046586+0.014363284585554465j),0.2852956498746498,0.0009968280792236328,11
1109,20x20,400,120,3,2,6.0,6,10,(0.4961065541487771+0j),0.4961065541487771,0.0010480880737304688,12
1110,21x21,441,336,2,2,16.0,16,19,(0.14564155890173577+0.11913161966046051j),0.18815899256281213,0.0010416507720947266,7
1111,21x21,441,315,2,2,15.0,15,19,(0.1632148760305306+0.03237963838536777j),0.16639572332133012,0.0010678768157958984,7
1112,21x21,441,294,2,2,14.0,14,19,(0.19422612458790767+0.04624302333794024j),0.19965521450708648,0.0015647411346435547,7
1113,21x21,441,273,2,2,13.0,13,20,(0.17804579107310312+0j),0.17804579107310312,0.0010077953338623047,8
1114,21x21,441,252,2,2,12.0,12,17,(0.2851777512890028+0j),0.2851777512890028,0.0009980201721191406,9
1115,21x21,441,231,2,2,11.0,11,15,(0.22500635932796328+0j),0.22500635932796328,0.00103759765625,8
1116,21x21,441,210,2,2,10.0,10,14,(0.2666950142882399+0j),0.2666950142882399,0.0015039443969726562,8
1117,21x21,441,189,3,2,9.0,9,14,(0.28143689527717486+0.1121983678148241j),0.3029772264767866,0.0009992122650146484,9
1118,21x21,441,168,3,2,8.0,8,11,(0.30278190073406386+0.07288873969429847j),0.3114316101270963,0.0010027885437011719,11
1119,21x21,441,147,3,2,7.0,7,11,(0.28899550971219923+0.13610883798341084j),0.31944329764608964,0.0009989738464355469,10
1120,22x22,484,374,2,2,17.0,17,21,(0.17317443286669937+0j),0.17317443286669937,0.0009984970092773438,7
1121,22x22,484,352,2,2,16.0,16,19,(0.1504073874192769+0.03681028685414998j),0.15484630899242402,0.0016508102416992188,7
1122,22x22,484,330,2,2,15.0,15,19,(0.17929806316470592+0.1204827918323174j),0.2160182829816134,0.0010080337524414062,7
1123,22x22,484,308,2,2,14.0,14,18,(0.14905094840908556+0j),0.14905094840908556,0.0010013580322265625,8
1124,22x22,484,286,2,2,13.0,13,17,(0.23946119470504224+0j),0.23946119470504224,0.0010004043579101562,7
1125,22x22,484,264,2,2,12.0,12,16,(0.19971671130906285+0.13083383909134697j),0.23875564543584726,0.0010051727294921875,8
1126,22x22,484,220,2,2,10.0,10,15,(0.24780959258698376+0.055829613533340865j),0.25402074703734157,0.0010006427764892578,8
1127,22x22,484,198,2,2,9.0,9,12,(0.30125993722831057+0.08588844572094427j),0.3132640657451237,0.0005030632019042969,10
1128,22x22,484,176,3,2,8.0,8,13,(0.42354799049260544+0j),0.42354799049260544,0.0009989738464355469,10
1129,22x22,484,154,3,2,7.0,7,12,(0.36703697374682537+0j),0.36703697374682537,0.0009996891021728516,13
1130,23x23,529,414,2,2,18.0,18,22,(0.16135736669763298+0j),0.16135736669763298,0.0010013580322265625,6
1131,23x23,529,391,2,2,17.0,17,22,(0.19972718777150397+0j),0.19972718777150397,0.0010037422180175781,7
1132,23x23,529,345,2,2,15.0,15,18,(0.1735322717753377+0.05796052880474062j),0.18295592979413056,0.0009918212890625,7
1133,23x23,529,322,2,2,14.0,14,18,(0.19220799730884505+0j),0.19220799730884505,0.0009982585906982422,7
1134,23x23,529,299,2,2,13.0,13,18,(0.2240245059880994+0j),0.2240245059880994,0.002001047134399414,8
1135,23x23,529,276,2,2,12.0,12,15,(0.275142530262382+0.06386648292874213j),0.28245767753926093,0.001001596450805664,8
1136,23x23,529,253,2,2,11.0,11,14,(0.26950454755354014+0.046512162050801664j),0.2734887243940386,0.0010001659393310547,8
1137,23x23,529,230,3,2,10.0,10,14,(0.309931493887254+0j),0.309931493887254,0.0009999275207519531,9
1138,23x23,529,207,3,2,9.0,9,14,(0.3129093614466462+0j),0.3129093614466462,0.0010082721710205078,12
1139,23x23,529,161,3,2,7.0,7,11,(0.2946129337903624+0.20532003998654613j),0.35910040319754777,0.001016855239868164,10
1140,24x24,576,432,2,2,18.0,18,21,(0.13481991169006496+0.049097764464804246j),0.14348170288771425,0.0015342235565185547,7
1141,24x24,576,408,2,2,17.0,17,22,(0.16737105353836731+0.08422827242457277j),0.1873698786843047,0.0010039806365966797,7
1142,24x24,576,384,2,2,16.0,16,20,(0.1986987997467785+0j),0.1986987997467785,0.0010044574737548828,7
1143,24x24,576,360,2,2,15.0,15,22,(0.1950791542018266+0j),0.1950791542018266,0.0015270709991455078,8
1144,24x24,576,336,2,2,14.0,14,19,(0.21237160266815833+0j),0.21237160266815833,0.0005085468292236328,7
1145,24x24,576,312,2,2,13.0,13,18,(0.23510680342104767+0.07433595878158065j),0.2465786766588709,0.001544952392578125,8
1146,24x24,576,264,2,2,11.0,11,18,(0.27284805085724834+0j),0.27284805085724834,0.001995563507080078,9
1147,24x24,576,240,3,2,10.0,10,16,(0.33465251053212913+0j),0.33465251053212913,0.0010006427764892578,9
1148,24x24,576,216,3,2,9.0,9,17,(0.26018791584484513+0.16276271689142763j),0.30690300350691135,0.0010051727294921875,9
1149,24x24,576,192,3,2,8.0,8,12,(0.31563588281921034+0.1503561377057595j),0.34961833285578087,0.0009980201721191406,10
1150,25x25,625,475,2,2,19.0,19,22,(0.16952549253056498+0j),0.16952549253056498,0.002000093460083008,7
1151,25x25,625,450,2,2,18.0,18,23,(0.15724067713969114+0.03909615432279009j),0.16202820689676228,0.0019989013671875,7
1152,25x25,625,425,2,2,17.0,17,21,(0.21383488864005076+0j),0.21383488864005076,0.00099945068359375,7
1153,25x25,625,375,2,2,15.0,15,18,(0.20141161809999283+0j),0.20141161809999283,0.0025501251220703125,8
1154,25x25,625,350,2,2,14.0,14,18,(0.2145383403774555+0.08657985908720489j),0.23134988975893894,0.0019998550415039062,8
1155,25x25,625,325,3,2,13.0,13,19,(0.20181233345940786+0j),0.20181233345940786,0.001104116439819336,8
1156,25x25,625,300,2,2,12.0,12,18,(0.2628646891304437+0j),0.2628646891304437,0.0021359920501708984,8
1157,25x25,625,250,3,2,10.0,10,16,(0.3187883762704307+0j),0.3187883762704307,0.002084970474243164,10
1158,25x25,625,225,3,2,9.0,9,13,(0.2932174505599861+0j),0.2932174505599861,0.001539468765258789,10
1159,25x25,625,200,3,2,8.0,8,12,(0.2588247103631542+0j),0.2588247103631542,0.0009961128234863281,12
1160,26x26,676,520,2,2,20.0,20,24,(0.1563743289150574+0j),0.1563743289150574,0.001003265380859375,6
1161,26x26,676,494,2,2,19.0,19,23,(0.1934373433658995+0j),0.1934373433658995,0.0010120868682861328,7
1162,26x26,676,442,2,2,17.0,17,23,(0.23764432236639094+0j),0.23764432236639094,0.002002239227294922,8
1163,26x26,676,416,2,2,16.0,16,21,(0.2396441487461916+0j),0.2396441487461916,0.0019702911376953125,7
1164,26x26,676,390,2,2,15.0,15,20,(0.18200323250777922+0.10891481047815815j),0.21210283492865872,0.0010042190551757812,7
1165,26x26,676,364,2,2,14.0,14,19,(0.2529662178227716+0j),0.2529662178227716,0.0011210441589355469,8
1166,26x26,676,312,2,2,12.0,12,20,(0.26632516420970387+0j),0.26632516420970387,0.0017354488372802734,9
1167,26x26,676,286,2,2,11.0,11,15,(0.23842631733338412+0.05200424433773322j),0.24403186313737443,0.0010449886322021484,8
1168,26x26,676,260,3,2,10.0,10,16,(0.36464887755884534+0j),0.36464887755884534,0.0009675025939941406,10
1169,26x26,676,208,3,2,8.0,8,12,(0.31544954228402267+0j),0.31544954228402267,0.0005450248718261719,10
1170,27x27,729,567,2,2,21.0,21,24,(0.12934100179526914+0.04876692383766702j),0.1382291850731698,0.002001523971557617,6
1171,27x27,729,513,2,2,19.0,19,24,(0.2198017302292678+0j),0.2198017302292678,0.0019676685333251953,7
1172,27x27,729,486,2,2,18.0,18,22,(0.18105962390664665+0.07076625802724257j),0.194397661211226,0.0015530586242675781,7
1173,27x27,729,459,2,2,17.0,17,23,(0.2065441373502668+0j),0.2065441373502668,0.0016040802001953125,7
1174,27x27,729,405,2,2,15.0,15,21,(0.23256391731553966+0.07066853541495857j),0.24306381370916655,0.0016002655029296875,7
1175,27x27,729,378,2,2,14.0,14,20,(0.22765776782052594+0j),0.22765776782052594,0.0014166831970214844,8
1176,27x27,729,351,2,2,13.0,13,19,(0.28393067657954674+0j),0.28393067657954674,0.0015864372253417969,8
1177,27x27,729,297,3,2,11.0,11,18,(0.29634999456637073+0j),0.29634999456637073,0.0010004043579101562,9
1178,27x27,729,270,3,2,10.0,10,17,(0.27929270784036203+0j),0.27929270784036203,0.0010066032409667969,9
1179,27x27,729,243,3,2,9.0,9,14,(0.2506389425216602+0j),0.2506389425216602,0.001005411148071289,11
1180,28x28,784,588,2,2,21.0,21,26,(0.1799371817263286+0j),0.1799371817263286,0.0019996166229248047,6
1181,28x28,784,560,2,2,20.0,20,26,(0.20876250880756292+0j),0.20876250880756292,0.0010399818420410156,7
1182,28x28,784,532,2,2,19.0,19,24,(0.16975772099105488+0j),0.16975772099105488,0.0018126964569091797,7
1183,28x28,784,476,2,2,17.0,17,21,(0.20340279738112466+0j),0.20340279738112466,0.002000093460083008,7
1184,28x28,784,448,2,2,16.0,16,22,(0.20207590661203279+0.09352234050179765j),0.22266813918028142,0.002096891403198242,8
1185,28x28,784,420,2,2,15.0,15,19,(0.20167396351764844+0.06603006803515872j),0.2122082878816129,0.0020411014556884766,8
1186,28x28,784,364,2,2,13.0,13,19,(0.2798607951186876+0j),0.2798607951186876,0.0020461082458496094,8
1187,28x28,784,336,3,2,12.0,12,17,(0.25182232216598766+0j),0.25182232216598766,0.0009980201721191406,8
1188,28x28,784,280,3,2,10.0,10,15,(0.27052602912012624+0.0520215966365934j),0.27548244762257323,0.0010006427764892578,9
1189,28x28,784,252,3,2,9.0,9,14,(0.3640085743631927+0j),0.3640085743631927,0.002588510513305664,10
1190,29x29,841,638,2,2,22.0,22,25,(0.14465367400277368+0.050386316002298606j),0.1531778908419365,0.0019998550415039062,6
1191,29x29,841,609,2,2,21.0,21,24,(0.18355017969529436+0j),0.18355017969529436,0.0015096664428710938,6
1192,29x29,841,551,2,2,19.0,19,25,(0.1641676134763454+0j),0.1641676134763454,0.0020399093627929688,7
1193,29x29,841,522,2,2,18.0,18,23,(0.1926028340190926+0j),0.1926028340190926,0.0010035037994384766,7
1194,29x29,841,464,2,2,16.0,16,22,(0.19137807153728664+0.023548560999317042j),0.19282142254031154,0.0009996891021728516,7
1195,29x29,841,435,2,2,15.0,15,20,(0.22059434882987522+0j),0.22059434882987522,0.0020716190338134766,8
1196,29x29,841,406,2,2,14.0,14,18,(0.23140503590088463+0.038721572343644726j),0.23462235785417768,0.0019965171813964844,8
1197,29x29,841,348,3,2,12.0,12,16,(0.31355467081701466+0j),0.31355467081701466,0.0019767284393310547,9
1198,29x29,841,319,3,2,11.0,11,15,(0.25974410145453364+0.1318110562696782j),0.2912750466403728,0.0010149478912353516,9
1199,29x29,841,261,3,2,9.0,9,13,(0.35591132162801775+0.10331244130263273j),0.37060265702084794,0.002098560333251953,11
1200,30x30,900,690,2,2,23.0,23,27,(0.1421038057552252+0.008834625608911677j),0.142378166232637,0.003002643585205078,6
1201,30x30,900,630,2,2,21.0,21,27,(0.17606829586097972+0.06113637341593515j),0.18638052731399316,0.002517223358154297,7
1202,30x30,900,600,2,2,20.0,20,28,(0.18659330795438314+0j),0.18659330795438314,0.002517223358154297,7
1203,30x30,900,570,2,2,19.0,19,25,(0.2195172514746612+0j),0.2195172514746612,0.0019378662109375,7
1204,30x30,900,510,2,2,17.0,17,22,(0.13941508993508436+0.08323109826905652j),0.162369895672446,0.002005338668823242,7
1205,30x30,900,480,2,2,16.0,16,22,(0.18486612857792972+0.09813285848945502j),0.20929773866600432,0.0019943714141845703,7
1206,30x30,900,420,2,2,14.0,14,19,(0.23301594519652538+0j),0.23301594519652538,0.0012373924255371094,8
1207,30x30,900,360,2,2,12.0,12,16,(0.32287534385677397+0j),0.32287534385677397,0.001996278762817383,9
1208,30x30,900,330,3,2,11.0,11,15,(0.30461209105324616+0.01346422746426186j),0.30490951352334106,0.0021483898162841797,10
1209,30x30,900,270,3,2,9.0,9,16,(0.2336415089487342+0j),0.2336415089487342,0.0012516975402832031,11
